MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6560613059,38,37,44,21,26,33,34,45,53,40,44
KR_6798772426,31,39,37,27,31,34,31,36,35,60,38
KR_6767126649,41,32,33,28,35,32,47,37,51,48,35
KR_6694658124,32,31,22,36,34,29,38,43,32,37,25
KR_6619587862,40,54,50,30,36,39,89,33,70,43,31
KR_6784945157,26,19,48,30,33,27,33,34,51,39,35
KR_6602343859,30,50,18,29,43,33,37,32,42,26,37
KR_6725782207,37,32,37,29,39,36,37,33,28,34,40
KR_6796891648,48,31,24,26,24,48,32,18,37,25,32
KR_6782883187,35,37,41,28,45,32,20,47,37,37,42
KR_6719961979,32,31,43,30,31,37,38,27,55,25,29
KR_6722655957,40,21,37,35,19,36,42,32,16,40,38
KR_6723608464,35,38,32,39,50,34,41,24,26,44,38
KR_6799026432,36,41,25,34,29,44,29,25,40,36,37
KR_6793951133,24,23,38,28,44,38,41,31,37,42,32
KR_6596787692,40,24,35,35,33,23,26,23,43,37,59
KR_6777954841,24,29,35,33,20,42,24,42,48,39,37
KR_6755694432,37,23,23,17,46,40,38,37,37,31,41
KR_6751441844,38,27,32,45,28,34,23,52,32,23,41
KR_6786400396,46,32,25,32,24,40,41,27,33,40,33
KR_6588332755,29,45,23,29,42,22,25,59,43,45,36
KR_6790348100,38,36,55,41,31,32,27,58,43,52,36
KR_6751174937,31,35,30,25,28,37,34,31,40,31,38
KR_6775700580,29,25,44,20,33,24,54,40,23,34,30
KR_6542642691,21,33,43,42,22,24,37,58,19,45,29
KR_6658872121,37,28,35,36,46,34,29,34,28,38,63
KR_6709357502,31,27,39,39,33,29,50,38,42,28,40
KR_6796243966,34,41,26,32,45,30,46,35,36,47,58
KR_6794858535,33,34,29,27,28,24,39,34,27,36,25
KR_6753892275,40,43,44,34,49,35,44,45,28,38,47
KR_6717272785,31,35,46,44,38,41,39,40,54,49,37
KR_6800375411,36,32,30,34,26,39,32,26,20,49,34
KR_6800213884,46,41,23,35,32,39,28,18,29,42,20
KR_6671192442,23,29,31,36,32,36,52,41,37,34,51
KR_6723281211,41,28,25,30,22,51,40,44,48,28,29
KR_6737612059,38,29,29,21,24,49,35,34,49,33,39
KR_6745048843,51,43,39,57,40,45,46,32,51,41,50
KR_6636410623,38,43,36,26,34,37,28,22,52,36,35
KR_6781909455,47,30,42,36,43,40,33,34,26,41,40
KR_6737386531,37,30,33,46,28,52,24,32,41,39,33
KR_6799631706,24,31,53,32,36,21,48,48,28,28,64
KR_6799012148,38,30,38,34,32,25,49,41,42,43,30
KR_6780475265,28,36,29,35,54,25,26,44,49,37,28
KR_6743490541,41,40,24,44,30,36,45,34,39,38,22
KR_6744827224,44,31,31,34,33,25,34,31,40,43,38
