MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6786770065,40,34,40,31,36,48,44,56,33,48,46
KR_6793000225,36,25,26,44,37,29,48,39,46,36,55
KR_6768446565,45,41,42,37,32,42,32,60,43,40,56
KR_6766176281,45,31,45,43,33,35,45,77,66,24,37
KR_6787838345,42,32,33,39,31,34,38,36,57,24,48
KR_6790440607,36,36,37,34,31,36,37,34,42,35,38
KR_6779532401,51,39,37,32,37,49,37,38,51,44,50
KR_6785221786,38,43,43,39,27,45,37,49,39,43,40
KR_6790900285,52,38,43,32,42,48,50,57,50,50,36
KR_6774196155,45,45,23,38,26,32,31,24,62,35,28
KR_6766549779,57,33,50,24,39,31,51,35,34,56,37
KR_6792256983,35,46,33,45,35,37,46,35,39,38,36
KR_6763934655,30,34,47,42,22,51,42,49,52,48,42
KR_6786465633,39,24,41,36,33,36,49,29,46,50,50
KR_6778932183,43,47,22,22,45,53,29,52,35,34,27
KR_6793282130,37,35,26,34,39,50,29,33,49,52,35
KR_6777221282,30,25,48,25,47,26,45,41,24,75,44
KR_6783384630,43,32,48,44,51,32,49,41,54,42,57
KR_6784495983,35,54,37,35,30,55,34,38,57,27,18
KR_6769835333,28,37,38,35,41,46,44,38,41,31,48
KR_6790264805,35,28,26,41,21,41,42,38,24,63,29
KR_6788459121,39,22,40,53,36,48,53,34,61,27,38
KR_6766092379,45,30,30,47,37,38,49,53,48,35,41
KR_6776541169,38,32,42,37,39,52,37,55,28,67,41
KR_6771755533,45,42,36,45,29,60,43,37,41,62,59
KR_6769383402,40,58,41,38,40,32,45,35,50,44,40
KR_6773466701,49,31,29,55,31,35,43,39,40,46,35
KR_6771551228,40,28,20,23,40,43,39,35,35,60,38
KR_6777589099,33,25,31,41,29,52,41,43,44,38,46
KR_6767456737,38,39,24,41,40,36,44,47,28,40,46
KR_6777863541,52,42,35,34,58,55,31,58,61,40,50
KR_6790056619,41,27,44,29,28,42,23,46,47,38,42
KR_6789899427,34,34,30,38,43,33,41,25,43,32,42
KR_6767847455,46,37,35,31,39,43,34,47,57,20,50
KR_6791310293,30,45,42,37,37,43,39,38,33,45,27
KR_6789596693,37,30,28,30,32,38,34,42,42,58,33
KR_6771349064,33,38,35,48,33,42,39,23,43,41,46
KR_6789402230,56,34,27,32,35,33,48,52,44,31,42
KR_6788734251,41,23,36,57,39,39,38,53,48,51,46
KR_6774427205,37,40,48,43,25,34,49,43,33,34,32
KR_6770993598,26,35,43,47,24,27,52,29,60,41,42
KR_6771999798,58,31,39,30,38,31,53,50,51,48,48
KR_6792645150,32,42,30,31,44,45,32,28,47,41,58
KR_6791343748,44,26,34,46,40,34,50,32,40,50,49
KR_6765724862,36,43,26,49,43,34,36,41,68,46,36
KR_6767239937,36,45,30,60,40,38,40,77,69,73,60
KR_6791431711,35,21,41,28,51,29,48,37,49,45,23
KR_6793220452,22,22,52,41,34,44,39,37,43,41,42
KR_6790953951,44,23,40,33,28,33,38,61,41,51,37
KR_6776936752,68,34,35,37,58,28,59,46,29,27,55
KR_6772000879,43,20,46,21,45,41,32,40,22,52,39
KR_6792800179,49,37,27,31,39,21,43,29,32,43,26
KR_6790447615,45,27,35,48,37,27,69,51,54,66,50
KR_6790819923,37,32,42,37,24,39,39,27,32,34,42
KR_6790327646,42,30,16,44,40,47,56,25,44,23,37
KR_6788763515,34,40,29,33,34,40,32,40,47,43,32
KR_6787776465,34,30,25,27,44,32,33,40,57,28,45
KR_6774836279,38,35,39,49,30,49,51,52,45,32,53
KR_6768241569,48,40,39,35,29,48,27,56,37,42,40
KR_6788446478,52,31,20,26,42,36,33,48,36,39,36
KR_6788326361,51,34,32,40,34,21,44,42,42,53,42
KR_6785739782,43,36,37,37,41,40,42,48,38,36,45
KR_6784369291,41,29,39,32,31,40,32,32,42,36,47
KR_6789934069,38,49,37,25,48,33,47,42,56,28,51
KR_6787155735,49,29,33,53,38,35,28,41,59,37,45
KR_6789802419,56,39,45,30,45,23,55,47,29,53,31
KR_6785873257,51,27,36,34,32,42,35,35,32,33,52
KR_6784480298,53,26,43,24,32,39,48,38,51,57,34
KR_6787721338,31,25,37,31,44,41,41,55,48,44,28
KR_6777906000,48,36,38,43,36,33,36,42,42,48,56
KR_6789875354,40,23,40,23,30,46,31,46,39,43,30
KR_6775336058,42,26,24,46,37,21,49,34,49,42,32
KR_6789073792,42,33,23,45,32,39,33,46,46,49,40
KR_6784721795,40,26,34,38,32,44,33,42,29,61,34
KR_6783920709,31,45,34,43,29,45,27,32,32,31,49
KR_6791239506,53,49,38,29,30,51,46,44,36,33,45
KR_6790691803,38,27,26,54,38,28,33,41,28,52,49
KR_6770366480,45,28,24,28,42,29,30,33,31,40,46
KR_6788399324,40,36,31,27,39,50,48,29,34,40,40
KR_6779244076,33,31,39,28,37,42,38,53,39,58,32
KR_6766881510,40,27,38,41,43,37,47,50,36,47,32
KR_6784397312,43,30,55,49,51,30,75,51,59,41,27
KR_6787203217,49,37,36,53,41,32,48,33,56,44,47
KR_6792356888,49,28,30,19,46,44,28,43,59,46,32
KR_6765660013,51,48,37,57,40,54,56,60,65,52,63
KR_6786363497,46,37,41,40,34,40,46,35,52,40,38
KR_6784285015,48,56,34,48,51,33,46,50,42,50,46
KR_6784762564,51,35,21,34,33,47,31,38,57,45,33
KR_6786197183,53,45,44,50,42,31,34,58,38,33,49
KR_6760003546,48,19,39,38,32,40,39,24,18,52,47
KR_6791100353,36,35,24,23,53,32,49,27,50,27,29
KR_6792104330,32,30,29,44,46,25,43,44,33,40,45
KR_6785114109,48,33,45,33,35,38,50,36,39,53,42
KR_6779523045,46,45,30,31,37,53,44,39,35,43,28
KR_6793627472,46,30,34,37,37,30,36,39,51,28,51
KR_6769365773,26,31,42,33,28,33,38,46,30,40,46
KR_6778595497,33,53,22,36,51,34,39,39,30,46,38
KR_6756767913,32,32,36,42,38,26,34,33,27,50,49
KR_6767131078,34,29,33,49,37,39,30,33,41,50,37
KR_6774427579,31,34,24,39,32,38,50,25,45,52,40
KR_6784622570,35,31,44,34,37,43,43,34,31,45,29
KR_6786204279,37,35,34,40,44,33,30,35,46,36,46
KR_6793107604,46,45,38,45,42,37,61,29,40,43,54
KR_6774476400,42,26,42,33,45,29,56,38,48,33,61
KR_6787445407,33,34,37,22,43,40,47,41,45,44,40
KR_6788943996,36,35,34,27,51,22,46,48,38,40,36
KR_6790478184,43,37,49,37,31,42,44,41,52,41,47
KR_6788544074,60,33,44,34,45,29,48,34,35,51,31
KR_6787539919,45,46,36,34,29,61,24,33,74,38,38
KR_6784479767,41,60,44,37,56,45,30,51,55,44,40
KR_6766820736,44,41,27,36,43,37,34,40,42,37,53
KR_6791993394,57,38,48,51,49,37,42,56,59,66,69
KR_6758481566,57,37,37,43,53,31,53,35,35,55,43
KR_6790269024,29,38,36,30,28,36,44,31,34,33,62
KR_6785118016,38,27,37,37,32,26,42,39,50,40,58
KR_6789607617,41,33,41,37,37,32,42,48,35,40,49
KR_6778930060,42,35,52,33,40,32,42,41,33,42,46
KR_6771892104,30,28,53,27,45,39,36,56,39,46,36
KR_6788795305,36,51,35,33,30,37,37,46,38,35,41
KR_6790335289,49,43,39,46,57,38,38,49,46,52,41
KR_6781918434,32,38,48,48,26,35,41,31,43,37,30
KR_6793066935,51,37,34,31,40,46,40,54,45,40,44
KR_6780655549,39,36,35,34,35,32,50,36,43,39,46
KR_6784945260,42,31,42,31,35,39,42,43,29,41,47
KR_6787210068,36,43,30,32,34,43,36,51,22,40,49
KR_6789742548,42,34,43,35,51,51,52,34,51,46,44
KR_6771502973,41,34,35,47,25,49,25,47,34,49,53
KR_6781656019,41,39,44,36,27,34,35,35,32,40,39
KR_6781416466,39,28,43,41,38,32,33,45,40,26,42
KR_6787114601,45,23,41,55,42,49,47,51,49,52,24
KR_6782061388,38,44,26,33,42,44,39,52,45,49,28
KR_6789349415,40,33,26,63,22,27,29,43,42,44,40
KR_6785854004,35,31,40,34,45,51,48,36,54,44,30
KR_6779659231,43,30,38,41,31,40,44,35,39,47,39
KR_6777150013,37,41,38,31,41,38,31,27,66,59,55
KR_6788802405,35,39,33,59,43,46,35,52,43,49,59
KR_6788555100,36,52,45,45,50,32,48,51,42,57,50
KR_6784832075,26,39,28,33,37,35,47,25,46,25,23
KR_6791646947,39,50,62,74,35,51,72,39,63,48,71
KR_6778295610,40,25,28,42,35,33,35,35,52,30,50
KR_6786681305,50,36,31,31,28,51,32,49,53,50,39
KR_6771408161,33,44,33,56,21,33,44,37,45,33,44
KR_6781829883,37,41,45,30,50,34,47,45,49,57,23
KR_6766708895,41,43,23,40,39,40,41,47,51,38,41
KR_6779587842,57,37,45,53,37,49,47,50,45,49,30
KR_6787866484,31,38,49,46,32,61,42,49,45,42,40
KR_6776487975,44,40,35,24,40,27,38,40,49,38,52
KR_6790847204,49,27,25,52,32,44,35,32,41,49,33
KR_6786646721,44,33,48,37,47,30,38,36,39,41,56
KR_6786091579,37,42,28,41,26,36,52,40,52,34,53
KR_6784057509,55,31,32,45,43,34,28,27,38,47,37
KR_6775288149,39,43,38,43,48,47,47,51,61,53,46
KR_6788512851,52,43,42,34,49,42,35,37,52,48,56
KR_6789329317,35,47,41,32,43,48,47,39,44,38,56
KR_6786285891,48,32,21,37,31,41,40,32,52,39,35
KR_6789737846,44,35,37,20,34,31,46,36,44,60,26
KR_6793256737,43,43,18,39,34,40,42,38,50,42,39
KR_6787512438,78,34,56,66,38,61,54,105,51,46,51
KR_6783298394,33,25,27,28,32,24,44,25,38,44,30
KR_6785293530,35,43,33,31,34,49,57,43,52,31,54
KR_6765763913,29,38,42,34,37,57,29,45,44,76,39
KR_6780793188,50,45,42,48,41,42,56,45,44,55,47
KR_6782331622,36,35,32,41,29,22,28,57,33,29,47
KR_6790670409,31,40,29,28,51,33,38,34,44,38,37
KR_6787108506,44,38,25,44,39,33,44,44,44,42,32
KR_6767954401,41,39,43,30,40,45,22,63,52,45,47
KR_6783763744,40,32,39,21,33,45,58,25,27,60,47
KR_6789427437,36,53,40,24,35,36,44,35,50,45,41
KR_6786207566,33,46,46,37,37,44,47,57,50,29,40
KR_6785234750,35,26,27,45,27,38,54,45,29,50,54
KR_6764313672,32,36,38,26,38,41,41,43,56,31,39
KR_6769178334,52,28,42,35,42,41,41,30,53,43,47
KR_6780646600,37,47,40,41,32,40,53,43,31,36,36
KR_6788002120,45,44,23,38,43,33,33,34,47,29,44
KR_6786544413,39,43,37,33,44,23,62,27,49,39,43
KR_6777826813,45,37,47,37,49,47,60,56,40,52,48
KR_6776218092,46,31,34,23,48,25,44,45,33,54,38
KR_6789335962,33,37,42,30,35,39,51,46,61,43,52
KR_6788830827,30,35,36,31,35,57,48,35,42,38,57
KR_6788352672,48,33,37,62,26,36,57,38,51,53,39
KR_6776608742,33,20,55,45,28,41,38,63,19,54,29
KR_6788494372,44,47,38,41,38,38,47,37,54,45,31
KR_6776575707,42,30,37,29,38,49,38,39,47,40,26
KR_6777649640,39,31,22,46,23,48,48,34,43,54,38
KR_6784807383,26,39,26,47,35,47,35,51,40,28,45
KR_6779192738,45,38,40,46,24,40,41,45,63,26,38
KR_6791821024,42,36,33,34,39,24,43,46,40,51,40
KR_6793071955,53,28,51,27,48,34,58,49,41,44,47
KR_6788105834,42,30,43,26,38,37,53,48,37,34,35
KR_6789701935,49,25,45,28,23,27,55,36,46,41,32
KR_6784952638,53,33,30,38,38,37,45,21,32,52,38
KR_6790215262,37,56,38,22,52,38,37,58,42,36,53
KR_6791573577,26,34,51,36,50,39,35,27,69,36,21
KR_6789564023,48,46,28,34,24,29,45,43,44,48,41
KR_6785241244,54,28,45,32,47,41,35,53,38,35,45
KR_6778989227,37,40,31,38,25,35,56,40,41,36,53
KR_6774765929,37,36,31,57,29,29,23,25,53,46,26
KR_6784115050,44,47,53,34,37,27,40,38,83,26,58
KR_6782083641,34,29,32,33,17,52,37,36,37,48,26
KR_6786969404,32,59,30,41,47,37,43,43,48,43,46
KR_6793144567,35,39,22,36,54,31,50,59,45,30,35
KR_6771786647,47,45,24,46,45,32,31,61,36,40,26
KR_6780825413,31,44,28,37,58,41,45,62,37,52,29
KR_6793255011,54,23,34,40,24,46,41,54,28,39,43
KR_6784595058,44,24,34,41,30,30,43,36,32,57,40
KR_6789626521,33,30,32,35,25,39,36,22,60,40,47
KR_6770959302,40,22,38,16,49,42,41,48,31,36,42
KR_6768723695,35,31,37,28,34,37,44,49,54,42,41
KR_6792545776,31,47,49,46,36,32,49,46,52,42,60
KR_6792036243,49,33,26,37,27,30,42,29,36,57,37
KR_6790184555,41,33,25,50,31,44,50,55,44,30,34
KR_6791985200,53,32,23,32,48,33,42,30,46,44,34
KR_6775358834,44,40,34,31,23,37,48,47,51,36,57
KR_6780651763,41,36,40,32,32,25,66,25,60,41,26
KR_6786764095,55,36,32,49,40,52,39,59,31,85,42
KR_6766752263,47,43,46,41,35,44,52,41,55,58,38
KR_6792511713,46,25,39,31,40,35,56,48,23,55,40
KR_6774921096,40,40,27,39,46,30,43,35,31,60,39
KR_6792515744,36,37,42,36,43,38,49,49,33,62,62
KR_6774622063,33,37,31,37,35,39,33,54,37,49,36
KR_6792175099,39,55,37,28,57,49,55,60,59,32,40
KR_6782602390,46,39,34,36,31,29,52,22,53,47,53
KR_6784259264,36,46,37,35,37,30,42,43,50,47,37
KR_6789461236,40,35,28,36,38,33,38,52,40,46,46
KR_6779919493,23,46,42,27,48,30,37,44,32,42,42
KR_6782150515,33,39,36,22,38,36,45,41,41,32,32
KR_6790353969,40,28,44,40,37,33,39,35,24,51,43
KR_6785174250,46,35,29,33,37,38,40,43,41,54,42
KR_6786350001,59,40,39,30,41,39,31,37,39,36,38
KR_6785464550,53,38,33,26,28,42,32,38,56,26,38
KR_6782714685,54,36,28,46,30,44,40,26,59,36,53
KR_6782693796,35,33,56,47,36,56,32,42,39,45,42
KR_6793197269,48,24,49,30,36,32,61,31,37,48,28
KR_6787608656,20,40,28,49,29,42,39,84,45,47,40
KR_6786455994,36,51,27,36,49,45,29,41,40,37,43
KR_6778806091,54,34,29,40,31,31,39,42,40,32,41
KR_6764913937,33,25,27,29,36,37,46,41,42,31,50
KR_6776069100,37,41,40,28,55,44,36,38,36,54,45
KR_6786635705,37,45,35,28,34,32,51,47,27,26,25
KR_6787196589,43,49,40,29,29,41,42,48,46,34,41
KR_6788311796,38,35,36,24,44,30,39,32,39,57,47
KR_6791106457,45,17,35,31,32,43,51,53,44,42,49
KR_6783711815,39,53,29,45,36,42,56,53,35,50,51
KR_6785278441,31,35,43,33,49,39,27,39,55,38,61
KR_6791951906,52,47,41,49,29,54,52,41,55,37,50
KR_6758359507,37,33,61,40,41,35,34,42,65,27,47
KR_6768474613,41,37,44,34,40,33,33,53,28,43,42
KR_6787667119,34,19,36,43,39,35,54,39,45,39,26
KR_6788732714,44,52,27,51,46,44,60,27,65,40,44
KR_6792390416,40,39,38,30,42,60,39,51,46,42,47
KR_6783788072,59,27,33,34,34,39,46,36,60,35,49
KR_6788511565,32,34,39,44,27,44,36,31,48,55,40
KR_6785341854,30,33,56,31,39,36,31,54,50,43,33
KR_6788892526,39,43,37,41,57,43,41,35,65,55,35
KR_6785823843,50,25,43,28,28,46,54,28,41,58,33
KR_6782471171,49,38,30,28,34,38,39,23,46,29,37
KR_6778188663,35,54,35,25,38,30,31,36,35,56,25
KR_6791309555,47,22,27,57,55,25,45,50,49,38,42
KR_6772026057,27,36,45,35,37,39,51,36,32,36,35
KR_6789503802,50,38,43,35,26,42,48,33,70,63,43
KR_6775252396,43,29,63,44,25,56,37,44,53,33,34
KR_6788814669,35,38,33,33,36,29,50,27,52,33,40
KR_6769407426,23,31,66,34,40,40,42,38,48,32,39
KR_6790192657,36,23,47,37,36,36,38,59,44,40,54
KR_6789053864,37,29,42,35,34,30,49,37,28,50,37
KR_6789243849,45,33,28,51,22,39,59,38,54,32,54
KR_6788868957,31,44,47,24,55,36,50,44,46,55,37
KR_6793285730,36,47,36,41,35,63,32,55,47,42,64
KR_6779045060,47,39,34,46,24,52,38,44,48,46,27
KR_6776568963,36,56,40,36,31,65,33,34,53,43,38
KR_6786797647,47,31,40,51,31,45,40,38,29,48,33
KR_6791214139,33,32,40,29,37,29,32,47,39,50,80
KR_6784753433,40,53,26,29,43,39,43,62,43,42,48
KR_6764872497,30,36,28,39,28,46,42,46,30,33,49
KR_6775190638,34,40,39,34,31,54,35,51,36,51,46
KR_6768102202,43,34,39,41,46,40,34,41,53,41,51
KR_6788387706,43,22,41,38,33,36,45,37,45,35,48
KR_6761789686,60,43,46,35,30,50,46,38,42,38,41
KR_6779522902,37,44,34,36,35,47,44,42,52,37,27
KR_6779753692,35,45,27,35,45,30,37,59,45,68,44
KR_6770423311,37,22,31,35,21,20,41,40,32,56,20
KR_6792426074,73,16,36,90,40,64,56,58,56,68,40
KR_6793594564,35,34,49,41,27,42,33,40,44,44,36
KR_6768563634,45,43,43,35,43,36,36,52,51,26,54
KR_6781964692,39,39,30,41,34,30,55,44,33,32,42
KR_6776547314,32,25,27,50,32,38,34,68,29,58,44
KR_6788789348,37,42,25,32,35,37,42,50,41,40,39
KR_6778623034,35,23,44,31,33,42,46,42,44,41,64
KR_6788788556,37,31,41,37,35,34,29,43,35,34,36
KR_6789588407,49,34,29,45,34,33,39,49,42,50,23
KR_6786906354,56,27,41,31,48,14,49,26,44,41,29
KR_6785650158,45,23,51,26,44,37,38,33,43,43,57
KR_6789528522,30,16,40,41,43,34,38,32,44,31,38
KR_6781603462,38,34,32,36,35,58,24,44,37,46,42
KR_6784356455,44,31,42,37,41,32,41,41,52,28,38
KR_6788452397,41,34,46,60,25,55,31,27,42,42,45
KR_6777950276,52,32,23,37,27,52,54,53,42,64,37
KR_6787145776,52,33,44,51,29,31,47,53,57,60,49
KR_6786500400,34,31,45,28,41,28,32,45,49,44,43
KR_6774886536,41,38,43,35,31,37,42,43,53,43,38
KR_6778543514,44,43,18,30,40,24,53,29,48,47,40
KR_6784230994,53,32,34,51,26,38,50,47,38,48,37
KR_6789379246,35,32,23,34,26,41,39,40,36,48,41
KR_6779263745,54,35,38,42,34,40,40,39,54,47,34
KR_6791736925,42,24,51,42,30,55,41,46,43,47,39
KR_6791773670,37,42,36,37,36,25,46,44,44,39,48
KR_6790600495,41,44,35,33,43,46,42,46,36,54,32
KR_6778614906,45,28,33,41,42,37,39,35,61,46,30
KR_6789452925,43,31,23,37,29,31,51,43,30,43,30
KR_6788499175,43,42,31,51,39,34,49,32,40,41,50
KR_6768792736,53,37,31,38,38,39,54,39,27,42,55
KR_6791993742,41,31,27,42,48,46,45,44,48,43,42
KR_6788888111,45,21,26,37,39,35,32,52,39,44,34
KR_6767946517,45,35,47,25,42,44,23,32,28,37,33
KR_6773234799,51,36,44,39,29,50,24,38,55,43,40
KR_6781315646,56,34,34,24,31,41,48,45,50,44,48
KR_6788171727,49,34,34,34,50,44,38,40,53,52,54
KR_6790350487,42,26,27,24,51,27,71,25,22,79,32
KR_6790616183,46,39,29,36,33,42,33,45,41,44,51
KR_6785901908,39,34,45,43,53,30,34,52,34,31,35
KR_6791231257,48,33,51,34,53,31,44,33,53,39,32
KR_6791503962,42,23,47,30,24,25,31,24,40,42,33
KR_6768047662,28,33,27,40,20,42,49,31,32,53,40
KR_6789857346,39,56,48,51,39,32,43,52,32,56,29
KR_6778341798,39,26,24,33,33,52,24,60,28,53,45
KR_6785029477,39,41,23,30,30,45,23,47,41,50,41
KR_6777884970,42,49,32,31,26,43,24,43,45,42,47
KR_6788254081,50,58,36,46,41,56,45,34,69,56,73
KR_6789614756,33,49,19,47,31,44,33,29,52,42,32
KR_6781616041,35,43,28,52,37,20,45,51,53,31,28
KR_6788932071,55,38,29,35,24,34,33,40,39,27,37
KR_6791341569,33,34,34,38,37,31,35,41,30,40,42
KR_6789626846,47,42,26,34,33,39,25,43,47,31,52
KR_6787764723,42,33,31,44,28,37,36,37,49,58,39
KR_6792034289,47,16,32,44,39,37,31,49,35,45,29
KR_6779038562,36,41,31,41,34,22,40,32,49,38,24
KR_6787175655,56,40,34,45,40,73,51,32,47,33,61
KR_6780662774,38,31,35,31,38,35,29,32,46,41,31
KR_6787869774,40,42,38,24,38,29,50,50,28,45,46
KR_6777675704,59,32,26,31,31,41,39,34,38,42,32
KR_6788235935,40,20,46,27,49,33,26,57,39,43,43
KR_6784502527,46,32,37,30,40,44,30,40,44,35,47
KR_6779921867,45,25,31,33,29,45,30,37,35,46,27
KR_6790804723,38,28,33,25,40,35,42,32,39,56,37
KR_6787018858,49,27,31,51,51,46,30,44,43,31,42
KR_6790372764,42,44,44,33,36,38,31,36,65,45,29
KR_6779840224,38,31,39,53,30,37,40,43,34,29,55
KR_6790384308,27,38,38,34,33,28,56,39,38,38,46
KR_6747605124,27,23,41,37,32,32,40,40,39,44,38
KR_6790221011,53,33,35,32,38,29,31,80,38,47,36
KR_6766217363,36,40,35,40,42,31,49,30,38,33,37
KR_6779032414,40,41,34,50,32,44,31,47,39,43,54
KR_6792220146,50,62,41,73,98,26,54,62,58,46,62
KR_6781786215,33,51,32,23,42,55,41,47,39,30,49
KR_6775092850,56,36,41,49,38,34,42,42,37,49,33
KR_6787566058,35,26,37,43,34,40,46,33,38,49,32
KR_6774352528,27,63,51,39,30,51,45,55,49,45,49
KR_6788758925,37,36,49,34,26,41,31,32,36,30,59
KR_6790461764,48,47,27,37,34,49,49,51,50,47,30
KR_6786449312,32,18,32,40,45,34,32,44,34,56,40
KR_6774616790,52,33,28,44,40,46,34,57,46,45,43
KR_6790498601,24,39,37,28,37,38,47,51,42,51,40
KR_6786597093,52,45,28,38,43,34,46,42,40,38,40
KR_6792766706,49,31,23,26,45,47,33,38,34,42,40
KR_6779551840,33,42,21,53,35,39,52,39,40,49,52
KR_6789835972,52,46,26,44,27,38,45,50,47,43,41
KR_6791401092,23,23,59,19,42,42,30,51,45,39,43
KR_6791930693,40,39,30,33,38,32,48,59,40,55,51
KR_6787900446,27,26,26,53,51,25,52,50,31,26,56
KR_6790259076,40,39,48,53,42,28,40,42,42,31,37
KR_6765580705,41,35,28,46,24,35,58,40,42,29,55
KR_6787784147,42,22,63,25,36,47,38,33,50,38,28
KR_6787980200,55,31,46,43,34,29,59,33,23,45,42
KR_6791972896,39,34,30,23,37,42,30,42,50,24,46
KR_6779188041,32,37,34,29,53,26,48,38,42,48,42
KR_6775879063,38,36,41,31,36,41,41,45,50,55,36
KR_6788378942,39,41,27,43,37,42,57,40,35,37,40
KR_6791393810,49,46,38,50,44,28,67,38,51,54,55
KR_6790908703,50,38,51,38,22,57,26,49,41,45,44
KR_6791198143,46,33,40,37,25,44,43,41,30,37,35
KR_6788882540,24,31,39,39,31,31,45,51,28,37,37
KR_6791325205,32,48,28,35,28,36,45,33,51,36,50
KR_6779094570,32,44,37,39,48,38,42,42,58,35,42
KR_6792582569,47,24,27,30,24,31,40,23,51,33,45
KR_6791881226,33,32,27,33,38,37,23,34,58,20,36
KR_6765888126,39,43,46,39,28,22,46,42,43,31,49
KR_6791195453,34,36,33,32,42,40,26,48,54,37,57
KR_6779166323,50,19,35,57,37,29,54,29,52,38,41
KR_6781877888,45,29,49,41,27,40,40,54,51,52,42
KR_6786831648,33,41,20,51,33,42,39,31,40,38,58
KR_6793077933,35,46,33,47,30,40,36,40,44,44,39
KR_6766621753,30,34,37,43,33,39,55,43,28,41,29
KR_6764818918,42,34,21,41,44,40,50,38,58,27,35
KR_6790196924,36,38,32,33,46,41,42,37,54,33,58
KR_6786799924,40,38,25,38,41,26,51,54,46,29,38
KR_6784326980,42,41,33,72,25,52,39,47,21,55,38
KR_6779263015,36,38,54,40,52,34,48,35,61,43,35
KR_6787577604,47,43,24,30,50,36,41,50,32,53,44
KR_6790950074,44,34,35,29,33,37,43,33,46,44,39
KR_6789410768,34,31,24,40,24,31,40,34,32,51,33
KR_6780062995,37,31,33,20,68,17,59,30,44,32,45
KR_6771643309,48,34,40,41,26,32,54,44,55,37,41
KR_6793758021,50,31,26,55,34,38,51,35,26,40,40
KR_6787608871,38,41,26,45,46,40,54,25,57,24,29
KR_6787372490,48,22,42,33,32,35,42,49,32,42,41
KR_6757201736,48,34,31,54,44,48,35,37,71,58,71
KR_6785004854,46,34,19,28,44,45,38,40,52,39,53
KR_6771488070,36,35,28,33,25,30,40,42,45,21,42
KR_6789401151,43,41,46,35,48,50,41,38,43,36,45
KR_6755963101,30,25,17,46,26,45,41,37,40,23,24
KR_6785161820,48,39,33,43,33,50,26,59,31,45,35
KR_6785095293,38,40,38,39,31,43,56,63,54,34,23
KR_6786153392,30,27,39,23,49,40,25,42,43,42,36
KR_6788714373,43,37,44,41,51,44,76,43,48,49,37
KR_6757651486,48,31,42,42,37,34,47,50,44,43,49
KR_6777624680,33,23,46,32,38,37,34,39,45,39,39
KR_6767337067,42,46,31,42,33,31,44,40,21,33,21
KR_6760702041,54,44,21,43,42,20,43,50,32,28,72
KR_6785812676,39,33,37,45,52,46,83,43,54,37,31
KR_6790482455,33,37,33,38,35,30,54,44,44,52,43
KR_6787699507,44,26,33,39,28,29,30,37,30,33,39
KR_6785162466,40,41,42,40,37,28,39,46,33,42,41
KR_6773750143,33,37,46,20,44,43,47,45,51,45,45
KR_6782287955,66,46,46,54,44,44,55,60,55,60,77
KR_6792005954,39,31,41,36,34,28,44,40,42,45,38
KR_6784883860,42,48,47,44,42,77,51,45,47,63,56
KR_6775592751,39,56,32,43,48,46,38,55,45,66,43
KR_6767743850,30,40,32,25,41,34,30,36,47,39,47
KR_6789907326,48,47,32,35,39,40,39,42,48,46,40
KR_6786974214,43,30,38,70,34,39,38,70,53,66,46
KR_6791062490,27,31,23,44,21,42,55,26,40,45,57
KR_6757144275,31,33,33,47,26,60,34,47,36,31,40
KR_6785026409,55,32,47,26,47,44,57,44,46,50,37
KR_6787885335,44,31,38,48,45,47,45,48,38,42,52
KR_6780597767,55,39,29,39,37,29,40,50,44,41,41
KR_6788365653,43,32,24,46,22,54,46,39,36,54,51
KR_6792526625,35,29,30,40,42,38,38,46,37,38,49
KR_6774008844,30,35,29,30,32,52,37,40,38,38,58
KR_6763299127,48,35,31,38,51,14,35,48,48,67,45
KR_6785108713,36,33,24,31,38,37,43,40,34,38,49
KR_6788329362,31,28,41,34,44,29,41,41,21,40,37
KR_6766800193,46,47,37,27,55,38,44,55,51,33,66
KR_6791224926,40,37,34,40,37,44,47,55,47,38,39
KR_6780985763,28,36,29,44,19,36,36,40,41,46,34
KR_6786720341,42,33,29,43,41,33,45,52,26,50,44
KR_6776012911,47,37,29,39,24,45,47,41,45,43,28
KR_6787721033,97,77,34,86,41,65,42,64,46,51,39
KR_6785044533,63,33,36,54,22,36,50,36,52,37,43
KR_6780450631,42,34,30,39,34,29,53,42,38,35,45
KR_6756210761,48,38,38,41,46,50,21,45,48,57,31
KR_6789120313,27,40,26,40,41,40,60,26,48,43,45
KR_6789044739,36,39,39,32,34,32,37,35,56,23,35
KR_6775655364,48,35,39,35,44,44,49,58,54,49,38
KR_6768503503,30,47,34,34,44,43,40,46,50,37,62
KR_6769189260,36,23,29,44,51,29,35,53,44,33,32
KR_6790105952,39,39,33,24,42,54,42,47,29,51,42
KR_6786233886,40,44,38,30,36,37,44,46,50,59,35
KR_6788307332,44,37,32,38,33,50,36,47,62,60,55
KR_6787383415,38,44,30,41,26,41,41,51,35,54,26
KR_6788304543,43,31,25,17,52,40,35,34,32,38,38
KR_6790713585,31,35,37,28,44,42,49,28,35,44,40
KR_6760505101,45,30,39,37,33,37,47,28,53,44,40
KR_6789204426,46,42,31,63,21,21,51,60,27,46,35
KR_6790803590,45,28,25,31,63,26,44,35,33,53,34
KR_6787802955,44,44,85,43,68,42,54,69,41,76,71
