MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6776274836,41,37,35,51,37,26,41,42,42,43,37
KR_6785532407,58,44,26,34,49,54,45,35,58,42,77
KR_6792706210,40,19,27,31,45,25,65,20,28,40,22
KR_6787599061,38,33,38,39,42,28,35,33,39,30,38
KR_6710036688,29,36,43,32,37,33,30,35,29,44,33
KR_6772652033,40,26,48,23,35,36,38,38,51,46,23
KR_6793527509,36,40,33,41,22,43,27,44,38,25,43
KR_6789706985,37,43,30,46,36,78,43,33,49,47,48
KR_6750520056,42,45,30,38,26,32,40,28,45,37,39
KR_6782106021,32,28,35,43,26,43,49,27,54,44,32
KR_6690315630,41,34,36,40,40,38,49,33,41,34,53
KR_6784849699,52,39,42,44,48,41,42,58,62,57,35
KR_6713462063,28,33,31,41,26,31,38,38,39,39,39
KR_6772693047,34,32,29,29,26,44,25,28,45,29,43
KR_6775435603,51,27,28,41,49,32,34,22,51,44,25
KR_6749770330,35,38,40,39,26,49,32,29,59,42,32
KR_6790218070,42,25,29,45,36,29,38,31,49,52,27
KR_6793498042,34,39,34,22,40,18,65,32,64,32,53
KR_6761984082,34,41,44,21,23,44,32,34,54,33,29
KR_6787913216,37,28,38,32,33,40,49,34,36,51,30
KR_6767875404,23,32,25,27,53,35,44,54,40,24,33
KR_6788307012,69,35,27,42,64,71,51,39,61,76,54
KR_6779139835,49,33,51,25,53,27,50,41,50,44,38
KR_6786739274,45,20,42,24,44,33,41,29,36,51,37
KR_6733728281,58,35,38,32,22,38,38,34,38,34,31
KR_6794337988,47,40,35,34,23,35,40,52,29,38,42
KR_6792352786,39,38,25,26,34,22,81,39,49,31,40
KR_6781958818,50,35,40,28,57,44,41,58,33,44,21
KR_6761450933,32,42,31,48,32,39,40,30,46,51,23
KR_6718734688,44,29,30,42,43,30,37,35,52,33,36
KR_6765816712,50,31,27,34,45,26,44,39,40,46,25
KR_6772620013,31,49,36,36,36,41,37,32,44,47,45
KR_6767627708,37,43,34,24,44,39,48,46,62,39,48
KR_6767718206,39,36,37,58,32,27,46,38,49,48,38
KR_6719997080,39,28,36,32,29,32,28,29,47,30,52
KR_6782134770,29,41,34,32,37,25,35,39,46,40,43
KR_6791249945,22,58,23,39,34,24,44,30,36,50,51
KR_6794010777,35,49,52,36,42,35,45,48,40,33,43
KR_6709989922,50,50,53,59,53,51,42,44,64,41,45
KR_6777566989,66,23,30,27,50,31,28,46,29,48,34
KR_6788670692,35,41,39,38,36,48,61,48,52,47,37
KR_6735278020,36,33,31,35,19,47,36,36,45,50,29
KR_6770120011,39,26,24,29,44,38,34,56,20,41,23
KR_6736724744,34,27,36,40,34,37,37,43,29,34,31
KR_6763229906,34,40,37,44,59,36,54,37,49,58,43
KR_6793077564,41,29,35,41,50,29,53,24,42,40,27
KR_6772515154,55,39,24,54,38,30,67,31,58,38,28
KR_6790128263,37,29,41,31,32,26,31,33,45,38,29
KR_6744528439,46,43,44,45,48,23,42,58,53,45,41
KR_6792294176,31,39,23,28,57,37,41,28,32,50,38
KR_6744192479,34,25,27,42,27,42,38,32,28,44,26
KR_6791984544,44,30,37,28,41,26,38,52,36,37,45
KR_6778662097,38,35,25,35,38,29,30,49,50,36,38
KR_6707382518,52,30,32,36,29,51,36,36,32,42,30
KR_6778551160,56,31,30,36,37,30,28,31,51,34,48
KR_6774711343,34,51,32,38,36,38,29,51,44,40,37
KR_6790648632,41,35,44,39,33,36,40,29,49,35,37
KR_6784379675,38,21,37,19,35,40,40,25,36,41,40
KR_6793996044,33,33,36,37,43,24,41,34,51,47,34
KR_6789438168,27,30,41,23,21,41,35,48,38,28,36
KR_6745868212,43,25,35,43,28,25,42,55,40,37,22
KR_6792092463,50,29,39,42,26,49,28,34,41,42,40
KR_6708252976,35,26,59,27,38,37,47,53,43,33,48
KR_6791767681,60,41,18,31,35,25,35,25,23,52,41
KR_6785395807,43,33,39,51,30,42,54,62,64,56,33
