MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6705064354,33,21,37,20,27,49,42,25,19,37,32
KR_6674273196,27,52,29,34,34,26,42,37,28,25,32
KR_6735267676,27,30,43,33,31,44,55,23,23,57,17
KR_6742689016,34,26,27,30,30,35,27,19,30,36,21
KR_6704160256,21,31,31,35,39,32,34,35,35,31,34
KR_6783323692,30,20,37,24,40,39,15,92,35,46,28
KR_6773911573,25,20,41,29,34,39,29,28,26,44,37
KR_6736528470,30,22,23,25,53,36,29,52,24,45,31
KR_6793452959,28,19,29,29,25,40,32,34,37,33,35
KR_6749710290,23,66,64,46,58,60,21,50,55,49,60
KR_6793699552,33,34,35,33,15,20,35,20,31,34,24
KR_6791884361,36,28,26,30,27,32,26,37,39,26,26
KR_6692170346,40,15,23,33,25,31,22,27,32,36,31
KR_6747299566,24,31,32,35,22,38,22,32,34,17,25
KR_6760334435,37,30,50,36,38,36,32,37,44,42,25
KR_6781032926,41,25,42,27,28,33,37,28,43,29,25
KR_6663291487,30,31,47,29,14,58,27,37,43,32,50
KR_6788493820,52,39,38,35,43,30,37,37,58,19,39
KR_6710414765,49,29,27,40,38,23,39,27,44,23,35
KR_6782500335,29,29,33,24,15,42,18,36,28,34,31
KR_6641372151,37,29,34,41,36,43,31,42,29,26,34
KR_6613490483,38,37,50,24,48,25,46,37,29,32,41
KR_6693508848,38,25,27,29,31,15,38,41,29,13,33
KR_6695346980,35,29,38,47,42,47,37,55,41,54,40
KR_6754209384,29,30,32,40,31,24,41,25,45,33,34
KR_6781601232,44,51,23,28,31,28,38,32,50,36,43
KR_6578650001,31,40,26,30,27,37,22,50,46,42,45
KR_6674176099,55,86,95,56,94,86,41,41,102,22,72
KR_6511828822,34,38,35,32,43,39,25,49,40,49,38
KR_6783609888,27,32,28,29,24,38,39,21,27,42,43
KR_6621041645,42,42,30,33,51,33,54,38,48,28,55
KR_6605030253,29,42,29,46,43,22,40,38,40,34,43
KR_5913489583,25,28,22,33,47,31,29,38,31,44,34
KR_6749825780,35,32,41,34,34,18,40,46,37,29,45
KR_6761499990,27,30,20,30,28,20,31,39,23,32,46
KR_6755307155,38,20,35,42,30,28,51,33,41,30,28
KR_6772233671,30,44,30,37,29,37,43,32,35,53,25
KR_6717941008,29,25,44,16,47,35,25,47,38,32,31
KR_6789508957,30,21,44,34,35,31,33,33,26,29,32
KR_6748189421,38,26,35,33,33,22,28,54,30,32,24
KR_6667882441,32,24,34,29,32,39,22,29,18,21,28
KR_6747281008,35,9,25,18,31,27,35,21,35,28,19
KR_6630362327,38,21,44,24,30,43,49,61,70,52,67
KR_6720288907,33,38,28,28,21,28,33,39,23,33,39
KR_6734656484,29,35,43,16,36,38,43,48,24,50,26
KR_6118916248,33,42,21,44,26,43,33,59,32,26,44
KR_6518528752,51,18,39,31,31,22,30,36,28,37,38
KR_6565871584,32,38,41,32,36,27,45,35,25,43,40
KR_6613385755,48,29,40,25,39,32,37,53,47,50,37
KR_6640556113,30,22,30,30,39,30,36,47,28,26,44
KR_6790151725,40,39,30,24,29,39,46,35,44,39,36
KR_6788373099,39,38,38,27,36,35,39,30,39,52,33
KR_6749781341,29,80,72,37,67,64,72,30,63,53,41
KR_6782135032,44,26,22,31,42,35,40,35,41,40,34
KR_6791997936,44,40,35,35,37,44,21,54,47,51,29
KR_6601242647,32,20,37,18,40,25,29,25,37,34,44
KR_6787933350,37,31,31,30,22,47,44,36,24,53,30
KR_6633196508,32,21,42,38,33,25,37,27,29,37,26
KR_6649658315,44,28,30,31,41,28,28,15,56,24,35
KR_6759703444,29,26,33,23,37,18,46,19,44,28,33
KR_6612786082,43,25,42,38,32,33,31,22,56,28,45
KR_6785428734,36,24,43,35,29,34,33,28,27,38,29
KR_6784708771,33,34,27,41,32,35,37,31,60,19,36
KR_6507527447,33,32,23,35,35,22,35,32,49,41,26
KR_6722154547,21,35,33,33,31,28,55,31,38,49,42
KR_6790283875,25,28,65,89,61,63,38,32,56,44,43
KR_6792075197,34,31,29,38,15,30,29,37,22,29,32
KR_6756281443,33,31,31,27,26,34,35,24,25,35,14
KR_6509894672,54,36,26,26,33,31,42,44,50,35,26
KR_6647269865,49,28,40,19,34,35,33,35,37,35,17
KR_6767821916,33,30,26,28,35,28,44,20,42,42,33
KR_5900350585,28,20,39,38,23,37,41,45,30,41,37
KR_6693725199,32,25,40,28,52,21,33,36,34,37,36
KR_6720450727,62,76,69,35,124,76,29,59,63,70,32
KR_6746573557,28,30,29,42,29,31,38,23,48,30,25
KR_6105814144,29,33,35,18,35,31,28,43,32,25,50
KR_6692549258,46,29,27,35,40,38,43,28,34,52,57
KR_6630910567,34,37,63,40,42,28,49,57,33,53,29
KR_6505026590,51,52,46,57,44,71,56,69,78,33,69
KR_6692774500,42,36,34,50,49,45,48,30,49,39,53
KR_6737582600,34,31,58,23,40,20,29,40,35,35,39
KR_6744834834,38,42,32,38,34,29,59,41,39,39,36
KR_6783442212,40,32,47,45,25,20,26,23,32,39,47
KR_6791991628,49,28,23,28,42,35,25,24,50,55,23
KR_6562158077,73,28,41,76,84,84,58,82,45,49,33
KR_6332782149,37,28,39,27,47,35,44,24,47,37,37
KR_6630635068,111,70,59,45,26,37,50,45,60,28,40
KR_6760604977,34,36,25,37,24,44,40,52,34,39,38
KR_6395426590,28,36,24,33,26,38,18,36,32,22,28
KR_6777650817,34,15,29,40,39,20,46,27,33,42,49
KR_6768028540,24,41,28,37,27,38,42,34,45,39,33
KR_6636959355,25,35,27,24,40,31,34,28,34,26,32
KR_5903189355,33,19,36,46,33,38,27,17,31,36,35
KR_6760544921,17,37,35,19,25,25,31,29,27,18,20
KR_6760022387,28,23,33,20,33,33,34,21,42,33,23
KR_6593109093,44,32,29,23,41,34,40,31,45,26,23
KR_6792489595,43,28,37,49,38,48,51,53,56,50,33
KR_6609525751,28,36,35,26,33,49,37,28,30,44,32
KR_6399686549,23,39,22,23,42,25,22,43,28,32,27
KR_6770723516,43,25,37,43,22,35,31,24,42,45,20
KR_6789458765,55,40,36,41,61,41,39,29,44,56,33
KR_6729263731,23,23,30,40,22,33,33,20,50,38,35
KR_6720756026,38,19,35,43,20,32,34,22,44,22,36
KR_6716360448,46,36,18,43,28,34,45,31,29,27,34
KR_6753652117,53,47,90,63,95,46,39,50,61,37,45
KR_6760534908,42,34,27,29,38,30,34,36,32,46,28
KR_5915722470,37,29,46,18,39,35,17,28,21,30,41
KR_6682600461,38,29,21,32,41,21,49,31,26,36,30
KR_6787993706,46,23,63,44,35,56,45,39,43,47,40
KR_6788974506,39,25,27,29,24,24,48,22,43,41,28
KR_6636181063,36,38,19,37,32,24,35,25,37,27,29
KR_6767143744,33,28,35,23,21,48,27,42,41,40,23
KR_6738613616,36,47,29,38,39,26,45,22,33,46,25
KR_6728082603,25,33,24,28,33,23,35,36,26,40,34
KR_6065337133,30,32,32,29,25,27,28,38,35,23,38
KR_6789069669,37,28,46,46,18,32,22,61,37,22,32
KR_6702228678,29,28,44,28,25,33,25,24,42,29,37
KR_6791950663,30,32,34,27,21,26,43,35,32,43,20
KR_6567970391,35,39,28,24,31,18,39,37,30,44,37
KR_6650280889,31,43,50,38,45,45,43,62,78,78,43
KR_6531105637,65,33,39,21,26,39,35,66,37,48,50
KR_6663144280,30,20,48,21,41,36,24,29,39,45,45
KR_6709169842,28,39,22,51,35,37,64,64,21,34,51
KR_6680306810,33,35,30,29,33,35,35,33,36,34,32
KR_6195404840,39,29,31,27,59,34,40,52,59,28,36
KR_6617239400,45,63,57,52,38,51,107,39,40,63,33
KR_6652185505,42,21,40,33,29,23,32,34,22,36,34
KR_6650108258,39,10,32,42,26,38,33,31,40,39,29
KR_6777145337,24,32,24,32,25,18,20,45,28,34,26
KR_6715784764,31,34,25,27,45,34,26,41,27,28,26
KR_6616642398,29,25,20,43,29,29,36,23,34,23,22
KR_6640999138,53,48,35,78,64,25,47,35,82,21,57
KR_6486358600,32,32,31,26,51,31,39,30,63,21,31
KR_6613796531,39,39,44,61,49,63,55,45,36,37,31
KR_6787697037,40,41,32,28,41,37,26,31,51,50,27
KR_6780126321,39,21,40,40,29,33,21,59,34,28,25
KR_6762533121,38,21,37,35,37,34,40,36,35,27,17
KR_6792268501,42,36,19,34,25,44,35,46,54,20,44
KR_5999732948,31,24,31,30,20,27,57,22,34,42,11
KR_6781462938,23,39,45,34,29,27,33,35,32,39,29
KR_6655338914,41,22,36,30,36,30,64,13,42,49,36
KR_6662998378,17,24,35,29,19,27,30,32,62,21,31
KR_6726514328,26,36,36,32,42,23,31,33,47,27,27
KR_6710820247,26,22,31,28,23,22,31,44,41,44,21
KR_6641764258,26,30,24,21,36,31,43,31,45,34,29
KR_6618197701,38,26,21,44,43,47,27,30,52,26,29
KR_6773865038,44,40,36,44,37,39,39,38,37,41,43
KR_6762104621,33,44,25,39,30,32,46,25,41,38,37
KR_6783988812,31,31,20,38,40,32,26,21,40,24,39
KR_6650279785,73,69,35,39,38,55,51,45,51,72,34
KR_6683806095,40,24,39,39,29,29,33,26,40,30,37
KR_6779701277,23,38,25,28,35,25,42,25,45,26,40
KR_6787911150,31,32,31,30,51,39,31,40,31,13,32
KR_6786682512,70,28,27,66,54,99,44,80,15,42,67
KR_6790348794,51,22,33,35,43,35,41,39,41,33,32
KR_6744068956,25,42,29,34,28,40,50,46,32,36,37
KR_6763310584,31,26,33,44,21,21,50,33,16,25,40
KR_6771769878,39,18,54,30,34,42,28,47,36,40,31
KR_6778485289,32,49,22,32,32,47,36,34,24,42,28
