MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6784495237,30,32,39,30,38,24,46,35,35,37,39
KR_6789437335,56,51,36,46,51,36,36,76,62,42,31
KR_6790240248,34,38,31,56,49,42,54,37,37,40,35
KR_6788422828,30,29,15,38,40,34,41,38,45,36,32
KR_6785449443,36,25,25,37,39,31,32,41,21,42,46
KR_6787319333,22,32,47,40,40,28,46,56,34,25,34
KR_6786605605,45,33,49,26,33,44,46,35,42,36,35
KR_6790370014,40,32,31,34,31,38,28,59,26,32,56
KR_6779465972,41,30,40,36,34,40,37,43,41,40,37
KR_6790419061,35,36,37,34,41,25,37,25,38,48,27
KR_6788336746,31,38,33,41,40,31,63,30,37,44,38
KR_6774211340,25,30,24,45,27,27,37,34,56,35,25
KR_6791003332,51,40,29,21,25,42,25,42,51,36,21
KR_6791594006,40,39,34,31,35,40,41,43,28,45,36
KR_6773462452,39,35,33,43,31,36,34,34,49,34,38
KR_6789900589,48,23,28,35,35,28,33,33,43,31,28
KR_6758858667,44,33,40,49,35,38,62,45,33,45,37
KR_6791044910,33,53,44,30,29,16,29,43,27,49,35
KR_6773106560,38,56,23,40,29,34,50,48,35,34,23
KR_6787630069,64,38,39,37,44,107,46,61,65,43,44
KR_6784474702,38,21,42,38,33,39,41,20,27,45,28
KR_6787157427,47,29,33,43,38,27,43,39,29,33,41
KR_6775415257,31,47,35,36,38,32,55,40,52,49,40
KR_6790981463,43,26,37,37,33,30,51,51,50,29,49
KR_6790281450,51,30,49,34,31,27,30,55,32,37,61
KR_6787427663,26,36,25,35,43,35,31,32,42,47,29
KR_6787856721,52,24,29,31,38,37,34,54,22,53,49
KR_6791562209,33,54,40,38,35,49,65,60,40,111,49
KR_6774175719,29,32,43,29,30,37,44,27,31,32,54
KR_6785402512,36,30,54,28,42,43,30,47,33,37,38
KR_6788524616,37,37,36,29,44,43,36,51,47,42,48
KR_6790364027,43,23,37,44,25,27,34,40,34,46,33
KR_6780235058,25,36,23,35,37,35,36,41,30,28,53
KR_6789131532,45,34,26,46,41,44,38,45,45,36,49
KR_6789924108,43,26,25,34,23,26,33,42,27,41,26
KR_6790987482,27,42,26,37,35,31,47,35,52,54,47
KR_6789034119,30,35,35,33,43,30,36,28,37,44,43
KR_6758876505,35,35,32,35,37,38,41,23,32,58,35
KR_6785219234,39,32,44,33,24,48,38,29,23,49,34
KR_6789998027,97,56,61,51,73,82,58,43,34,34,46
KR_6772428799,46,35,43,30,24,48,46,39,42,39,49
KR_6791118473,28,34,46,46,38,45,55,42,59,31,52
KR_6783760628,33,41,33,37,35,49,41,43,62,45,33
KR_6774499292,27,40,30,31,41,29,44,50,39,35,43
KR_6778491292,34,30,41,37,37,21,36,46,35,59,33
KR_6789566049,43,36,26,53,38,45,51,37,47,53,39
KR_6789580769,34,36,30,26,44,45,28,31,57,31,27
KR_6788976192,59,49,27,38,43,47,42,46,54,50,52
