MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6786082448,30,37,33,28,41,48,43,33,36,29,49
KR_6791619515,36,39,43,34,46,45,37,34,38,60,35
KR_6789829051,31,36,26,47,32,34,36,40,44,44,30
KR_6770214009,29,29,44,27,29,44,32,14,45,28,38
KR_6768188263,34,38,43,32,31,33,30,35,37,35,34
KR_6775838650,51,38,46,44,37,32,44,40,36,47,28
KR_6792432143,34,45,20,39,28,46,40,24,39,31,26
KR_6691229123,26,31,41,31,36,23,41,40,27,36,35
KR_6779544800,36,22,52,37,36,36,43,28,25,36,43
KR_6771233579,36,32,38,26,34,39,23,39,23,30,29
KR_6723011978,43,36,43,29,34,41,41,44,53,32,67
KR_6691166863,32,37,28,27,58,20,32,48,40,42,44
KR_6769417942,39,28,30,50,31,45,39,29,45,35,36
KR_6734530807,19,32,35,35,36,23,57,27,45,16,28
KR_6339204806,48,33,41,30,30,27,34,39,40,39,33
KR_6629993188,33,32,50,30,45,25,36,38,34,43,26
KR_6642606743,69,59,27,94,61,81,43,39,44,41,39
KR_6777412161,28,27,33,30,42,36,45,35,46,35,48
KR_6609004405,38,24,37,27,38,36,47,51,31,23,24
KR_6793892609,35,38,22,32,29,41,27,52,51,57,34
KR_6792713268,36,32,53,30,34,42,32,23,48,39,32
KR_6791183305,39,34,27,41,33,37,38,38,59,76,38
KR_6794296976,40,32,21,35,26,19,30,36,55,36,31
KR_6791469994,34,31,28,28,39,36,43,50,30,29,44
KR_6708933168,52,31,23,26,53,29,36,38,33,32,49
KR_6429051214,37,35,26,25,46,25,33,50,26,42,44
KR_6769000279,33,39,28,37,35,28,51,46,35,54,46
KR_6785509435,46,25,36,21,34,53,35,43,35,32,51
KR_6780954697,36,38,33,37,36,29,28,51,31,50,40
KR_6791348465,25,30,41,29,31,34,39,35,23,32,53
KR_6613985126,32,41,42,29,43,52,42,37,46,33,53
KR_6636242015,28,37,43,42,56,30,24,29,46,37,25
KR_6769281485,32,31,28,38,37,28,32,23,54,35,28
KR_6790340162,21,30,39,26,33,25,31,33,28,30,44
KR_6789063714,25,43,33,43,21,37,41,36,39,40,41
KR_6415507899,28,27,22,41,34,32,36,22,30,29,46
KR_6610115861,28,33,32,35,26,53,42,29,28,41,45
KR_6788315388,30,25,45,20,36,22,48,30,27,34,40
KR_6793740293,26,33,28,37,38,36,36,37,36,36,41
KR_6779516219,31,31,42,35,28,41,35,24,20,59,44
KR_6778124425,50,37,23,35,31,36,39,35,42,48,62
KR_6761739303,32,22,39,25,32,19,34,58,32,34,52
KR_6773649642,51,23,41,23,46,33,41,26,35,42,37
KR_6790278294,28,22,31,28,39,41,26,50,37,31,50
KR_6782266028,51,38,27,50,34,35,42,45,54,44,48
KR_6733065936,40,41,27,29,37,35,36,50,54,59,43
KR_6775360954,30,24,47,32,30,36,44,31,32,35,40
KR_6792814858,24,34,34,40,38,32,36,32,40,31,44
KR_6785677538,31,42,32,29,42,26,40,42,38,17,28
KR_6787833908,44,62,34,55,37,31,25,57,60,37,40
KR_6696756410,36,32,41,46,39,34,31,34,29,44,43
KR_6756866121,47,34,24,34,26,45,33,48,29,45,26
KR_6794486314,34,33,45,22,47,34,45,35,32,32,47
KR_6792096826,35,37,32,25,36,43,54,33,47,43,37
KR_6789377432,52,40,25,39,29,41,25,45,40,44,29
KR_6793992987,46,32,29,43,41,34,52,35,54,48,51
KR_6785798587,41,30,35,36,32,24,25,48,33,55,18
KR_6794516838,39,38,40,38,37,27,58,26,30,37,45
KR_6665483864,32,31,23,43,17,35,53,45,41,31,37
KR_6789123253,32,31,35,35,29,37,40,62,32,28,48
KR_6772004830,36,28,39,19,35,25,49,21,60,33,40
KR_6789234226,44,46,24,41,44,50,28,47,57,56,40
KR_6787327806,33,25,20,34,39,40,45,51,30,34,30
KR_6604039002,38,37,43,37,48,52,41,36,59,50,47
KR_6574263142,46,47,35,46,44,40,44,48,38,59,45
KR_6727941571,28,39,58,31,40,43,59,37,54,25,39
KR_6783430822,31,32,31,46,36,34,39,34,38,34,49
KR_6786552767,45,26,46,40,79,41,85,41,63,37,43
KR_6685953898,37,47,22,44,29,38,35,25,47,52,45
KR_6731854585,29,22,48,34,31,36,53,40,32,27,35
