queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
440,KR_6791165373,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,1,3,0,0,2,0,1,2,2,1,0,2,2,2,0,0,6,12,0,0,5,4,8,0,3,8,5,6,7,6,8,5,5,7,7,72,1,6,55,66,61,1,2,58,61,0,40,0,0,0,0,40,0,0,0,3571,2601,2623,2438,4242,3211,3427,2100,2616,3416,4,1,0,0,0,0,10,21
420,KR_6787427297,-1,1,0,0,5,0,0,0,0,2,2,1,1,2,0,0,1,2,0,2,2,0,1,3,1,2,1,1,2,0,0,0,3,0,0,0,0,0,10,10,4,8,7,8,5,5,7,7,8,6,5,61,7,65,57,10,54,5,54,65,4,0,64,0,0,0,0,60,0,0,0,2938,3541,3308,2480,1758,2812,3526,2989,3601,3052,0,2,0,0,0,0,15,15
420,KR_6701720656,1,0,0,0,0,1,1,1,1,3,2,2,7,2,1,0,3,0,1,2,0,3,1,0,2,0,1,2,3,3,3,0,2,0,32,32,2,5,0,0,10,7,6,8,5,5,8,6,7,5,5,48,7,57,39,5,72,0,55,51,4,0,39,0,0,0,0,48,0,0,0,3094,4740,3277,3387,2589,4424,2583,3359,2964,2340,2,3,0,0,0,0,14,15
420,KR_6776919443,1,0,0,0,0,0,0,0,0,3,2,2,1,1,1,1,0,0,2,3,0,0,2,0,2,1,2,2,1,1,0,0,5,0,0,0,0,7,0,1,10,8,5,8,5,6,7,6,8,6,6,73,2,71,55,22,54,1,66,65,11,0,28,0,0,0,0,44,0,0,0,3531,2749,3288,3051,2571,2421,2791,3390,3945,2319,3,1,0,0,0,0,15,14
420,KR_6782388514,-1,0,0,0,0,0,0,0,0,3,3,0,1,4,0,0,2,3,1,2,1,2,2,1,1,3,0,2,3,0,0,5,0,1,0,0,0,10,4,13,20,7,6,8,6,5,8,6,8,6,6,53,3,59,65,4,47,4,74,64,3,0,51,4,0,0,0,40,0,0,0,2545,2931,4509,2753,2085,2872,3944,3428,3583,2809,3,3,0,0,0,0,15,13
420,KR_6790309629,1,1,0,0,4,0,0,0,0,2,4,0,3,0,1,1,0,3,0,1,2,2,1,0,2,1,0,0,1,3,1,0,2,5,2,14,8,0,0,9,4,8,7,8,6,5,8,6,7,6,5,66,2,66,62,12,67,2,68,47,10,0,58,0,0,0,0,50,0,0,0,2686,3870,3026,3011,2603,2979,3845,2807,2924,2480,3,1,0,0,0,0,10,11
420,KR_6774719538,-1,-1,0,0,6,0,0,0,0,2,3,0,0,0,0,0,0,3,2,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,15,8,0,0,7,7,6,7,6,5,7,6,8,6,5,42,1,56,61,1,45,6,61,62,12,0,52,0,0,0,0,52,0,0,0,2224,2644,2623,2561,1933,2750,4137,3273,2961,2118,1,14,0,0,0,0,36,29
420,KR_6748257205,1,0,0,0,0,3,3,3,3,3,4,1,4,0,4,2,1,1,1,2,0,1,2,1,1,0,2,1,2,3,3,15,12,16,19,28,15,5,10,5,5,8,6,8,6,5,7,6,8,5,6,49,5,68,72,12,36,6,82,41,7,0,32,4,0,0,0,59,0,0,0,3044,4360,3186,4874,3049,2735,3241,3447,2975,2008,7,1,0,0,0,0,14,19
420,KR_6791464264,1,1,0,0,2,2,2,0,0,4,3,1,4,4,1,3,0,2,1,1,0,0,2,0,1,1,2,4,4,1,2,5,12,9,11,19,0,0,3,7,3,8,6,7,6,5,7,5,6,6,5,75,0,43,61,10,57,2,41,73,14,0,52,0,0,0,0,36,0,0,0,3334,4487,3894,3444,3173,2479,3056,2794,3542,1937,3,4,0,0,0,0,15,10
420,KR_6700353771,-1,1,0,0,5,0,0,0,0,1,2,0,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,3,0,5,1,5,0,0,0,7,6,8,6,6,8,6,8,6,5,43,1,82,73,14,71,1,71,70,1,0,48,0,0,0,0,44,0,4,0,2200,2858,3219,3486,2200,3506,2985,2908,2889,1918,3,1,0,0,0,0,12,12
