queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6675216804,-1,0,0,0,0,0,0,1,1,1,1,5,1,0,1,1,0,1,1,2,1,1,1,1,1,1,3,1,2,1,1,0,0,4,0,5,4,10,0,5,5,8,6,8,6,6,7,6,7,5,5,66,0,40,60,3,46,2,59,56,11,0,48,0,0,0,0,36,0,0,0,4326,2809,2586,3060,2428,2467,3100,2772,3431,2174,1,1,0,0,0,0,13,18
420,KR_6762031129,1,0,-1,0,0,0,0,0,0,1,2,2,2,1,2,0,1,1,0,1,1,2,0,0,0,2,1,2,0,2,2,5,5,5,4,7,3,0,0,0,5,8,7,7,6,5,8,6,8,6,5,54,2,54,70,11,54,4,76,67,3,0,60,0,0,0,0,40,0,0,0,3280,3568,3064,3850,1970,3130,2809,3204,3035,2431,2,1,0,0,0,0,11,11
420,KR_6752644385,1,0,0,0,0,0,0,0,0,2,1,2,2,0,5,0,0,1,2,0,0,1,2,0,0,0,1,0,3,2,3,2,3,5,0,15,2,4,0,0,0,7,6,8,6,6,7,6,7,6,5,47,1,42,70,14,57,5,58,52,6,0,52,0,0,0,0,48,0,0,0,3029,3575,2411,4468,2580,2791,3282,3650,2379,1895,0,1,0,0,0,0,18,12
420,KR_6778223245,1,0,0,0,0,2,2,0,0,2,0,0,3,2,1,1,2,1,0,5,2,3,1,1,3,2,0,2,1,1,3,5,10,10,15,12,12,15,0,0,0,7,6,7,6,6,6,6,8,8,5,38,2,64,61,15,60,0,59,61,6,0,44,0,0,0,0,44,0,0,0,2359,3641,3597,3250,2510,3623,3215,2541,4425,2714,0,0,0,0,0,0,11,10
420,KR_6643175836,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,0,13,0,0,9,0,0,0,0,5,8,6,7,6,5,8,6,8,6,5,66,2,52,70,2,74,0,57,44,4,0,40,0,0,0,0,44,0,0,0,2706,2777,2447,4034,2304,2829,2420,2924,2670,2084,3,2,0,0,0,0,13,22
420,KR_6792640970,-1,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,0,0,1,3,0,0,0,2,2,2,2,0,1,0,3,7,0,0,4,0,0,0,5,5,7,6,8,6,5,6,5,7,6,6,45,0,42,52,4,46,0,57,59,13,0,44,0,0,0,0,48,0,0,0,3071,2856,2885,2730,1969,2349,2488,2600,3221,3088,1,1,0,0,0,0,14,9
420,KR_6691951736,-1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,0,0,0,1,1,2,1,2,0,0,1,2,1,0,0,0,0,0,0,0,2,2,5,0,5,1,8,4,8,6,5,7,4,7,6,5,51,0,63,69,11,42,1,58,54,6,0,30,0,0,0,0,24,0,0,0,3106,2059,3027,3220,2064,2357,2131,3112,2845,2593,0,1,0,0,0,0,15,8
420,KR_6785305655,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,6,0,5,11,8,6,8,6,5,7,5,8,6,6,64,0,50,60,1,54,0,60,65,0,0,60,0,0,0,0,36,0,0,0,2578,3155,2709,2647,1750,2415,2586,2921,3743,2789,1,1,0,0,0,0,10,12
420,KR_6623806282,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,0,5,0,0,0,0,0,0,0,8,6,8,6,6,8,5,7,6,5,69,0,66,47,4,50,0,42,64,2,0,54,0,0,0,0,33,0,0,0,3129,3363,4132,2385,2010,2525,2231,2220,2748,1793,0,13,0,0,0,0,27,13
420,KR_6749383068,-1,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,1,2,0,2,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,10,5,7,7,5,7,6,5,8,5,7,6,6,55,0,56,51,5,64,0,45,75,13,0,32,0,0,0,0,44,0,0,0,2812,2198,2597,2309,1923,3147,3105,2562,3778,2434,2,4,0,0,0,0,23,16
