queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6741690974,1,1,-1,-1,6,1,1,0,0,11,12,1,2,1,4,0,3,2,1,0,1,3,2,1,1,0,2,0,2,4,0,4,0,11,0,31,7,5,3,1,4,10,9,11,10,8,12,9,11,9,8,118,4,127,139,36,128,16,113,107,17,0,95,0,0,0,0,83,0,0,0,5101,4988,5713,6190,3609,7085,6044,5043,5022,4060,16,17,0,0,0,1,43,78
420,KR_6745383896,1,1,1,1,5,0,0,0,0,13,10,1,2,0,7,0,0,0,3,5,1,0,3,2,1,3,1,2,2,3,2,4,14,11,6,51,0,19,12,8,14,11,9,10,10,8,10,9,11,9,7,120,9,122,149,9,117,5,120,123,30,0,84,0,0,0,0,100,0,0,0,5144,5642,5462,9443,4652,4666,5112,6701,6671,3990,19,16,0,0,1,0,47,56
420,KR_6744402678,1,1,1,1,3,1,1,0,0,12,6,4,5,1,3,0,2,3,2,0,0,2,0,4,0,1,6,1,1,2,3,4,0,0,12,43,0,9,10,0,8,11,10,10,10,8,10,10,11,9,7,129,13,117,166,28,97,12,109,133,27,3,80,0,0,0,1,95,0,3,0,7310,7142,5447,7654,3807,5823,5912,5395,4914,3200,15,11,0,0,2,0,44,32
420,KR_6742865044,-1,1,-1,-1,4,0,0,0,0,5,8,3,3,5,4,1,1,5,4,5,1,1,3,2,5,5,3,4,2,4,3,0,32,9,18,42,22,31,31,29,45,12,10,11,8,7,10,9,10,9,8,130,7,107,81,22,96,24,114,114,21,0,96,0,0,0,0,72,0,0,0,6595,6579,6454,5861,4285,4822,8002,6980,7765,4283,8,4,0,0,0,3,48,30
420,KR_6749510736,1,1,-1,1,5,0,0,0,0,8,6,4,5,1,5,0,0,2,1,2,0,0,0,3,0,2,3,3,3,2,4,0,0,15,13,57,0,10,12,0,10,12,10,11,10,8,10,9,11,7,7,142,7,124,165,22,121,16,112,85,26,0,87,0,0,0,0,91,0,0,0,6475,6110,5288,8766,4381,4784,5440,5028,5135,3137,8,11,0,0,0,0,78,26
420,KR_6742894663,-1,1,1,1,4,0,0,0,0,8,6,3,0,3,6,3,0,2,0,1,2,0,0,1,2,2,2,3,4,3,3,6,50,0,15,31,11,0,1,10,11,12,10,11,10,7,9,8,10,9,8,163,3,135,149,17,81,14,96,126,2,8,90,0,0,0,0,76,0,4,0,7875,5934,6692,8369,4450,3877,5390,4164,5443,4253,9,3,0,0,1,0,56,22
420,KR_6745807260,1,1,1,1,3,0,0,0,0,4,3,2,5,3,7,3,1,6,3,2,1,3,2,0,1,7,2,4,2,5,7,8,25,39,33,59,13,12,9,12,20,10,10,11,10,8,11,9,11,9,7,110,6,116,113,5,94,0,133,118,5,0,102,0,0,0,0,85,0,0,0,5453,7531,7252,8012,4971,5189,7618,6621,5602,4241,7,5,0,0,0,0,32,30
420,KR_6747143521,1,1,1,1,5,0,0,0,0,7,6,3,5,4,3,2,1,2,2,2,0,1,0,3,1,2,6,2,2,3,4,21,11,14,33,37,0,12,5,17,26,12,10,11,9,8,9,9,10,8,7,129,17,119,130,27,95,5,114,104,24,0,102,4,0,0,0,100,0,0,0,6899,7476,7044,6739,5216,4456,5713,5370,5460,3579,11,12,0,0,1,0,44,41
420,KR_6750146695,1,1,-1,1,6,0,0,0,0,9,5,2,1,3,7,0,3,0,0,0,0,3,0,0,0,0,3,5,0,3,2,0,24,3,0,32,0,0,0,0,0,11,9,11,11,8,10,8,11,9,7,89,4,146,143,22,90,4,148,127,23,0,84,0,4,0,0,70,8,0,0,4825,5125,6152,8730,4116,5276,3869,5451,5029,3185,11,5,0,0,1,0,35,31
420,KR_6747854444,-1,1,1,1,2,0,0,1,1,12,7,1,3,3,2,0,1,4,2,1,0,1,2,1,1,3,0,4,1,4,0,15,9,0,0,17,0,21,19,7,40,11,9,10,10,7,11,9,10,9,8,124,7,125,150,23,133,9,134,122,44,0,86,2,4,0,0,84,0,0,0,5855,5838,5923,6574,3392,5179,6262,5879,5329,3929,9,18,0,0,0,0,45,29
