queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6748405067,1,1,1,0,3,1,1,0,0,3,2,2,2,1,0,1,0,1,5,0,1,0,0,4,1,2,2,0,4,0,0,0,0,10,0,0,0,5,0,10,5,10,8,9,8,6,9,8,9,7,8,84,17,70,75,5,80,14,86,92,28,0,72,0,0,0,0,60,0,0,0,4404,4514,4439,3372,2697,3671,3845,5066,3873,3255,1,7,0,0,0,0,31,108
420,KR_6556359195,1,0,-1,0,0,1,1,0,0,3,6,7,4,2,3,1,0,2,3,6,3,2,0,3,4,5,7,4,1,3,3,4,11,9,0,14,13,4,5,4,35,10,9,9,7,6,7,7,10,7,7,93,22,75,65,9,46,8,95,82,13,0,76,0,0,0,4,44,0,0,0,6094,5993,4148,4409,3420,3102,4759,4840,5888,4287,3,9,0,0,0,0,234,17
440,KR_6755170308,1,0,0,0,0,0,0,0,0,4,4,3,5,3,1,0,3,3,1,2,2,0,5,2,2,2,3,4,3,1,1,14,18,8,0,12,3,13,14,19,30,9,7,8,7,6,9,7,8,8,6,64,1,62,87,1,81,1,66,93,16,0,51,0,0,0,0,52,0,0,0,4205,5369,4507,3972,2872,4420,4643,3535,4573,3529,2,4,0,0,0,0,24,22
420,KR_6691320322,1,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,2,0,2,0,0,2,0,2,0,0,4,1,0,1,0,6,0,0,3,3,0,0,0,0,6,10,8,9,8,6,10,7,9,8,6,84,4,88,86,1,77,2,78,98,14,0,69,0,0,0,0,60,0,0,0,4763,4200,3536,3764,2601,4093,3311,3871,3909,2362,1,1,0,0,0,0,45,14
420,KR_6773682102,-1,0,-1,0,0,0,0,0,0,5,1,1,1,3,2,3,4,0,3,1,0,3,2,1,1,1,1,2,0,3,4,0,23,2,13,25,3,0,0,2,9,8,6,9,7,6,10,7,9,8,6,56,2,106,74,13,84,1,80,71,4,0,56,0,0,0,0,56,0,0,0,3167,4027,4741,4147,3642,5403,3233,4684,4168,3229,3,3,0,0,0,0,21,20
420,KR_6791721782,-1,0,-1,0,0,0,0,0,0,3,3,4,2,2,2,0,1,2,1,3,4,1,2,3,2,3,4,1,1,2,2,0,19,16,0,21,0,3,14,19,11,10,7,7,9,7,9,8,10,8,7,89,2,63,89,4,88,2,104,99,3,0,56,0,0,0,0,76,0,0,0,4973,4694,4063,4322,2964,3863,4645,4611,5728,4520,1,3,0,0,0,0,20,16
420,KR_6660123364,1,-1,1,0,2,0,0,0,0,3,5,1,3,1,5,0,1,3,2,3,0,2,1,0,3,3,1,1,1,3,4,2,17,5,0,30,8,0,6,14,27,8,8,9,7,7,9,7,9,7,6,48,16,78,77,15,86,5,77,67,13,0,44,0,0,0,0,64,0,0,0,3346,5384,4015,5116,3386,4098,4653,4087,4528,3031,4,3,0,0,0,0,17,22
420,KR_6785639354,1,1,-1,0,2,0,0,0,0,2,3,3,2,1,4,1,0,4,2,1,0,2,3,0,0,2,2,4,1,2,2,0,8,1,4,13,17,6,2,0,3,9,7,9,8,7,9,8,9,7,6,74,0,91,97,15,87,7,87,86,2,0,56,0,0,0,0,56,0,0,0,4297,3862,4353,5389,3295,3928,5343,4576,3791,2611,2,2,0,0,0,0,25,20
420,KR_6791419864,1,0,1,0,0,0,0,0,0,2,2,1,1,2,1,0,0,2,3,1,1,2,0,3,2,0,1,2,2,0,2,3,14,0,0,8,12,0,0,0,2,9,8,9,7,7,9,7,10,7,7,84,11,84,88,7,67,5,93,80,19,0,71,0,0,0,0,72,0,0,0,4328,4707,4473,3861,3168,3640,4219,4651,3761,3533,0,3,0,0,0,0,29,278
420,KR_6675485652,1,1,-1,-1,1,0,0,0,0,1,3,2,1,0,0,0,3,1,2,0,2,4,0,2,2,0,0,0,2,1,0,1,4,4,1,1,8,10,2,6,1,9,7,8,7,7,9,7,9,7,6,73,12,84,87,10,79,2,67,83,19,0,60,0,0,0,0,60,0,0,0,4137,3839,3648,3760,2690,4706,4305,5009,3815,3281,3,5,0,0,0,0,18,16
