queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6741690974,1,1,-1,0,6,1,1,0,0,8,8,1,2,1,3,0,1,2,0,0,1,3,1,0,0,0,2,0,2,3,0,1,0,8,0,22,4,2,0,0,0,9,7,9,8,7,10,8,9,8,6,90,3,103,111,23,92,10,89,84,12,0,71,0,0,0,0,72,0,0,0,4206,4077,4823,4832,2866,4356,4840,3580,3611,3128,9,9,0,0,0,0,31,56
420,KR_6745383896,1,1,1,0,5,0,0,0,0,8,6,0,2,0,4,0,0,0,3,3,1,0,2,2,1,2,0,1,1,2,2,0,8,3,1,27,0,7,3,5,3,9,8,9,8,7,9,8,10,8,7,94,8,96,107,6,100,5,99,101,24,0,68,0,0,0,0,76,0,0,0,3572,4638,4072,6019,3596,3994,4007,5907,5264,3224,11,13,0,0,0,0,31,38
420,KR_6744402678,1,1,1,1,3,1,1,0,0,7,3,4,1,1,3,0,2,2,2,0,0,2,0,3,0,1,4,0,1,2,2,0,0,0,8,31,0,3,5,0,3,10,7,9,8,6,9,8,10,7,6,95,10,100,124,21,76,7,88,101,18,0,60,0,0,0,0,75,0,3,0,5450,4517,4383,6161,3071,4856,4761,4563,3924,2583,8,4,0,0,1,0,26,19
420,KR_6742865044,-1,1,-1,-1,4,0,0,0,0,3,5,3,2,3,3,0,1,5,3,4,1,1,2,2,4,5,3,2,2,3,1,0,15,4,5,20,16,20,20,18,28,10,8,10,6,6,9,8,9,7,7,97,5,83,58,17,75,17,92,91,17,0,75,0,0,0,0,60,0,0,0,4984,5143,4827,4267,2765,3974,7075,5371,5812,3680,6,2,0,0,0,2,30,24
420,KR_6749510736,1,0,-1,0,0,0,0,0,0,5,5,2,3,0,4,0,0,2,1,1,0,0,0,3,0,1,2,2,1,1,3,0,0,9,8,36,0,5,4,0,5,10,8,9,8,7,9,8,10,6,7,110,6,99,122,18,96,5,93,72,23,0,64,0,0,0,0,76,0,0,0,4682,4494,4010,6170,3372,3853,4448,4279,3832,2555,6,6,0,0,0,0,55,17
420,KR_6742894663,-1,1,1,0,4,0,0,0,0,5,4,2,0,3,3,1,0,1,0,1,2,0,0,1,1,2,2,1,2,2,2,0,24,0,8,16,8,0,0,3,7,11,8,9,8,6,8,7,9,8,7,133,2,93,111,13,65,14,81,96,2,0,79,0,0,0,0,64,0,4,0,5545,4459,4841,5362,2958,3170,4041,3447,4358,3682,6,3,0,0,0,0,42,16
420,KR_6745807260,1,1,1,0,3,0,0,0,0,2,2,2,3,2,6,2,0,3,2,1,1,1,1,0,1,4,2,3,1,4,5,5,13,21,17,34,4,6,4,3,7,9,9,9,8,6,9,7,10,8,6,84,6,83,83,3,73,0,106,96,3,0,86,0,0,0,0,65,0,0,0,4391,5544,5464,5931,3655,3475,5662,5058,4357,3428,4,4,0,0,0,0,22,22
420,KR_6747143521,1,0,1,1,0,0,0,0,0,5,4,1,4,1,3,2,1,2,2,2,0,1,0,3,1,2,3,2,1,2,3,12,5,6,15,15,0,6,2,8,14,10,9,9,8,6,9,8,9,7,6,92,13,90,98,17,92,2,90,86,21,0,76,0,0,0,0,72,0,0,0,4695,5774,4780,5571,4072,4040,4475,4558,4717,3008,4,8,0,0,1,0,26,25
420,KR_6750146695,1,1,-1,1,6,0,0,0,0,5,4,1,0,2,4,0,2,0,0,0,0,2,0,0,0,0,0,3,0,3,1,0,13,0,0,14,0,0,0,0,0,9,7,10,9,7,9,7,10,7,6,68,3,115,124,17,82,0,120,97,17,0,64,0,4,0,0,64,4,0,0,3602,3866,4704,6487,3125,4397,3288,4391,3997,2548,7,2,0,0,0,0,25,19
420,KR_6747854444,-1,1,1,0,2,0,0,1,1,7,6,0,2,3,2,0,1,2,2,1,0,1,1,1,1,2,0,3,1,3,0,9,5,0,0,11,0,15,10,4,25,9,8,9,9,6,10,7,9,7,7,94,4,99,114,16,103,6,108,88,31,0,78,2,0,0,0,68,0,0,0,4092,4415,4924,4914,2633,4123,4489,4663,4163,3055,6,11,0,0,0,0,28,21
