Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
1,-1,1,0,1,-6,8,2,-1,6,-5,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,14,10,-1,-17,2,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-77,-21,2,2,4,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,29,-8,1,13,3,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-42,-3,0,-1,24,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,-1,-29,-20,1,14,1,1,0,0,1,0,1,0,0,0,0
1,1,1,0,5,59,-24,9,82,0,1,0,0,1,0,0,0,0,1,0
-1,0,-1,0,1,60,8,1,-1,-34,13,0,0,1,0,0,0,0,0,0
1,0,1,0,-1,20,4,3,23,-11,1,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,0,33,0,0,-18,2,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,-2,-1,-32,-1,11,0,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,-35,-12,-1,2,-17,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,35,5,5,10,-6,2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-13,-8,2,13,-19,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,35,11,7,4,-15,1,0,0,1,0,0,1,0,0,0
1,-1,1,0,2,13,8,1,-1,2,1,0,0,1,0,0,0,0,0,0
-1,1,1,1,4,50,20,3,3,0,4,0,1,1,0,1,0,0,0,0
1,1,-1,0,0,-30,-5,0,-17,-2,-1,0,0,1,0,0,0,1,0,0
-1,-1,1,0,-1,-27,4,0,-10,-8,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,18,-7,2,-17,-1,2,0,0,1,0,0,0,0,0,0
1,1,-1,0,-1,1,-8,7,16,4,0,0,0,1,0,0,0,0,1,0
1,1,-1,0,0,9,-2,6,44,-87,-1,0,0,1,0,0,1,0,0,0
-1,0,0,0,0,-28,-1,1,8,-199,-1,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,3,-6,31,2,-15,15,-4,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,-23,-8,2,19,5,-5,0,0,1,0,0,0,0,0,0
1,0,1,0,2,36,-21,8,41,5,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-55,15,0,-8,3,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,6,37,8,13,72,25,-5,0,0,1,0,1,0,0,0,0
-1,-1,-1,0,-3,-61,-8,3,29,-6,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,1,12,1,-4,-6,0,0,0,1,0,0,0,0,0,1
1,-1,0,0,2,64,-2,3,7,-17,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,-2,10,2,0,14,3,3,0,0,1,0,0,1,0,0,0
-1,-1,1,0,-1,-45,12,0,7,0,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,-8,-4,-2,-34,-1,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,18,12,-3,-7,1,-2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,-1,-8,-4,-48,-3,2,0,0,1,0,0,0,0,0,0
1,0,1,0,-1,-12,4,1,2,-16,4,0,0,1,0,0,0,0,0,0
1,0,1,0,-3,-53,12,-3,13,-71,-4,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-34,0,0,1,-25,-1,0,0,1,0,1,0,0,0,0
-1,1,0,0,2,58,16,2,20,1,-1,0,0,1,0,0,0,0,0,1
-1,1,-1,0,4,67,-8,7,44,-7,2,0,0,1,0,1,0,0,0,0
1,0,1,0,3,53,7,5,4,3,1,0,0,1,0,0,0,0,0,0
1,0,1,1,3,-18,0,6,14,-1,3,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,-50,-4,-4,-14,10,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,-2,6,-28,-6,-25,26,-24,0,0,1,0,0,0,0,0,0
-1,0,-1,0,2,27,1,0,-6,4,2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,49,-12,2,8,1,5,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-2,16,5,-2,131,-2,0,0,1,0,1,0,0,0,0
-1,0,0,0,-3,47,-8,-9,-25,-5,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,5,0,1,-9,4,1,0,0,1,0,0,0,0,0,0
-1,-1,1,0,0,16,-4,1,17,-10,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,3,23,-8,3,38,32,2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-4,-13,3,25,7,-3,0,0,1,0,0,0,0,0,0
1,1,-1,0,-2,12,-12,2,-8,-1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,2,-5,26,7,44,-2,0,0,0,1,0,0,0,1,0,0
-1,-1,1,0,-1,27,8,-5,-25,9,-2,0,0,1,0,0,0,0,0,0
-1,-1,1,1,4,27,27,0,-15,20,-1,0,1,1,0,0,0,0,0,0
1,0,0,0,-1,74,-32,2,5,-1,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,7,16,0,-13,3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,-16,20,0,-12,-1,-2,0,0,1,0,0,0,0,0,0
1,-1,-1,0,5,50,0,7,25,1,3,0,0,1,0,0,0,0,0,0
1,1,1,0,4,35,-32,13,33,0,2,0,0,1,0,0,0,1,0,0
-1,0,1,0,3,12,6,1,9,2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,30,-12,-1,24,-2,1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,7,12,4,14,1,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-13,9,3,6,-8,-2,0,0,1,0,1,0,0,0,0
1,1,0,0,1,5,20,2,8,4,-2,0,0,1,0,0,0,0,1,0
1,0,1,0,0,26,-8,0,14,2,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,-27,2,-2,-24,-3,-1,0,0,1,0,0,0,0,0,0
1,1,0,1,4,73,8,7,45,-32,12,0,1,1,0,0,1,0,0,0
-1,1,-1,1,2,95,7,4,11,-4,0,0,1,1,0,0,0,1,0,0
-1,0,-1,0,0,10,-4,0,-32,-26,16,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,58,-13,-1,-10,-2,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,-10,20,2,7,-6,2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-17,-4,8,24,5,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,26,-4,2,5,1,2,0,0,1,0,0,0,0,1,0
-1,0,-1,0,-1,-20,-16,-1,4,-19,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,3,78,9,2,11,4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-62,-15,-1,2,-10,-4,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,44,-31,4,56,0,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,15,-20,3,-19,-4,-3,0,0,1,1,0,0,0,0,0
-1,0,-1,0,-2,22,-43,-1,9,-38,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,4,62,20,-2,-14,-3,5,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,4,-11,-1,2,-3,2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-4,-11,0,-2,230,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,5,82,8,6,-6,7,1,0,0,1,0,0,0,1,0,0
-1,0,-1,0,3,38,32,8,8,-8,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,23,27,7,37,-2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-56,20,1,22,17,0,0,0,1,0,0,0,0,0,0
-1,1,1,0,2,24,14,5,17,5,0,0,0,1,0,0,0,1,0,0
-1,-1,-1,0,3,14,8,7,24,-12,1,0,0,1,0,0,0,0,0,0
1,1,0,0,2,5,17,4,3,4,1,0,0,1,0,0,1,0,0,0
-1,1,1,-1,1,-2,32,0,-6,-3,3,0,0,1,0,0,0,1,0,0
1,-1,0,0,1,39,2,-2,-2,11,-2,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,22,4,-1,-5,-56,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,12,-12,1,4,8,3,0,0,1,0,0,0,0,0,0
1,0,1,0,3,49,2,8,21,-22,1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,3,-26,20,2,-23,-1,1,0,0,1,0,0,0,0,0,1
1,-1,1,0,1,9,-23,2,30,-18,0,0,0,1,0,0,0,0,0,0
1,0,1,0,3,-2,9,5,20,6,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,31,-8,-3,-1,4,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,-2,-28,2,5,-6,1,0,0,1,0,0,0,0,0,0
1,1,1,1,3,23,0,5,55,0,2,0,0,1,0,0,0,1,0,0
1,1,-1,0,1,17,-12,3,22,5,-2,0,0,1,0,0,0,0,0,1
1,-1,-1,0,1,5,0,3,8,5,0,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,-6,16,-3,-16,-2,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-5,4,-1,-28,5,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,17,15,0,16,2,2,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,16,-8,2,9,16,0,0,0,1,0,0,1,0,0,0
1,0,0,0,3,57,16,11,38,-7,-2,0,0,1,0,0,0,0,0,0
-1,0,1,0,3,63,4,2,23,-11,1,0,0,1,0,0,0,0,0,0
1,0,1,0,2,13,20,2,-7,7,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,-10,8,-2,-30,-11,0,0,0,1,0,0,0,0,0,0
1,1,1,0,-1,-15,-12,3,36,2,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,15,-25,5,33,0,3,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-6,3,7,14,5,-4,0,0,1,0,0,0,0,0,0
-1,1,1,0,1,4,-4,3,16,-25,0,0,0,1,0,0,0,1,0,0
1,0,-1,0,0,4,-9,0,25,0,1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-1,-8,16,-1,14,4,3,0,0,1,0,1,0,0,0,0
-1,0,0,0,3,70,12,7,-6,-1,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-69,-13,0,19,-2,2,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,-35,5,5,10,-2,0,0,0,1,1,0,0,0,0,0
-1,1,0,0,3,38,-4,4,-32,2,0,0,0,1,0,0,0,0,0,1
-1,0,0,0,2,30,-15,4,35,7,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,22,-1,0,-14,1,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-5,-12,-6,-18,4,1,0,0,1,0,0,0,0,0,0
1,0,1,0,3,16,0,9,30,1,1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,37,25,2,22,2,1,0,0,1,0,0,0,0,1,0
