Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
1,1,0,1,2,72,-8,9,32,0,1,0,1,1,0,0,0,0,1,0
1,0,1,1,0,26,-8,0,-15,-6,-2,0,1,1,0,0,0,0,0,0
-1,-1,-1,0,1,17,4,1,1,-65,-1,0,0,1,0,0,0,0,0,0
-1,1,1,0,4,80,4,6,0,0,2,0,0,1,0,0,0,1,0,0
1,0,0,0,4,73,6,6,9,-4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-4,-8,5,26,-3,-1,0,0,1,0,0,0,0,0,0
1,-1,1,0,3,40,24,6,33,3,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,-22,-15,10,51,11,1,0,0,1,0,0,0,1,0,0
-1,1,0,0,0,-14,7,0,-17,28,-30,0,0,1,0,0,0,0,0,1
1,0,-1,0,-1,-5,12,-2,-10,-2,-3,0,0,1,0,0,0,0,0,0
-1,1,-1,0,0,-6,14,5,10,4,-3,0,0,1,0,0,0,1,0,0
-1,1,0,0,3,6,24,4,-27,-31,3,0,0,1,0,0,0,1,0,0
-1,-1,0,0,2,-31,-2,2,-10,6,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-2,-1,-8,3,-4,-2,3,0,0,1,0,1,0,0,0,0
1,0,0,0,1,9,-23,1,3,-6,5,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,45,-20,2,-2,-65,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-1,0,4,17,-2,1,0,0,1,0,0,0,0,0,0
1,1,0,0,4,89,5,5,18,-3,6,0,0,1,0,1,0,0,0,0
1,0,1,0,-1,12,1,-1,12,5,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,2,4,0,1,-4,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,20,0,4,2,2,2,0,0,1,0,0,0,0,1,0
1,1,-1,0,2,-13,12,2,8,-1,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,17,17,1,-3,3,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,5,18,8,6,16,-5,2,0,0,1,0,0,0,1,0,0
-1,0,1,0,0,-32,4,-2,-24,0,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,52,-8,2,38,36,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,13,4,6,20,-25,17,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-1,-1,2,9,-4,-2,0,0,1,0,0,1,0,0,0
-1,0,1,0,3,2,27,3,-1,6,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,34,-20,5,41,-2,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,32,-4,3,6,-4,-1,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,33,1,1,-14,0,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,27,-16,2,6,7,-1,0,0,1,1,0,0,0,0,0
1,0,0,0,1,28,8,-4,-27,-13,1,0,0,1,0,0,0,0,0,0
1,-1,-1,0,-2,2,-39,4,34,14,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,59,8,9,10,-5,2,0,0,1,0,0,0,0,0,0
1,0,1,0,4,74,15,8,18,-65,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,-7,11,2,12,-6,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,35,6,1,-4,3,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,4,-4,8,23,20,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,19,4,1,3,6,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,20,4,1,31,-16,18,0,0,1,0,0,0,0,0,0
1,0,1,0,2,-24,12,3,-3,1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,15,-16,5,16,18,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-13,-8,1,-10,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,3,15,-4,4,9,-6,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,52,24,8,35,4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,27,-5,2,5,2,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,27,-14,-2,3,20,-2,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,19,-23,0,-17,-21,7,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,-12,2,7,-62,-2,0,0,1,0,0,0,0,0,0
1,1,1,0,-1,0,0,3,19,-8,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1,33,20,4,11,-4,-2,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,8,12,0,-15,2,-4,0,0,1,0,0,0,0,0,0
1,0,0,0,4,58,1,17,61,15,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,4,51,12,5,4,-2,3,0,0,1,0,0,0,0,0,1
1,1,0,0,0,-3,-12,1,11,-4,1,0,0,1,1,0,0,0,0,0
-1,-1,-1,0,-2,-44,-14,1,26,15,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,59,9,7,43,-6,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-3,4,-2,-4,-66,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,0,3,13,-212,0,0,0,1,0,0,0,0,0,1
-1,-1,1,0,3,68,16,1,-30,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,-4,11,-10,-18,-1,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,4,12,-8,2,6,2,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,11,-24,2,3,-2,2,0,0,1,0,0,0,0,1,0
1,-1,0,0,-1,-5,3,1,20,-20,2,0,0,1,0,0,0,0,0,0
1,0,0,0,3,31,20,9,34,-4,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,2,21,21,2,17,-93,2,0,0,1,0,0,0,0,1,0
1,0,-1,0,-4,-43,-16,1,4,4,2,0,0,1,0,0,0,0,0,0
-1,1,1,0,2,-6,0,7,15,-2,0,0,0,1,0,0,0,1,0,0
-1,0,0,0,0,-32,16,-1,-25,26,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,12,15,2,-17,5,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,4,11,-2,2,-10,69,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,-13,-4,3,43,4,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,30,16,-1,3,1,4,0,0,1,0,0,0,0,0,0
1,1,0,0,2,19,27,8,34,1,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0,7,-9,8,52,1,3,0,0,1,0,0,1,0,0,0
1,0,1,0,-2,-11,-8,0,8,99,1,0,0,1,0,0,0,0,0,0
1,1,1,0,4,58,33,10,39,-6,3,0,0,1,0,1,0,0,0,0
1,0,0,0,4,7,12,7,1,-10,0,0,0,1,0,0,0,0,0,0
1,1,0,0,3,4,3,9,46,4,-1,0,0,1,0,0,0,1,0,0
1,-1,1,0,2,35,16,3,10,-28,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,1,8,-4,-11,-69,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,10,-12,5,20,-13,3,0,0,1,0,0,0,0,0,0
1,0,0,0,2,6,4,4,3,0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,0,6,8,13,24,0,0,0,1,0,0,0,0,0,0
1,0,1,0,2,25,-12,3,13,-1,3,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,5,2,0,-13,3,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,-1,32,-3,2,15,-7,0,0,0,1,0,0,0,0,0,0
1,0,1,0,3,13,11,6,19,1,-2,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,-31,8,1,5,2,5,0,0,1,0,1,0,0,0,0
-1,0,-1,0,-2,24,-4,-3,-14,-5,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-26,-4,5,23,-71,-1,0,0,1,0,0,1,0,0,0
1,1,0,0,1,-33,4,0,16,5,-2,0,0,1,0,0,0,1,0,0
1,0,1,0,1,4,6,2,29,5,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-47,11,-4,-20,-8,2,0,0,1,0,0,0,0,0,0
-1,0,0,1,4,52,4,4,0,2,1,0,1,1,0,0,0,0,0,0
1,0,0,0,0,-5,8,6,36,-9,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-18,-1,3,6,1,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,3,17,-2,-7,2,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,52,-28,-7,-17,-30,1,0,0,1,0,0,0,0,0,0
1,1,0,0,2,-3,-18,3,5,3,-2,0,0,1,0,1,0,0,0,0
-1,0,0,0,-1,0,4,-6,-30,11,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,29,0,6,17,6,1,0,0,1,0,0,0,0,0,0
-1,1,1,0,2,6,12,5,26,-5,-1,0,0,1,0,1,0,0,0,0
-1,1,1,0,0,7,8,-9,-34,-6,0,0,0,1,0,0,0,1,0,0
1,-1,-1,0,-2,3,-6,1,7,2,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,-15,4,0,4,107,2,0,0,1,0,0,0,0,0,0
1,1,1,0,2,46,44,1,6,-1,-2,0,0,1,1,0,0,0,0,0
1,1,1,0,0,22,2,1,-5,-1,0,0,0,1,1,0,0,0,0,0
-1,0,0,0,-1,-8,0,3,9,12,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-23,0,-4,-16,0,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,-1,11,-8,-3,-9,28,-9,0,0,1,0,0,0,0,0,0
1,0,0,0,1,18,-20,4,30,168,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,19,-4,-2,-6,5,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,21,-12,7,31,0,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,-16,-4,2,10,-12,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,2,65,28,6,25,-2,0,0,0,1,0,1,0,0,0,0
-1,1,1,0,0,30,8,2,-6,-1,1,0,0,1,0,0,0,1,0,0
-1,-1,1,0,1,-16,0,2,20,45,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,33,13,-1,-3,0,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,12,-8,-1,3,-1,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,3,58,0,9,37,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,11,9,6,21,104,1,0,0,1,0,0,0,0,0,0
1,1,0,-1,-3,-23,2,-4,-4,-2,1,0,-1,1,0,0,0,0,1,0
1,0,0,0,-2,2,-14,-1,4,1,2,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,-40,-8,-2,-19,-13,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,15,0,0,29,4,-2,0,0,1,0,0,0,0,0,1
-1,1,1,0,-1,-28,24,0,2,6,-1,0,0,1,0,0,0,0,1,0
-1,0,-1,0,-1,5,24,-5,-16,-3,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-43,6,-5,-24,-1,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,0,18,12,0,9,-7,3,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,-36,-14,4,10,-5,4,0,0,1,0,0,0,0,0,0
-1,1,1,0,1,67,-17,7,18,7,-1,0,0,1,0,0,0,0,1,0
1,0,1,0,0,-22,12,2,3,7,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,14,1,3,13,-5,2,0,0,1,0,0,1,0,0,0
1,0,-1,0,0,-16,4,1,-13,3,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,26,-15,7,23,2,3,0,0,1,0,0,0,0,0,0
1,-1,-1,0,2,7,-2,1,14,0,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-35,-16,-2,-10,-3,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,1,26,6,4,30,5,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,67,-23,1,14,9,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-48,16,0,8,114,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-24,-16,3,18,1,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,1,-9,-20,3,7,4,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,3,-8,2,-14,-2,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,49,4,1,-7,5,0,0,0,1,0,0,0,0,1,0
1,0,1,0,2,20,17,4,7,5,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-74,-2,0,8,2,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,-2,-11,-26,3,41,8,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,-2,-22,-12,0,22,-2,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,25,-2,3,19,6,-2,0,0,1,0,0,1,0,0,0
1,0,0,0,0,-10,-8,-2,8,-5,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,-19,-4,3,33,-3,3,0,0,1,0,0,0,0,0,0
1,1,0,0,1,26,15,4,19,6,-2,0,0,1,0,1,0,0,0,0
-1,1,0,0,1,2,18,2,-4,-33,3,0,0,1,0,0,0,0,1,0
1,1,0,0,2,60,-14,4,7,12,0,0,0,1,1,0,0,0,0,0
1,0,0,0,2,10,8,4,14,9,-1,0,0,1,0,0,0,0,0,0
-1,1,1,1,3,31,0,1,5,9,2,0,1,1,1,0,0,0,0,0
-1,0,0,0,1,41,-4,-8,-46,11,-3,0,0,1,0,0,0,0,0,0
1,0,0,-1,-2,-71,20,0,-9,-24,19,0,-1,1,0,0,0,0,0,0
-1,1,0,0,-2,-7,-27,-2,2,1,3,0,0,1,0,1,0,0,0,0
-1,1,0,0,0,-19,4,-1,8,1,-2,0,0,1,0,0,1,0,0,0
1,0,0,1,2,55,16,8,24,-3,1,0,1,1,0,0,0,0,0,0
-1,1,0,0,3,3,0,9,41,11,1,0,0,1,1,0,0,0,0,0
-1,1,-1,0,0,-4,4,-3,5,-3,1,0,0,1,0,0,0,0,0,1
1,-1,0,0,5,55,7,2,-3,1,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,32,0,1,1,15,-3,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,-56,30,2,5,-3,-1,0,0,1,0,1,0,0,0,0
-1,0,0,0,0,14,-12,6,14,2,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,48,28,5,23,5,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,4,34,28,4,9,-31,3,0,0,1,0,0,1,0,0,0
1,0,0,0,7,68,16,11,37,-9,2,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,15,4,6,17,28,-21,0,0,1,1,0,0,0,0,0
1,1,-1,0,-2,26,-16,2,14,-1,3,0,0,1,0,0,1,0,0,0
1,1,-1,0,-2,-14,-11,1,19,-50,1,0,0,1,0,0,1,0,0,0
-1,0,0,0,0,4,20,0,4,-1,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,0,-9,0,-3,-5,2,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-5,-9,3,19,0,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,55,4,6,35,1,-1,0,0,1,0,0,1,0,0,0
1,1,0,0,0,42,-2,0,4,0,2,0,0,1,0,0,0,0,1,0
1,0,0,0,2,66,-2,0,4,3,-3,0,0,1,0,0,0,0,0,0
1,1,0,0,2,62,32,0,-18,-6,1,0,0,1,0,0,1,0,0,0
1,1,-1,0,1,-17,-1,3,50,-3,0,0,0,1,0,0,1,0,0,0
1,0,0,0,3,43,24,5,18,-2,2,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,9,-4,-5,-21,18,-9,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,3,-4,0,8,1,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,13,12,5,12,179,2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,-28,-11,-1,-19,13,0,0,0,1,0,0,0,0,0,0
1,1,1,0,-1,73,8,4,25,-24,-2,0,0,1,0,0,0,1,0,0
1,-1,1,0,1,34,-7,5,5,-27,11,0,0,1,0,0,0,0,0,0
1,0,0,1,4,53,8,10,11,-3,1,0,2,1,0,0,0,0,0,0
1,0,0,0,2,22,4,6,11,17,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,-7,-7,4,18,-2,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,30,20,2,15,-5,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,17,20,3,6,27,-15,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-7,-4,7,41,4,-1,0,0,1,0,1,0,0,0,0
-1,1,1,0,1,2,4,5,26,4,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,14,15,7,16,-2,0,0,0,1,0,0,0,0,0,0
-1,0,0,1,-1,1,0,3,17,135,-2,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,6,-32,6,23,-42,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,0,-8,-12,2,0,2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,36,-5,2,-7,-13,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-1,0,0,0,7,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,23,0,4,14,18,-3,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,-27,-15,-4,-20,-1,0,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,2,29,-2,1,-12,-3,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,-9,-4,6,18,-1,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-1,-4,1,7,-8,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,50,20,-2,-7,-2,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-1,16,9,0,21,-2,1,0,0,1,0,0,0,0,0,1
1,1,0,0,-1,5,-27,0,-9,-2,3,0,0,1,0,1,0,0,0,0
1,0,0,0,1,-23,8,-1,-1,1,3,0,0,1,0,0,0,0,0,0
1,0,0,0,4,6,24,7,25,3,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,4,37,12,0,-14,-11,2,0,0,1,1,0,0,0,0,0
-1,0,0,0,1,-31,-4,-1,-13,-73,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,12,-8,-1,-7,0,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,3,-9,3,34,-246,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-13,0,0,0,5,1,0,0,1,0,0,1,0,0,0
