Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
1,1,0,0,1,-36,-4,-2,8,-5,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0,-6,0,5,25,25,-8,0,0,1,0,0,0,0,0,0
1,0,0,0,1,8,4,1,-10,-2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-19,-7,4,1,3,-1,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,9,12,4,25,0,-2,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,2,-2,3,4,3,-1,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,39,12,-1,-6,-1,-5,0,0,1,0,0,0,0,0,0
1,0,1,0,2,41,6,8,71,1,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,3,-4,4,39,-1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,3,-2,3,10,55,-1,0,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,-1,1,29,2,-23,-11,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,2,17,-3,7,38,2,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,4,19,6,42,-4,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,40,-1,5,13,0,-2,0,0,1,0,0,0,0,1,0
1,0,0,0,0,-11,0,2,12,-200,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,7,-12,6,47,-3,0,0,0,1,0,0,0,1,0,0
-1,0,0,0,2,-29,0,0,-8,0,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,17,4,0,-7,4,0,0,0,1,0,0,0,0,0,0
1,1,1,0,5,1,20,7,50,-6,1,0,0,1,0,0,1,0,0,0
-1,0,0,1,2,25,7,6,22,-2,3,0,1,1,0,0,0,0,0,0
1,0,1,0,0,24,4,1,25,4,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,-37,38,2,-5,5,-2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,4,64,0,5,-2,1,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,52,4,0,-27,25,-17,0,0,1,0,0,0,0,0,0
1,0,-1,0,-1,-1,-8,0,3,-1,-4,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,1,-4,-4,-4,3,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,-18,6,40,-21,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,4,24,20,-2,-31,-5,3,0,0,1,0,0,0,0,0,0
1,1,1,0,4,52,16,8,27,0,0,0,0,1,0,0,0,0,0,1
1,1,-1,0,4,-4,24,7,35,0,-1,0,0,1,0,0,0,0,1,0
-1,0,0,0,-1,-30,12,-2,6,-4,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,0,2,0,-15,-1,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,11,5,1,26,1,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,12,-8,3,11,-5,2,0,0,1,0,0,0,0,0,1
-1,-1,0,0,-1,0,-17,0,-14,22,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,3,49,12,4,20,6,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,26,-3,-2,-10,-3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,14,0,1,0,88,2,0,0,1,0,0,0,0,0,0
1,1,-1,0,-2,7,4,-1,26,-2,1,0,0,1,0,0,0,1,0,0
1,1,0,0,3,11,-15,7,20,-18,13,0,0,1,0,0,1,0,0,0
-1,-1,1,0,0,38,-1,3,-6,-72,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-8,0,2,9,22,-2,0,0,1,0,1,0,0,0,0
1,0,0,0,0,-15,-8,0,-7,-1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,10,4,2,1,9,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,29,-1,9,47,-1,1,0,0,1,0,0,0,1,0,0
1,1,0,0,-3,-42,2,-7,-18,2,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,49,10,2,5,-5,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-54,-2,-1,-7,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,9,-8,0,7,14,0,0,0,1,0,0,0,0,0,0
1,-1,1,1,2,24,20,8,45,79,0,0,0,1,0,0,0,0,0,0
1,1,0,0,2,-5,24,7,19,6,0,0,0,1,0,0,0,0,1,0
-1,1,0,0,0,11,-4,-2,-9,-12,1,0,0,1,0,0,1,0,0,0
-1,1,0,0,0,-9,20,-1,2,3,1,0,0,1,1,0,0,0,0,0
-1,0,0,0,2,17,19,1,4,-14,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,21,-20,0,-12,4,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-38,-8,3,-9,28,1,0,0,1,0,0,0,1,0,0
-1,0,0,0,0,-31,8,2,5,-24,17,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-18,10,-1,9,31,-14,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-5,-1,0,28,-3,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,3,6,-12,0,-7,16,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-22,-13,-3,-6,-21,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,10,-4,12,39,-1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,10,12,5,7,-7,2,0,0,1,0,0,0,0,0,0
1,0,1,0,1,30,-4,1,13,-2,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,36,5,3,-4,0,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,-23,0,3,5,-188,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-14,-4,1,21,-3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,35,-28,-7,-7,-9,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-10,20,-2,1,3,0,0,0,1,1,0,0,0,0,0
1,0,1,0,4,57,11,9,21,3,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-21,8,-3,-15,1,1,0,0,1,1,0,0,0,0,0
-1,0,0,0,2,-3,-12,6,17,3,2,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,5,8,-1,-17,1,1,0,0,1,0,0,0,0,0,1
1,1,0,0,-1,4,-6,6,42,-5,3,0,0,1,0,0,0,0,0,1
1,1,-1,0,1,12,-20,4,22,1,1,0,0,1,0,0,1,0,0,0
1,0,-1,0,-1,-7,-20,1,8,1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-6,-8,3,-11,-19,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,-24,-13,0,0,2,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,26,5,0,9,10,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,22,-8,9,31,-62,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,3,13,0,6,33,2,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-1,5,-6,-2,13,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,18,4,-2,3,-1,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-2,-4,5,17,6,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,4,29,8,10,26,109,0,0,0,1,1,0,0,0,0,0
1,0,0,0,1,-6,15,5,13,-246,1,0,0,1,0,0,0,0,0,0
1,0,0,0,6,30,16,7,14,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-37,8,-1,2,2,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,7,0,5,36,-3,1,0,0,1,1,0,0,0,0,0
1,0,0,0,3,60,-8,4,4,211,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,0,4,2,5,-75,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,44,12,-1,-1,30,-14,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,27,-28,-1,-21,1,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,48,8,5,30,6,2,0,0,1,0,0,0,0,0,0
1,0,-1,0,2,35,0,4,9,-38,8,0,0,1,0,0,0,0,0,0
1,1,-1,0,3,12,19,4,15,3,2,0,0,1,0,1,0,0,0,0
-1,1,0,0,1,28,5,3,23,6,-1,0,0,1,0,0,0,1,0,0
-1,0,-1,0,1,2,-4,-6,-41,-7,3,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-9,-4,0,33,-1,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,-9,4,-4,-20,-9,0,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-24,0,0,-14,-13,-2,0,0,1,0,0,0,0,0,0
-1,0,1,0,-3,-34,-12,-3,-7,0,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,-26,24,-6,-13,-5,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,43,-4,0,-3,-1,4,0,0,1,0,0,0,0,0,0
1,0,0,0,3,-1,27,9,9,1,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,33,-1,-1,-6,3,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,3,8,20,5,18,-2,0,0,0,1,0,0,0,0,1,0
1,1,0,0,3,36,-7,8,45,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,3,14,16,9,15,6,-1,0,0,1,0,1,0,0,0,0
1,0,0,0,0,-9,14,0,9,0,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,27,-11,5,25,-22,15,0,0,1,0,0,0,0,0,0
1,0,-1,0,-2,-18,12,-3,8,-6,1,0,0,1,0,0,0,0,0,0
1,1,1,0,2,33,8,8,6,3,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,6,-4,5,28,14,-2,0,0,1,0,0,0,0,0,0
1,-1,1,1,1,-27,-8,4,39,-4,2,0,1,1,0,0,0,0,0,0
1,0,0,0,2,26,3,5,-2,1,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,27,16,1,-24,-29,14,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-39,16,2,50,128,1,0,0,1,0,0,1,0,0,0
-1,0,0,0,0,26,15,-1,-92,97,15,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,0,10,0,-2,5,2,0,0,1,0,0,0,0,0,0
1,1,0,0,2,85,0,3,13,-22,0,0,0,1,0,0,0,1,0,0
1,0,0,0,2,34,4,7,26,-4,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-20,-7,4,29,5,2,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,33,12,4,20,-10,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,45,-8,7,43,5,-1,0,0,1,0,0,0,1,0,0
-1,-1,1,0,1,17,-12,5,26,2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,24,-4,0,-1,2,2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,13,-6,3,45,-1,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,-3,-3,-4,-5,-16,5,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,43,5,-1,-26,-57,2,0,0,1,0,0,0,0,0,0
1,1,1,0,0,19,20,0,-8,8,-2,0,0,1,0,0,0,0,0,1
-1,0,-1,0,0,43,-40,6,19,-1,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-37,-11,2,8,-18,11,0,0,1,0,0,0,0,0,0
1,0,1,0,3,-3,4,6,36,1,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,5,55,19,4,7,-2,3,0,0,1,1,0,0,0,0,0
1,-1,0,0,0,17,0,1,20,13,2,0,0,1,0,0,0,0,0,0
-1,1,-1,0,1,17,0,3,8,4,-2,0,0,1,0,1,0,0,0,0
-1,0,0,0,0,42,-3,2,-13,30,-11,0,0,1,0,0,0,0,0,0
1,1,1,0,4,55,4,6,43,-7,4,0,0,1,0,0,0,0,0,1
-1,0,1,0,1,-7,13,5,-29,16,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,57,-28,0,-4,-7,3,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-8,8,0,30,-80,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,2,-5,0,0,13,-3,2,0,0,1,0,0,0,0,0,0
1,1,0,0,2,30,15,5,17,4,-1,0,0,1,1,0,0,0,0,0
-1,0,-1,0,-1,12,-12,1,8,-33,1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-6,-4,4,37,11,0,0,0,1,0,1,0,0,0,0
-1,0,0,0,2,-8,16,8,19,-73,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,18,22,3,-20,76,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,64,-16,5,18,31,-15,0,0,1,0,0,0,0,1,0
-1,0,0,0,0,5,-16,1,21,12,3,0,0,1,0,0,0,0,0,0
1,0,0,0,2,40,-8,9,36,1,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,38,-9,7,26,5,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,50,-8,-5,9,1,0,0,0,1,0,0,0,0,0,0
1,-1,-1,0,0,-8,-28,5,40,67,1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,26,12,2,-6,2,2,0,0,1,0,0,0,0,0,0
1,0,-1,0,3,13,18,4,16,2,1,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,2,-14,-4,2,20,14,1,0,0,1,0,0,0,0,0,0
1,0,1,0,3,17,8,1,9,18,-2,0,0,1,0,0,0,0,0,0
1,1,1,0,1,33,8,4,-1,2,0,0,0,1,0,0,1,0,0,0
1,1,0,0,-1,-9,-7,0,31,-1,0,0,0,1,0,0,0,0,1,0
-1,1,0,0,1,30,16,6,15,-10,2,0,0,1,0,0,0,0,0,1
1,0,1,0,2,20,14,4,4,-3,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,-17,6,6,6,-4,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,12,-13,-1,1,4,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,-21,16,-6,-21,-2,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,-2,-6,-16,-3,-6,-5,1,0,0,1,0,0,1,0,0,0
-1,0,-1,0,-1,6,25,-1,-12,3,2,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,14,12,2,21,14,-1,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,-4,16,4,-9,2,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,19,20,5,23,20,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-13,0,-3,-27,-4,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,23,16,1,5,27,-13,0,0,1,0,0,0,0,0,0
-1,1,1,0,2,14,-8,5,19,15,0,0,0,1,1,0,0,0,0,0
-1,0,-1,0,0,-1,4,-3,-19,-6,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-15,-1,5,10,-2,0,0,0,1,0,0,0,0,0,0
-1,0,0,1,0,12,16,7,32,10,3,0,1,1,0,0,0,0,0,0
1,0,0,0,-2,31,-21,-3,-16,25,-14,0,0,1,0,0,0,0,0,0
1,1,0,0,0,61,12,4,34,-15,13,0,0,1,0,1,0,0,0,0
1,0,0,0,3,52,4,4,19,5,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-11,-12,1,-2,-87,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,6,-1,2,35,-25,14,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,-7,9,7,50,3,3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,39,8,1,-2,-1,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,4,32,0,3,-1,6,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,8,12,-3,-22,-7,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,3,35,31,5,29,1,0,0,0,1,0,0,1,0,0,0
-1,-1,0,0,-1,-14,12,-2,-33,96,-14,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,16,-20,2,17,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,24,-6,6,72,-27,8,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-17,4,5,12,-4,2,0,0,1,0,0,0,1,0,0
-1,-1,0,0,1,37,-2,7,6,2,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,3,17,16,2,-9,-21,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,27,-8,6,63,3,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,4,12,-2,-7,-6,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,44,-8,11,45,3,3,0,0,1,0,0,0,0,0,0
1,0,-1,0,2,38,12,2,42,0,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,3,45,44,1,-1,22,-15,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-21,0,3,12,6,0,0,0,1,0,1,0,0,0,0
-1,1,0,0,0,-3,4,-1,3,2,2,0,0,1,0,0,0,0,1,0
-1,0,1,0,-3,-44,-21,-5,-12,0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,37,10,-2,-4,-57,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,55,-22,10,16,9,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,104,0,0,11,2,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,-30,6,-1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,39,-1,2,16,8,1,0,0,1,0,0,0,1,0,0
-1,0,0,0,4,33,4,6,23,-2,4,0,0,1,0,0,0,0,0,0
1,1,0,0,1,17,8,6,29,-148,4,0,0,1,0,1,0,0,0,0
1,0,0,1,5,51,4,12,24,-7,2,0,1,1,0,0,0,0,0,0
-1,1,-1,0,1,8,-13,4,-18,-2,2,0,0,1,0,0,0,0,1,0
1,1,-1,0,0,79,-7,1,-9,3,2,0,0,1,0,1,0,0,0,0
-1,-1,0,0,3,9,-2,2,5,-3,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,35,16,4,-21,-2,2,0,0,1,0,0,0,1,0,0
-1,-1,1,0,-1,3,16,-4,-26,5,-4,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,41,16,-5,-48,-3,3,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-30,9,-4,-6,-1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,5,-24,9,38,1,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-37,-4,-1,13,-1,1,0,0,1,0,0,0,0,0,0
-1,0,0,-1,-3,-78,4,-5,-18,25,-12,0,-1,1,0,0,0,0,0,0
1,0,0,0,-1,16,-20,1,6,6,-2,0,0,1,0,0,0,0,0,0
1,-1,0,0,-2,33,-4,-2,-2,12,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,3,-8,-4,-3,72,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,22,13,3,42,-3,0,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,20,-8,5,37,-2,-1,0,0,1,0,0,0,0,0,1
1,0,0,0,0,-34,-3,-1,-9,-23,13,0,0,1,0,0,0,0,0,0
1,1,0,0,-2,-28,-16,4,24,-3,3,0,0,1,1,0,0,0,0,0
1,0,0,0,0,53,-29,4,-8,20,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-15,-12,0,2,-6,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,3,2,4,0,4,30,2,0,0,1,0,0,0,0,0,0
1,1,0,0,0,31,-8,6,20,2,1,0,0,1,0,0,0,0,0,1
1,1,0,0,2,28,-9,6,58,6,2,0,0,1,0,0,0,1,0,0
-1,0,0,0,2,-18,13,0,-12,-3,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,29,-8,5,32,4,2,0,0,1,0,0,0,0,0,0
1,1,1,0,2,14,12,8,77,1,2,0,0,1,0,0,0,0,0,1
1,0,0,0,1,25,-12,4,8,11,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,34,6,0,10,-13,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,0,11,-8,-1,2,0,0,0,0,1,0,0,1,0,0,0
-1,1,-1,0,1,11,-11,3,36,4,1,0,0,1,0,0,0,0,1,0
-1,-1,1,0,-1,26,-12,-2,8,-3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-3,21,0,14,20,2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,58,-4,5,33,-14,3,0,0,1,0,0,0,0,0,0
1,0,0,0,0,24,-10,8,28,7,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,-25,12,2,-11,9,2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,7,-8,5,37,2,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,3,-24,1,38,5,0,0,0,1,0,0,0,0,0,0
1,1,0,0,2,43,-7,12,17,-2,-2,0,0,1,1,0,0,0,0,0
1,0,0,0,1,22,0,4,0,4,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,-27,0,2,32,11,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-16,13,1,-22,1,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-2,52,-13,-1,-8,-3,2,0,0,1,0,0,1,0,0,0
1,0,0,0,3,45,-3,7,27,20,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,16,-1,-6,-21,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,34,12,2,6,22,-9,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,30,0,-4,9,-28,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,4,-8,-2,-12,4,-5,0,0,1,0,0,0,0,0,0
1,1,0,1,6,73,-13,12,77,33,4,0,1,1,0,1,0,0,0,0
-1,1,0,0,2,3,4,1,5,6,3,0,0,1,0,1,0,0,0,0
-1,-1,0,0,0,4,8,2,-6,-77,3,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,11,-4,-1,-8,0,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,14,-4,-8,-58,0,2,0,0,1,0,0,0,0,0,0
1,1,0,0,1,21,-16,2,23,1,4,0,0,1,0,0,0,1,0,0
1,-1,-1,0,2,71,-7,-2,2,-74,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,3,17,4,18,-4,3,0,0,1,0,0,1,0,0,0
-1,-1,-1,0,-2,-27,-20,-1,-5,10,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,-2,36,-12,-2,-8,-74,2,0,0,1,0,0,1,0,0,0
1,-1,-1,0,0,2,-4,5,25,1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,21,16,-1,3,2,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,2,9,1,4,38,6,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,10,0,0,8,22,-3,0,0,1,0,0,0,0,1,0
1,1,0,0,-2,-27,-11,5,14,11,-1,0,0,1,0,0,0,1,0,0
-1,0,-1,0,0,19,6,-7,-30,-76,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,32,-7,-2,6,12,-6,0,0,1,0,0,0,0,0,1
1,1,0,-1,1,-22,56,-1,-6,-4,2,0,0,1,0,0,0,1,0,0
1,1,-1,0,-1,7,-20,5,39,2,-1,0,0,1,0,0,1,0,0,0
-1,1,0,0,0,13,0,-7,-30,-9,1,0,0,1,1,0,0,0,0,0
-1,1,-1,0,1,30,8,-4,-29,-2,4,0,0,1,0,0,1,0,0,0
1,0,0,0,2,14,16,6,73,-2,-2,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-29,-8,-1,-11,-2,4,0,0,1,0,0,0,0,0,0
1,0,1,0,4,34,4,7,4,-2,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,-1,20,4,23,40,-14,0,0,1,0,0,1,0,0,0
-1,1,0,0,-1,2,0,1,10,2,1,0,0,1,0,0,0,1,0,0
1,-1,0,0,0,1,9,0,0,-1,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,10,1,-4,-23,-15,6,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,-1,-8,-12,-2,14,3,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,-26,-4,0,-2,4,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-20,-1,0,13,3,0,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-1,3,0,24,-4,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-20,4,5,7,-7,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,3,-2,0,-33,-2,2,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,-13,4,0,-21,-6,3,0,0,1,0,0,0,0,0,0
1,0,0,0,0,6,8,1,-5,-16,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,-28,33,-3,7,4,3,0,0,1,0,0,0,0,0,0
