Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
1,0,-1,0,-3,-48,-24,-2,10,-1,3,0,0,1,0,0,0,0,0,0
1,0,1,0,2,-14,-8,3,-21,0,2,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-2,-18,-28,2,70,-15,0,0,0,1,0,1,0,0,0,0
1,-1,1,0,2,15,4,-1,-7,4,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-13,-6,2,1,-3,2,0,0,1,0,0,0,0,0,0
1,0,-1,0,-1,-17,-12,3,1,-4,3,0,0,1,0,0,0,0,0,0
1,1,0,0,0,19,-8,1,5,0,0,0,0,1,0,0,0,0,1,0
-1,-1,-1,0,0,-37,-12,2,2,-171,-8,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,-4,-7,-5,-24,-2,-4,0,0,1,0,1,0,0,0,0
1,0,1,1,8,53,32,14,53,14,1,0,1,1,0,0,0,0,0,0
-1,0,-1,0,-5,-52,-4,-7,-2,27,-15,0,0,1,0,0,0,0,0,0
1,0,0,0,1,36,24,7,38,-4,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,39,28,5,13,4,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,3,34,32,4,5,3,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,32,9,-2,-26,-1,-1,0,0,1,1,0,0,0,0,0
1,0,0,0,2,48,18,5,-9,2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,10,-24,0,1,2,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,-32,2,1,21,14,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,-1,-25,4,1,0,6,-4,0,0,1,0,0,0,0,1,0
1,0,0,0,3,4,8,6,20,5,2,0,0,1,0,0,0,0,0,0
1,0,1,0,1,28,4,5,33,1,5,0,0,1,0,0,0,0,0,0
1,0,0,0,0,10,24,-3,-9,-4,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,14,-15,3,47,-29,10,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,-4,20,-1,-32,-5,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,17,-11,6,14,1,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-12,-8,-1,8,3,-3,0,0,1,0,0,0,1,0,0
1,-1,1,0,2,28,28,2,13,-28,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,-21,12,0,13,12,3,0,0,1,0,0,0,0,0,0
1,1,1,0,1,-25,28,5,25,0,-1,0,0,1,0,0,0,0,0,1
-1,-1,0,0,2,12,4,3,0,-1,3,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,-15,-13,7,17,7,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,21,8,-1,-3,-16,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,2,36,-12,6,31,5,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,3,5,-3,-67,-10,2,0,0,1,0,0,0,0,0,1
1,0,-1,0,3,20,10,7,24,81,-2,0,0,1,0,0,0,0,0,0
-1,0,-1,0,3,36,-12,3,2,0,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,63,1,4,27,34,-15,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,21,-8,5,-4,-4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,18,-12,2,2,-2,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,27,-24,-4,-8,-77,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-37,0,-2,-11,8,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,17,-3,-2,-43,1,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-2,3,-4,3,30,-15,1,0,0,1,1,0,0,0,0,0
-1,0,0,0,1,-29,8,6,-17,3,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,-5,12,2,-28,16,-4,0,0,1,0,0,0,0,0,0
1,0,0,0,1,1,8,3,20,4,1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-1,36,-24,0,-10,68,-1,0,0,1,0,1,0,0,0,0
1,0,1,0,0,0,-8,2,-6,1,2,0,0,1,0,0,0,0,0,0
1,1,0,0,0,26,5,4,-8,-26,1,0,0,1,0,0,1,0,0,0
1,1,0,0,2,21,3,2,7,-4,-2,0,0,1,0,0,0,0,1,0
-1,-1,1,0,1,-13,-8,-1,-14,5,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,44,-9,1,13,-5,2,0,0,1,0,0,0,0,0,0
1,1,0,0,5,2,32,10,35,14,3,0,0,1,1,0,0,0,0,0
-1,1,0,0,1,-1,-4,2,11,5,0,0,0,1,1,0,0,0,0,0
-1,0,0,0,3,18,-8,5,30,0,6,0,0,1,0,0,0,0,0,0
1,1,1,0,2,47,-4,7,20,10,-1,0,0,1,0,1,0,0,0,0
1,1,0,0,0,2,-4,7,6,2,2,0,0,1,0,0,1,0,0,0
1,-1,0,0,1,27,-12,-3,-13,35,19,0,0,1,0,0,0,0,0,0
1,0,1,0,4,49,34,7,27,-1,2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,3,36,-1,-13,-92,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,5,15,15,11,44,6,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0,5,2,-1,7,-4,3,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,20,4,34,5,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,44,-2,6,18,80,5,0,0,1,0,0,0,0,0,0
1,0,-1,0,-2,-19,-42,0,5,2,-3,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,-10,12,-2,-20,-4,-1,0,0,1,0,0,0,0,0,0
-1,-1,1,1,-1,-12,-14,-10,-34,21,1,0,1,1,0,0,0,0,0,0
-1,0,-1,0,0,25,1,3,-9,-2,2,0,0,1,0,0,0,0,0,0
1,0,1,0,0,-15,12,3,28,16,3,0,0,1,0,0,0,0,0,0
1,0,0,0,3,1,0,7,37,1,2,0,0,1,0,0,0,0,0,0
-1,-1,1,1,-3,8,-20,0,10,-7,0,0,-1,1,0,0,0,0,0,0
1,0,1,0,3,19,-2,3,25,-7,0,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-24,14,-3,-1,-3,0,0,0,1,0,0,0,0,0,0
1,1,0,0,4,25,20,3,22,2,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-1,-6,-8,0,-20,-239,12,0,0,1,0,0,0,0,0,0
1,0,1,0,2,39,4,3,14,-1,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,-45,8,1,12,-6,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-18,9,-6,-23,-4,3,0,0,1,0,0,1,0,0,0
-1,-1,0,0,1,41,-4,0,-11,8,-1,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,21,2,-4,-12,8,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-24,8,6,26,0,0,0,0,1,1,0,0,0,0,0
-1,0,0,0,2,6,8,-1,-5,8,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,18,8,-1,-7,0,2,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,60,10,6,17,1,3,0,0,1,1,0,0,0,0,0
-1,1,-1,0,-1,-53,23,-5,-36,-4,-2,0,0,1,0,0,0,0,1,0
1,-1,-1,0,2,-5,-12,1,12,4,2,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,-4,-17,-1,16,3,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1,-14,-4,3,19,-2,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,5,53,12,7,-3,-26,10,0,0,1,0,0,0,0,0,0
1,0,1,0,0,-27,-9,0,24,5,1,0,0,1,0,0,0,0,0,0
1,-1,-1,0,3,-17,5,3,17,-2,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,3,11,18,3,6,2,4,0,0,1,1,0,0,0,0,0
-1,0,0,0,-1,-50,-16,2,-6,-1,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,38,8,5,22,1,2,0,0,1,0,0,0,1,0,0
-1,1,-1,0,-1,-57,12,5,-2,6,-2,0,0,1,0,0,0,1,0,0
1,-1,1,0,1,5,-2,-1,-9,-6,1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,61,6,4,13,-3,1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,13,-6,7,35,1,-1,0,0,1,0,1,0,0,0,0
1,0,0,0,4,16,0,6,3,-16,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,61,0,4,21,11,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0,-12,5,1,-5,7,4,0,0,1,0,0,0,0,0,0
1,0,0,0,2,10,-2,7,14,0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,5,-12,2,-18,-76,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,-3,-42,-16,0,16,-7,-8,0,0,1,0,0,1,0,0,0
1,0,1,0,2,16,2,4,2,9,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,11,-48,3,15,-1,-4,0,0,1,0,0,0,0,0,0
1,0,1,0,-1,-13,14,3,7,9,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,19,8,-2,7,28,-17,0,0,1,0,0,0,0,0,0
1,1,-1,0,-3,-35,5,-3,-14,1,0,0,0,1,0,1,0,0,0,0
1,-1,1,0,1,-3,10,1,24,-2,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,7,0,8,11,1,3,0,0,1,0,0,1,0,0,0
1,0,1,0,1,-2,-3,6,34,16,2,0,0,1,0,0,0,0,0,0
-1,1,-1,-1,1,-6,-8,-5,-28,-5,1,0,-1,1,0,0,0,0,0,1
-1,0,0,0,-2,9,6,0,22,-26,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,14,16,3,5,7,-1,0,0,1,1,0,0,0,0,0
1,1,0,0,-1,11,1,0,-4,8,-2,0,0,1,0,0,1,0,0,0
1,1,0,0,1,42,24,4,55,2,-1,0,0,1,0,0,0,0,1,0
-1,0,1,1,3,72,-7,-1,-22,28,-2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,-7,2,0,-5,-5,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,-6,-20,1,-5,39,-2,0,0,1,0,0,0,0,0,0
1,-1,-1,0,-3,9,-9,-8,-1,-1,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-1,-38,16,5,37,-73,1,0,0,1,0,0,0,1,0,0
1,0,1,0,-1,-43,12,3,24,-64,3,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-35,-8,-6,-27,-3,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-82,-10,-1,-11,7,2,0,0,1,0,0,0,0,0,0
-1,1,1,0,1,-21,3,3,19,122,-1,0,0,1,1,0,0,0,0,0
1,0,1,0,0,4,-9,-1,-20,-4,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-1,-20,2,9,3,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,3,47,24,2,-3,7,-1,0,0,1,0,0,0,0,1,0
-1,0,-1,0,-1,-21,4,0,-15,7,3,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,25,-20,0,0,7,-1,0,0,1,0,0,0,0,0,0
-1,1,1,0,0,-39,4,-1,-7,6,2,0,0,1,0,0,0,1,0,0
-1,-1,1,0,-2,16,-16,-6,11,-7,-2,0,0,1,0,0,0,0,0,0
-1,1,-1,0,1,9,2,1,-1,4,-2,0,0,1,0,0,0,1,0,0
1,1,0,0,0,9,-3,5,11,3,2,0,0,1,0,0,1,0,0,0
1,0,-1,0,-2,10,-4,-3,-16,-4,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,47,-24,-6,-44,-1,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-22,6,3,8,11,-1,0,0,1,0,0,0,0,1,0
1,-1,1,0,-1,-14,1,0,9,16,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,23,25,-2,-1,-85,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-17,20,-3,9,-2,2,0,0,1,0,0,1,0,0,0
1,0,0,0,1,45,-5,0,2,0,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,-31,-4,0,3,-4,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,1,-49,8,5,54,8,3,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-53,-4,-1,2,-3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-31,23,-3,-24,-19,12,0,0,1,0,0,0,0,0,0
1,1,-1,0,5,8,10,2,1,75,0,0,0,1,0,0,0,0,1,0
1,-1,1,0,0,-18,-2,3,7,-1,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,43,-10,0,15,-1,0,0,0,1,0,1,0,0,0,0
-1,0,-1,0,3,35,-16,2,-18,-2,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,4,7,8,1,-37,-15,5,0,0,1,0,0,0,0,1,0
1,1,0,0,-2,0,-1,1,13,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,3,-6,12,1,-25,3,2,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,51,11,-1,-31,6,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,18,1,0,10,-1,-1,0,0,1,0,0,0,0,0,0
-1,1,1,0,2,17,-5,2,-4,-15,18,0,0,1,0,1,0,0,0,0
-1,1,0,0,-1,-15,6,-4,3,-2,-1,0,0,1,1,0,0,0,0,0
-1,-1,0,0,-2,-25,-18,-4,-6,10,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,23,0,4,-24,-27,18,0,0,1,0,0,0,1,0,0
1,0,1,0,0,-15,12,2,20,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,4,23,15,10,37,-26,11,0,0,1,0,0,0,0,0,0
1,0,0,0,0,4,-24,2,15,11,4,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-26,4,1,14,1,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,41,16,4,4,2,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,-4,3,18,11,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-25,-13,0,-8,2,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,31,8,2,-1,3,-3,0,0,1,0,0,0,0,0,0
-1,1,-1,0,1,-28,24,6,33,94,-1,0,0,1,0,0,0,0,1,0
1,0,0,0,2,-1,-28,2,28,-5,4,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,6,3,-2,-12,6,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,3,5,3,23,-1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,18,-13,-3,-32,-18,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,2,21,15,0,-33,-1,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,-10,4,-2,-16,19,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,35,28,0,5,-177,1,0,0,1,0,0,0,0,0,1
-1,-1,1,0,4,13,7,3,-23,2,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,0,-14,1,0,-15,-92,1,0,0,1,0,0,0,0,0,0
1,1,0,0,2,42,14,7,51,5,-1,0,0,1,0,0,0,1,0,0
-1,0,-1,0,-1,-37,-13,2,10,37,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-19,-18,6,24,2,1,0,0,1,0,0,0,0,0,1
1,-1,-1,0,-1,13,-20,0,-8,2,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,0,-5,-2,-13,-5,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,3,30,8,7,16,-4,0,0,0,1,0,0,0,0,0,1
-1,1,0,0,2,15,15,3,-3,-7,1,0,0,1,0,0,0,1,0,0
-1,0,0,0,3,40,4,3,6,4,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,14,-8,-1,-19,-1,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-5,8,8,16,-10,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,38,-4,-1,-16,2,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,43,28,0,-5,3,-1,0,0,1,0,0,0,0,0,1
1,-1,1,0,-1,19,9,0,8,24,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,11,-8,2,-1,-4,1,0,0,1,0,0,0,0,0,0
1,-1,-1,0,-2,6,-8,4,24,5,1,0,0,1,0,0,0,0,0,0
1,0,1,0,6,112,18,10,18,0,2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,6,-7,-1,1,2,-3,0,0,1,0,0,0,0,0,0
1,0,1,0,2,-5,18,8,53,-6,6,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-50,-8,-1,13,1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,55,-4,-1,12,-17,1,0,0,1,0,0,0,0,0,0
1,1,0,0,3,22,-1,4,6,-8,0,0,0,1,0,0,1,0,0,0
-1,0,0,0,1,3,23,0,-23,4,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,19,-4,0,-11,-7,2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-13,10,1,6,-62,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-4,0,-1,-3,-23,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,45,-5,0,-4,-4,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-27,-28,1,-18,21,-3,0,0,1,0,0,0,1,0,0
-1,-1,0,0,2,21,8,1,-5,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,32,8,-1,-9,2,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-3,-21,0,8,10,0,0,0,1,0,0,0,0,0,0
1,-1,-1,0,0,21,-12,5,22,-8,6,0,0,1,0,0,0,0,0,0
-1,1,0,0,-3,-9,1,-9,15,6,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,2,8,4,14,7,-3,0,0,1,0,0,0,0,0,0
1,0,1,0,1,53,-20,7,21,2,3,0,0,1,0,0,0,0,0,0
1,-1,0,0,3,43,0,6,7,66,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,49,8,3,40,-2,-1,0,0,1,0,0,0,0,0,0
1,1,1,0,0,-32,10,4,23,110,14,0,0,1,0,0,0,0,0,1
-1,0,1,0,0,12,2,-6,-28,-3,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,-1,24,-10,2,-2,-1,2,0,0,1,0,0,0,0,0,1
1,1,-1,0,1,-13,-2,4,7,78,-2,0,0,1,0,1,0,0,0,0
1,1,0,0,0,-14,-8,-2,-49,7,-2,0,0,1,0,0,0,0,0,1
1,0,0,0,1,12,-5,5,2,-11,1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,4,4,5,0,-2,-2,0,0,1,0,0,1,0,0,0
1,1,-1,0,-1,11,1,1,-19,-4,-2,0,0,1,0,0,1,0,0,0
