Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
-1,0,1,0,5,16,12,5,0,-35,-3,0,0,1,0,0,0,0,0,0
1,-1,-1,0,0,10,-8,2,5,75,-2,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,-1,19,-23,-3,-21,3,-3,0,0,1,0,0,0,0,0,0
1,-1,-1,0,2,51,-4,4,27,-1,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,6,-16,1,3,-2,2,0,0,1,0,1,0,0,0,0
1,1,-1,0,1,11,4,5,9,-4,-2,0,0,1,0,0,0,0,1,0
1,0,1,0,2,0,15,7,29,1,0,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,-1,-37,16,-4,-12,-7,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,28,-28,2,1,0,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,-41,-6,1,6,-5,1,0,0,1,0,0,0,0,0,0
1,0,1,0,2,3,0,3,10,-9,4,0,0,1,0,0,0,0,0,0
1,1,1,0,1,18,14,1,-5,111,3,0,0,1,0,0,0,0,1,0
-1,-1,1,0,2,23,16,7,49,-30,17,0,0,1,0,0,0,0,0,0
-1,1,-1,0,1,-2,10,-1,21,2,-3,0,0,1,0,0,0,0,0,1
1,1,0,0,6,71,9,9,23,0,0,0,0,1,0,0,0,0,0,1
-1,-1,1,0,0,-29,-3,2,12,-1,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,15,1,5,8,0,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,-9,-16,2,12,-17,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,2,4,12,8,95,27,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,17,-4,5,18,5,-2,0,0,1,0,0,0,0,0,0
1,1,1,0,1,-8,10,-1,4,2,2,0,0,1,0,0,0,1,0,0
-1,-1,1,0,2,-15,-8,4,23,31,-2,0,0,1,0,0,0,0,0,0
1,1,-1,0,2,2,19,8,25,3,7,0,0,1,0,0,0,1,0,0
1,0,0,0,0,-33,-15,2,3,-7,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,60,9,-1,-12,-3,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,-3,22,4,12,1,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,15,19,1,0,6,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-2,16,4,34,-19,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-5,16,-3,-39,-101,-2,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,8,1,-4,-26,-4,3,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,-13,3,-3,-33,73,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,1,-47,7,1,-2,-5,5,0,0,1,0,1,0,0,0,0
1,1,0,0,2,7,27,5,-5,8,-2,0,0,1,0,0,1,0,0,0
-1,1,1,0,1,22,0,-1,-20,4,2,0,0,1,1,0,0,0,0,0
1,1,-1,0,2,7,-4,9,36,79,1,0,0,1,0,0,0,0,1,0
-1,0,0,1,-1,-22,-10,-7,-35,-6,-1,0,1,1,0,0,0,0,0,0
-1,1,1,0,1,42,3,2,10,1,3,0,0,1,0,0,0,0,1,0
1,0,1,0,1,-19,8,0,29,0,0,0,0,1,0,0,0,0,0,0
1,-1,-1,0,3,1,-4,-5,-10,26,-7,0,0,1,0,0,0,0,0,0
1,1,1,0,-1,-8,8,1,2,2,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0,6,0,2,27,-4,0,0,0,1,0,0,0,0,0,0
1,1,1,0,2,31,12,4,35,-5,7,0,0,1,0,1,0,0,0,0
1,0,1,0,-1,-5,0,0,-1,2,4,0,0,1,0,0,0,0,0,0
1,-1,1,0,5,27,22,8,-9,3,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,14,-7,0,21,20,1,0,0,1,0,0,0,0,0,0
1,0,1,0,3,0,24,8,41,-18,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,32,-24,0,53,4,6,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,37,8,3,6,25,2,0,0,1,0,1,0,0,0,0
1,0,0,0,1,48,-2,6,81,-1,3,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,-23,4,-1,-2,-5,1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,-18,-4,4,-20,11,-4,0,0,1,0,0,1,0,0,0
-1,1,0,0,1,26,16,4,18,-5,2,0,0,1,0,1,0,0,0,0
-1,0,1,0,0,32,-1,4,14,-21,3,0,0,1,0,0,0,0,0,0
1,1,-1,-1,-1,-1,-4,1,24,8,-2,0,-1,1,0,0,0,0,0,1
-1,0,0,0,-2,-9,2,-5,-4,-80,0,0,0,1,0,0,0,0,0,0
1,1,1,0,3,51,11,5,11,-14,-1,0,0,1,0,0,1,0,0,0
1,0,1,0,1,-22,12,2,35,5,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,11,0,5,39,-3,2,0,0,1,0,0,1,0,0,0
1,0,0,0,1,23,1,6,69,-23,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,0,1,4,0,11,-66,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,1,4,0,-24,-4,1,0,0,1,0,1,0,0,0,0
1,0,1,0,-1,-38,-4,-6,-11,-2,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,-8,8,2,-4,-14,2,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,-11,-16,-3,-12,-22,2,0,0,1,0,0,0,0,0,0
1,1,0,0,1,0,-3,4,29,-14,-2,0,0,1,0,1,0,0,0,0
1,0,0,0,2,38,-4,4,17,-23,1,0,0,1,0,0,0,0,0,0
1,0,1,0,3,9,12,2,27,1,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,74,-20,3,7,-16,4,0,0,1,0,0,0,1,0,0
1,0,1,0,1,-37,4,4,22,13,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,5,67,12,5,30,-1,2,0,0,1,0,1,0,0,0,0
1,-1,1,1,3,44,7,9,37,-1,3,0,1,1,0,0,0,0,0,0
1,0,-1,0,0,26,4,2,0,-5,2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,6,-40,2,-13,6,-3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-15,-4,3,32,4,-4,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,44,8,-5,-15,-2,3,0,0,1,0,0,0,0,0,0
1,1,0,0,2,-34,-7,5,44,0,0,0,0,1,0,0,0,0,0,1
1,0,-1,0,-1,0,4,-4,0,3,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,4,8,11,8,20,-22,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,19,-24,3,10,22,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,3,15,-5,12,76,14,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,0,-19,6,37,-3,3,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-1,-19,4,14,3,-1,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,63,2,0,-7,-2,-1,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,-23,-2,2,7,-4,0,0,0,1,0,0,0,0,0,0
1,-1,-1,0,-2,-13,10,-1,-3,-162,-3,0,0,1,0,0,0,0,0,0
1,-1,1,0,3,-6,0,4,11,9,-7,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,33,3,2,8,4,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,41,10,3,41,23,0,0,0,1,0,0,1,0,0,0
-1,1,1,0,1,-25,25,0,-37,-1,1,0,0,1,0,0,1,0,0,0
1,1,0,0,-1,-26,-9,4,25,4,0,0,0,1,0,0,0,1,0,0
1,1,0,0,-1,-25,2,1,15,6,-2,0,0,1,0,0,0,0,0,1
-1,0,0,0,-1,1,21,-2,-6,-7,4,0,0,1,0,0,0,0,0,0
1,0,0,0,3,38,19,4,7,2,-1,0,0,1,0,0,0,0,0,0
