Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
-1,0,0,0,-3,-33,-2,0,7,0,2,0,0,1,0,0,0,0,0,0
1,1,0,0,2,69,10,1,0,-7,-1,0,0,1,0,0,0,0,1,0
1,0,-1,0,-1,-60,14,1,10,4,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,16,12,-1,0,-6,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,8,52,1,13,-1,2,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,19,-8,-3,-15,0,1,0,0,1,0,0,1,0,0,0
-1,0,0,0,-2,46,-16,1,4,-69,4,0,0,1,0,0,0,0,0,0
-1,1,0,0,3,33,-4,2,5,0,-2,0,0,1,0,0,0,0,1,0
1,0,0,0,1,4,13,-1,-1,19,-10,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,30,16,-6,-25,-2,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-3,0,-2,-3,2,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,12,9,1,16,13,0,0,0,1,0,0,0,0,0,0
1,0,0,0,4,80,16,6,12,-5,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,21,-8,-1,4,2,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,36,-5,1,38,3,3,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-33,4,1,20,-4,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-44,0,0,11,-7,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,24,-12,1,17,96,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,18,-1,8,26,0,4,0,0,1,0,0,0,0,1,0
-1,1,-1,0,0,12,-4,0,-12,18,-1,0,0,1,0,0,0,0,0,1
1,0,0,0,3,58,8,5,23,3,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-18,-8,-6,-26,-4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,48,24,-4,-23,3,-3,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,29,8,10,37,-1,1,0,0,1,0,0,0,0,0,1
1,0,1,0,2,-9,0,3,7,-20,1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,47,-9,6,49,-43,11,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,27,4,4,2,1,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-1,-21,-1,-1,-19,-13,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,28,-8,7,35,8,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,28,32,-3,-11,-7,2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-13,20,3,3,110,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,2,15,12,2,12,4,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0,22,16,0,-4,-10,0,0,0,1,0,0,1,0,0,0
-1,0,0,0,0,38,8,1,-27,-6,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,27,8,-3,-35,-149,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-19,4,3,11,1,-2,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,-8,-20,-2,-12,-10,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,7,0,3,10,-4,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,38,8,4,3,-6,-4,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-76,7,-3,-17,1,0,0,0,1,0,0,0,0,0,0
1,0,1,0,5,1,12,7,26,2,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,6,62,4,7,9,154,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-2,-19,-12,-4,-12,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,35,-28,6,22,-1,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-8,4,-5,-36,0,-2,0,0,1,0,0,1,0,0,0
1,0,0,0,0,12,8,3,-4,4,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,8,14,4,5,-7,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-7,-3,-1,-2,181,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,6,12,-1,-23,0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,0,16,-6,-5,2,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,4,79,11,10,22,11,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,42,8,-2,-21,1,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,-4,-65,-5,-5,-20,-2,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-22,0,0,-7,-2,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,26,-12,6,16,0,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,34,16,4,16,9,5,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,-7,-24,5,-5,-5,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-37,-4,3,18,139,2,0,0,1,0,1,0,0,0,0
1,0,-1,0,1,25,16,0,2,3,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,34,-8,10,57,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-4,-27,-28,-4,-11,5,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,3,73,8,4,6,5,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-11,-39,0,9,8,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-19,-4,4,17,-4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-19,24,2,21,-5,0,0,0,1,0,0,0,0,0,0
1,0,0,0,4,26,4,5,-9,0,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,1,-8,-7,4,-8,-2,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,10,-12,6,16,10,0,0,0,1,0,0,0,1,0,0
1,1,0,0,1,55,8,2,42,-1,1,0,0,1,0,1,0,0,0,0
1,1,0,0,3,34,0,11,25,4,-1,0,0,1,0,0,0,0,1,0
-1,0,0,0,2,-24,8,5,7,2,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,3,3,0,-20,-3,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,18,4,-4,17,-1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,-35,8,0,28,-1,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,27,-8,2,-9,18,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,-15,-6,5,9,114,14,0,0,1,0,0,0,0,0,0
1,0,0,0,2,23,8,5,18,3,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,11,11,1,18,-9,2,0,0,1,0,0,0,0,0,0
1,1,0,0,3,36,8,0,-6,-4,3,0,0,1,0,0,1,0,0,0
-1,-1,0,0,-1,-24,20,1,5,2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-32,-20,-2,-9,-5,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,-11,-4,5,20,0,2,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-16,20,-1,2,0,1,0,0,1,1,0,0,0,0,0
1,1,-1,0,-1,9,-14,1,23,2,3,0,0,1,0,0,0,0,0,1
-1,1,0,0,0,5,-12,2,21,-2,-2,0,0,1,0,0,1,0,0,0
1,0,0,0,1,22,0,5,40,2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-11,4,-1,7,20,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,30,24,2,-3,12,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-2,-15,-1,1,-5,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,26,0,1,-5,-2,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,0,9,3,10,-179,-1,0,0,1,0,0,0,0,0,1
1,0,0,0,4,14,20,2,8,4,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,-2,-40,-20,3,12,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,4,24,5,11,-3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-17,-24,4,-3,-4,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,-13,-4,4,30,-1,0,0,0,1,0,0,1,0,0,0
1,1,-1,0,3,12,13,6,5,1,4,0,0,1,0,1,0,0,0,0
-1,0,1,0,5,40,24,6,23,-5,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,5,-8,6,18,89,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,3,-20,4,4,34,-22,5,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,43,-26,1,-12,2,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,48,0,7,10,-4,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0,47,10,5,17,34,-21,0,0,1,0,0,0,0,0,0
1,0,0,0,3,20,7,6,13,-8,4,0,0,1,0,0,0,0,0,0
1,0,0,0,1,1,31,-1,12,-27,6,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,18,-4,-2,-32,-3,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-21,-4,-7,-14,6,-1,0,0,1,0,0,0,0,1,0
1,-1,0,0,1,29,-16,5,18,2,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,42,9,4,1,323,2,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,22,-8,0,-13,83,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,5,16,5,26,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,-16,-12,4,40,26,-11,0,0,1,0,0,0,0,0,0
1,0,0,0,2,28,12,4,7,-3,2,0,0,1,0,0,0,0,0,0
1,0,0,0,3,75,16,4,16,-4,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-22,-32,1,7,-18,14,0,0,1,0,0,0,0,0,0
1,0,0,0,2,22,0,6,33,1,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,5,72,16,10,26,-14,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-51,6,4,22,-11,-1,0,0,1,1,0,0,0,0,0
-1,0,0,0,-1,5,8,-4,-2,0,-2,0,0,1,0,0,0,0,0,0
-1,1,1,1,-1,-16,-1,-2,-2,-3,0,0,1,1,0,0,0,0,1,0
-1,0,0,0,0,-7,4,4,3,30,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,4,12,-3,-10,0,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,12,4,-1,-7,0,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,6,0,3,27,38,1,0,0,1,0,1,0,0,0,0
1,0,0,0,4,40,43,3,-18,3,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-56,-12,-2,12,-4,1,0,0,1,1,0,0,0,0,0
1,0,0,0,2,10,18,-2,-10,18,-11,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-51,4,-6,-8,-1,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,39,0,-6,-27,-2,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,19,8,5,15,69,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,21,8,-2,-21,8,1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,20,-12,-2,0,-9,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,3,0,3,19,-10,-15,0,0,1,0,0,0,0,0,0
1,-1,1,0,3,60,8,1,0,-200,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-26,-4,-1,12,-1,-1,0,0,1,0,1,0,0,0,0
-1,1,-1,0,1,70,-12,0,-8,0,-3,0,0,1,0,1,0,0,0,0
1,0,1,0,0,15,-25,6,13,-5,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,23,-3,5,26,1,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,-20,11,1,-5,7,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,9,8,6,14,6,2,0,0,1,0,0,1,0,0,0
-1,0,0,0,0,-1,-12,-1,-3,-4,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,-5,26,-2,-13,-1,1,0,0,1,1,0,0,0,0,0
1,1,1,0,1,-17,-5,2,12,2,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0,-8,-16,3,2,-31,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,30,36,4,12,6,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,68,8,6,20,3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,3,35,13,9,23,-199,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-8,-19,-9,-30,2,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,18,-9,4,19,0,3,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,20,0,-4,-28,8,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-23,10,-3,-13,-3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-15,12,-5,-14,5,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,4,89,36,4,-14,-6,3,0,0,1,0,0,0,0,0,0
-1,1,0,0,3,32,19,2,16,1,-1,0,0,1,0,0,1,0,0,0
-1,0,0,0,0,3,13,6,15,-293,5,0,0,1,0,0,0,0,0,0
1,0,0,1,4,76,26,6,26,25,-10,0,1,1,0,0,0,0,0,0
1,0,0,0,0,20,-12,4,5,3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-21,-7,2,17,-3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-4,-20,8,16,106,3,0,0,1,0,0,0,0,0,0
1,0,0,0,1,18,4,0,17,-158,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-6,12,4,24,-84,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,-40,0,1,10,7,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,50,4,2,10,76,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-2,15,-24,0,8,-1,-2,0,0,1,0,0,0,0,0,0
1,1,-1,0,3,23,0,10,15,2,1,0,0,1,0,0,0,1,0,0
1,1,1,0,1,-22,13,3,15,281,0,0,0,1,0,0,1,0,0,0
1,0,0,0,2,18,-11,6,21,14,-18,0,0,1,0,0,0,0,0,0
1,1,1,0,2,38,12,4,-4,231,0,0,0,1,0,0,0,1,0,0
-1,0,0,0,4,-28,0,5,8,-3,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,27,-4,5,47,0,4,0,0,1,0,0,0,0,0,0
-1,0,-1,0,1,53,19,1,-4,-17,12,0,0,1,0,0,0,0,0,0
1,1,0,0,3,25,28,3,14,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,1,-47,-2,1,20,-15,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,-59,-20,3,10,3,0,0,0,1,0,0,1,0,0,0
-1,-1,1,0,0,1,4,0,-1,1,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,25,12,2,-7,-1,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,2,36,4,2,-25,3,2,0,0,1,0,0,0,0,0,0
1,0,0,0,3,39,10,6,14,-23,16,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-28,-4,3,2,-9,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,5,39,28,6,-11,2,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,41,5,1,2,4,-2,0,0,1,0,0,0,0,0,0
1,0,1,0,3,70,8,3,5,-98,2,0,0,1,0,0,0,0,0,0
1,1,0,0,4,28,9,6,7,3,0,0,0,1,0,0,0,0,1,0
-1,0,0,0,0,-49,15,2,8,-5,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-15,0,7,60,0,1,0,0,1,0,0,0,0,0,0
1,1,0,0,4,25,16,12,28,241,-1,0,0,1,0,1,0,0,0,0
1,-1,1,0,2,80,0,8,28,34,-23,0,0,1,0,0,0,0,0,0
-1,1,0,0,-2,-35,12,2,17,-3,-2,0,0,1,0,0,0,1,0,0
-1,1,0,0,1,-68,-4,2,17,-5,0,0,0,1,0,0,0,1,0,0
1,0,1,0,4,0,14,6,6,-104,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,15,-8,-1,-3,1,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,19,-16,3,4,-11,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,5,-4,0,7,-4,0,0,0,1,0,0,0,0,0,0
-1,0,1,0,4,21,32,3,4,26,-10,0,0,1,0,0,0,0,0,0
1,0,0,0,1,72,0,2,4,3,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,12,-64,0,4,-4,3,0,0,1,0,0,0,0,0,0
1,0,0,0,2,8,13,4,17,-69,-2,0,0,1,0,0,0,0,0,0
1,-1,0,0,-2,-7,-12,0,-7,10,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-9,-8,5,37,23,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,11,0,-1,-7,32,-11,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-60,4,-2,-7,97,0,0,0,1,0,0,0,0,0,0
1,1,0,0,3,53,20,8,27,-56,0,0,0,1,0,0,0,1,0,0
1,1,-1,0,4,47,7,6,39,-8,1,0,0,1,0,0,0,1,0,0
-1,-1,0,0,-1,36,24,-1,-7,-39,2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,43,-12,6,17,-28,15,0,0,1,0,0,0,0,0,0
1,1,1,0,4,18,4,7,21,0,-3,0,0,1,1,0,0,0,0,0
1,1,0,0,2,44,-24,5,20,132,3,0,0,1,0,1,0,0,0,0
1,0,0,0,1,15,-4,6,30,0,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,16,-9,-1,-2,-3,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,43,12,2,6,1,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-24,-16,-1,-10,-7,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,0,-26,11,-3,7,1,0,0,0,1,0,0,0,1,0,0
-1,1,1,0,3,27,16,-2,-15,-143,0,0,0,1,1,0,0,0,0,0
1,0,1,0,3,14,12,6,9,-15,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,9,12,3,-19,55,2,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,8,3,15,-1,2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,42,8,3,15,-2,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,-66,20,2,-8,11,0,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,-26,15,3,-17,-3,1,0,0,1,0,0,0,0,0,0
1,0,0,0,3,86,24,6,0,9,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-8,0,0,-5,10,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-2,-10,10,-9,-66,0,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,28,18,2,13,2,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,33,-4,6,21,-1,1,0,0,1,0,0,0,0,0,0
1,0,-1,0,-1,15,-1,1,4,-4,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-2,-20,-1,-4,0,0,0,0,1,0,0,0,1,0,0
-1,0,0,0,0,12,-8,-1,-17,3,0,0,0,1,0,0,0,0,0,0
1,0,1,0,1,14,-6,2,12,-26,7,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-8,3,-1,15,-23,15,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,-5,-4,4,22,6,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-4,-20,0,-5,206,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,2,47,8,5,4,2,2,0,0,1,0,1,0,0,0,0
-1,0,-1,0,1,30,24,0,-4,-5,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,5,32,24,10,24,0,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,36,3,1,-6,-53,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,-1,-25,-13,6,8,-16,1,0,0,1,0,0,0,0,1,0
1,0,1,0,-3,1,-8,-2,-1,-3,2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,24,-15,1,22,2,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,55,11,2,-6,7,0,0,0,1,0,0,1,0,0,0
1,-1,0,0,-1,36,-8,0,36,13,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,10,-12,5,38,-4,0,0,0,1,0,0,0,0,0,0
1,1,0,0,6,87,9,12,24,-57,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-3,24,-13,3,12,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,37,-12,0,9,-4,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-4,-20,-9,-57,2,3,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,6,-4,2,-13,2,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,-7,25,2,-4,188,1,0,0,1,0,0,0,0,0,1
1,1,0,0,2,18,-9,2,13,8,-2,0,0,1,1,0,0,0,0,0
1,1,1,0,3,18,21,4,35,7,2,0,0,1,1,0,0,0,0,0
1,1,0,0,2,37,4,1,6,-122,-1,0,0,1,0,0,0,1,0,0
-1,1,0,0,1,15,12,-1,-17,4,2,0,0,1,0,0,0,0,1,0
1,0,1,0,1,52,2,7,32,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-8,8,-2,-4,-15,14,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-77,18,4,-8,93,-1,0,0,1,0,0,1,0,0,0
-1,1,0,0,0,5,-14,3,31,26,-7,0,0,1,1,0,0,0,0,0
-1,-1,1,0,2,25,4,-2,-29,1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,49,10,7,29,-301,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-21,2,0,-20,-91,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,36,8,3,15,15,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,16,-4,3,24,-12,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-3,0,1,20,13,-2,0,0,1,1,0,0,0,0,0
-1,1,-1,-1,-2,-31,0,-3,19,-30,11,0,-1,1,0,0,1,0,0,0
1,-1,0,0,0,-1,-3,1,11,-5,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,12,1,-4,-37,-2,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,0,10,-11,1,-1,-9,2,0,0,1,0,0,0,0,0,0
1,0,0,0,4,53,27,7,16,5,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-3,11,4,31,5,-2,0,0,1,0,0,0,0,0,0
-1,1,0,1,0,20,-7,2,9,1,4,0,1,1,0,0,0,0,0,1
-1,0,0,0,2,-15,8,0,2,2,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,3,-6,0,6,-12,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,5,8,-4,-6,7,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,1,16,4,41,5,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,12,4,-3,42,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,5,48,-4,10,60,-2,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,-40,4,1,-11,9,-1,0,0,1,0,0,0,1,0,0
1,0,0,0,2,-16,12,3,16,6,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,10,12,2,-2,3,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,50,4,1,7,-6,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-3,-59,0,-9,-32,186,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-39,24,-7,-22,-2,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-46,8,3,13,54,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,-2,-34,-8,5,23,2,-1,0,0,1,0,0,0,1,0,0
1,0,0,0,0,25,-23,-3,1,3,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,26,-8,1,3,1,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-25,-4,2,-6,-4,2,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-33,-20,-6,-7,-8,1,0,0,1,0,0,0,0,0,0
1,1,-1,0,3,12,32,3,7,-10,0,0,0,1,0,0,1,0,0,0
1,1,0,0,4,26,4,7,10,2,2,0,0,1,0,0,0,0,1,0
-1,0,0,0,-2,-25,-6,1,-1,6,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,5,33,0,3,4,-44,-3,0,0,1,0,0,0,0,0,0
