queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6789293420,1,0,1,1,0,2,2,0,0,3,7,2,1,4,1,3,0,1,3,5,5,2,3,1,4,5,3,5,1,1,1,12,28,9,27,17,6,47,0,11,32,10,8,9,8,6,9,8,9,9,7,91,1,107,90,9,73,13,97,118,25,0,64,0,0,0,0,64,0,3,0,4634,4908,6363,5224,4363,3637,4690,5148,6535,5391,4,7,0,0,2,0,26,22
420,KR_6789396666,1,1,1,1,6,1,1,0,0,7,6,7,5,4,4,1,1,2,1,2,3,1,2,1,3,2,4,4,5,1,7,10,13,21,2,26,0,4,11,22,11,11,8,10,8,8,9,8,9,8,7,116,6,118,101,17,89,17,87,86,17,0,83,0,0,0,0,44,0,0,0,7828,6524,6434,5456,4178,4230,4563,4336,4644,4368,8,6,0,0,2,0,129,26
440,KR_6778783745,1,1,1,1,2,0,0,0,0,3,2,1,3,6,5,0,1,1,0,2,3,1,0,1,2,3,1,6,1,3,4,0,9,8,2,29,0,3,6,11,16,10,9,11,8,7,9,8,8,7,7,90,2,94,101,13,78,58,10,81,13,0,96,0,0,0,0,0,76,0,0,4177,5939,5988,6140,3917,3945,3784,4230,4621,4581,2,4,0,0,1,0,22,15
420,KR_6788770960,1,1,1,1,4,1,1,0,0,7,2,0,6,2,3,2,2,1,0,1,2,1,1,1,2,1,2,2,2,2,5,13,0,0,19,22,0,3,7,5,11,10,8,10,8,8,10,7,9,9,6,92,8,115,114,4,104,2,98,100,19,0,63,0,0,0,0,57,0,0,0,4126,6240,4983,6567,4337,4840,4249,4014,4398,3614,7,7,0,0,1,0,34,20
420,KR_6787021502,1,1,1,1,1,1,1,0,0,6,1,5,3,3,5,1,1,0,2,2,2,1,1,2,1,2,4,3,3,4,3,0,19,14,6,21,0,5,10,19,5,11,9,9,8,7,8,7,9,7,7,119,6,102,105,28,67,3,74,82,9,8,78,0,0,0,0,44,0,0,0,7218,5824,5160,6402,3573,3695,3147,4381,4878,3594,4,5,0,0,2,0,47,13
420,KR_6780768082,1,1,1,1,4,0,0,0,0,6,5,0,2,1,5,1,1,1,2,1,4,1,1,1,1,5,1,1,1,3,3,9,7,8,4,21,0,17,0,36,21,9,8,10,8,7,10,9,9,8,7,92,9,114,92,19,103,9,92,91,9,0,67,0,0,0,0,92,0,0,0,4091,4900,4899,6145,3878,4655,4849,4383,4755,4664,7,6,0,0,1,0,22,29
420,KR_6787090196,-1,-1,0,0,4,0,0,0,0,6,4,2,3,0,1,0,0,4,1,0,1,1,1,0,1,4,2,1,0,2,1,0,6,0,21,22,9,1,3,10,4,10,7,10,8,6,9,7,9,8,8,90,12,125,96,16,81,3,80,83,16,0,68,0,0,0,0,44,0,0,0,4657,5061,4651,4536,2780,4162,4836,3943,4123,3558,5,5,0,0,0,0,28,29
420,KR_6789173718,-1,1,-1,-1,5,0,0,0,0,2,3,1,3,2,1,3,2,2,1,3,2,3,4,0,2,1,1,1,3,2,3,0,7,15,15,6,12,8,2,2,6,10,7,10,8,8,10,8,9,9,7,83,2,98,102,28,114,4,109,102,5,0,64,0,0,0,0,82,0,0,0,3826,4843,5094,4751,4070,5400,5142,4494,6139,3684,7,4,0,0,0,1,25,23
420,KR_6779391427,1,0,1,1,0,0,0,0,0,3,3,2,2,3,8,1,4,2,3,0,0,3,0,2,2,2,3,1,3,4,5,3,26,0,0,44,0,0,0,3,8,10,8,10,8,7,9,8,9,8,7,91,0,107,114,4,77,5,90,94,25,0,48,4,0,0,0,74,4,0,0,5278,4751,6542,6808,4469,4722,4895,5389,4125,3106,5,3,0,0,3,0,26,19
420,KR_6783913341,1,1,1,1,3,1,1,0,0,5,3,2,6,2,6,0,0,2,2,0,2,1,1,2,0,2,3,5,2,2,4,9,17,35,6,44,0,12,8,10,12,9,9,9,8,7,9,8,9,8,6,47,10,99,115,18,66,19,79,95,18,4,92,4,0,0,0,55,0,0,0,3887,7073,6053,6128,3551,3501,4532,4444,4012,3786,4,4,0,0,1,0,22,20
420,KR_6778129684,1,1,1,0,1,4,4,3,3,7,3,4,2,4,2,0,2,1,0,1,0,1,0,1,1,1,4,2,3,1,2,28,41,21,17,45,18,9,9,9,27,9,8,9,8,8,10,8,9,7,7,77,6,82,119,20,106,15,102,92,7,0,74,0,4,0,0,70,0,0,0,5246,4826,5007,5542,3209,5008,4122,4112,4120,2498,5,8,0,0,0,0,29,28
420,KR_6787710776,-1,-1,1,0,2,0,0,0,0,6,6,1,6,4,1,1,0,1,2,1,2,0,1,1,2,2,1,3,3,4,2,0,21,9,18,20,0,15,12,21,15,10,8,9,9,7,10,8,10,7,7,102,8,98,101,23,105,0,105,96,32,0,48,0,0,0,0,72,0,0,0,4375,6225,5402,5026,3312,4299,4181,4977,4485,3623,21,9,0,0,0,0,31,59
420,KR_6786481997,1,1,-1,0,2,3,3,2,2,6,4,1,2,3,3,1,0,3,3,1,0,2,0,2,2,1,1,3,2,2,2,0,16,9,25,43,8,2,9,16,16,10,7,9,8,8,9,8,10,7,7,105,4,82,103,11,80,6,89,115,23,0,68,0,0,0,0,78,0,0,0,4377,4437,4479,5457,3825,4030,5154,4908,4676,2821,5,7,0,0,0,0,23,34
