queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6790213174,1,1,0,1,4,0,0,0,0,4,5,2,4,1,7,1,1,2,2,1,0,2,0,2,1,1,2,4,1,4,4,4,10,8,10,27,8,0,0,3,7,10,8,9,8,8,10,7,10,7,7,82,3,78,83,18,64,3,95,70,13,0,80,0,0,0,0,60,0,0,0,4573,5833,4129,6510,4878,3613,4015,4574,4093,3110,12,4,0,0,0,0,183,51
420,KR_6747251823,-1,0,0,0,0,0,0,0,0,3,2,2,3,1,3,2,0,3,6,3,1,0,1,6,4,2,2,2,1,4,2,0,6,9,7,23,0,39,9,9,23,11,7,9,8,8,9,7,10,8,8,106,10,71,85,5,102,1,79,102,31,0,56,0,0,0,0,48,0,0,0,4932,4661,3773,4710,3823,4066,5007,5443,5438,3651,2,3,0,0,0,0,16,20
440,KR_6776134083,-1,-1,1,0,1,0,0,0,0,6,4,0,7,1,1,0,2,1,0,0,0,2,1,0,0,0,0,3,2,2,2,0,0,18,7,29,0,0,0,8,8,9,8,10,8,7,10,7,9,8,7,88,4,94,85,19,93,3,79,105,8,0,72,0,0,0,0,60,0,0,0,3870,6132,5117,4811,3250,4559,3783,3432,4589,2984,4,5,0,0,0,0,22,23
440,KR_6693583553,1,1,-1,-1,4,1,1,0,0,1,5,0,5,4,2,0,0,6,3,0,5,5,4,1,2,2,3,3,1,3,1,2,18,18,17,23,9,11,13,19,0,8,9,10,8,7,9,8,9,8,7,71,0,74,101,22,80,15,59,99,17,0,93,0,0,0,0,57,0,0,0,3391,6203,4718,6064,3275,4009,7903,4292,4970,4293,1,1,0,0,0,1,14,32
420,KR_6774991110,1,0,1,0,0,0,0,0,0,2,9,5,0,3,2,1,2,3,0,2,1,1,2,1,1,3,4,2,2,0,3,0,14,0,5,3,0,4,7,11,15,10,7,10,8,7,9,7,10,9,6,82,13,99,65,10,77,7,68,93,12,0,58,1,0,0,0,48,0,0,0,5676,4347,5139,3877,3512,3891,4409,3217,4980,3751,3,6,0,0,0,0,26,30
420,KR_6505078150,-1,-1,-1,1,4,0,0,0,0,8,6,4,3,0,6,0,1,2,1,2,0,1,1,2,0,2,3,1,1,4,4,0,8,8,4,52,0,0,4,0,15,11,8,9,8,7,9,9,9,7,7,127,7,80,85,18,71,6,92,80,24,0,63,0,0,0,0,72,4,0,0,6986,4713,3762,6115,3779,3833,4539,4335,4140,3005,7,32,0,0,1,0,62,22
420,KR_6612840944,1,1,-1,0,5,0,0,0,0,1,1,0,0,1,2,2,1,0,3,3,0,1,2,0,4,2,0,0,1,3,1,0,0,0,8,11,8,6,4,8,32,9,7,10,8,6,7,10,8,7,7,77,0,107,81,18,1,91,51,63,15,0,72,0,0,0,56,0,0,0,0,3643,3510,5376,4868,3867,3949,4134,3956,4307,3058,0,0,0,0,0,0,29,14
420,KR_6697852848,-1,1,-1,1,3,0,0,1,1,1,3,6,0,1,4,0,2,1,4,1,1,2,3,2,1,1,5,3,1,1,2,0,12,2,1,11,0,16,0,11,8,10,7,9,7,7,8,7,10,7,7,90,14,57,88,19,63,4,105,76,1,0,48,0,0,0,0,60,0,0,0,7457,3768,3551,5120,3180,4172,4213,6223,3975,2805,2,2,0,0,1,1,30,17
420,KR_6752166562,-1,0,1,0,0,0,0,1,1,2,3,1,5,0,1,3,2,2,1,4,5,3,2,1,4,4,2,1,0,4,3,3,17,0,26,29,21,9,9,16,20,9,8,9,8,7,10,7,10,7,7,95,2,88,56,17,91,1,94,86,8,0,68,0,0,0,0,64,0,0,0,4593,6095,3714,4085,4423,4995,4172,4110,5427,4824,2,1,0,0,0,0,23,123
420,KR_6788497781,-1,0,1,1,0,0,0,0,0,3,4,1,2,1,1,0,1,0,2,1,2,1,1,2,1,1,1,2,2,0,0,0,0,3,9,18,0,21,0,9,2,10,7,9,7,7,9,7,10,7,7,107,0,72,57,13,61,4,87,82,4,0,56,0,0,0,0,52,0,0,0,5252,4242,3797,3409,3214,3863,3877,4169,4129,3703,5,15,0,0,1,0,42,21
420,KR_6391972618,-1,-1,1,0,2,0,0,0,0,2,3,1,0,0,1,0,0,3,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,0,0,10,8,10,8,7,9,8,10,7,7,91,0,84,98,1,75,4,103,90,4,0,68,0,0,0,0,52,0,0,0,4080,3608,3475,4172,2770,3392,4160,4230,3737,2610,2,4,0,0,0,0,22,23
420,KR_6613761389,-1,-1,1,0,3,0,0,0,0,4,4,4,3,5,2,1,1,1,0,2,2,1,1,1,2,1,3,4,4,2,2,9,28,3,8,14,0,6,15,16,15,9,8,10,7,7,10,7,9,8,6,80,1,95,85,20,87,10,47,97,19,0,67,0,0,0,0,48,0,0,0,5465,5477,5527,4711,3402,4582,3840,3035,5164,3346,3,4,0,0,0,0,20,21
420,KR_6503971315,1,1,-1,0,4,1,1,0,0,1,5,4,6,2,1,0,3,1,0,1,1,3,0,0,3,0,4,2,4,2,1,0,21,5,0,11,0,0,0,3,5,9,9,9,7,7,9,8,9,8,7,71,24,69,75,4,74,9,81,80,11,0,64,0,0,0,0,64,0,0,0,5179,6574,4022,3568,2868,4416,4411,3443,3980,3798,3,2,0,0,0,0,18,27
440,KR_6742024568,1,-1,-1,1,4,1,1,0,0,4,2,2,7,4,3,7,1,0,5,1,2,2,1,2,1,3,3,3,6,6,5,10,19,14,41,20,0,4,0,1,0,10,10,8,8,7,9,7,9,8,7,66,95,0,77,9,83,6,44,67,17,4,9,60,0,0,0,54,0,0,0,4295,7814,4844,5609,5600,3941,4054,5198,4329,3921,0,4,0,0,0,0,17,19
440,KR_6756220809,-1,0,1,0,0,0,0,0,0,1,1,1,0,4,0,4,1,0,4,5,1,1,1,3,2,4,1,0,4,2,2,0,9,0,24,0,0,13,0,3,23,9,8,10,8,7,10,7,10,8,7,76,6,79,19,82,90,2,93,58,11,0,72,0,0,0,0,52,0,0,0,3722,3995,5152,3083,5233,4300,3617,5585,5059,3889,0,1,0,0,0,0,27,30
