Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP
GRANDMASTER,10,2023-11-24 21:16:29,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:16:30,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:17:56,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:17:57,"LGBMClassifier(max_depth=8, min_child_samples=15, num_leaves=15,
               random_state=10, verbosity=0)",85.74,78.38,78.42,78.42,1471,369,444,1477,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:18:00,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:18:02,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:20:05,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:20:05,"LGBMClassifier(max_depth=5, min_data_in_leaf=25, verbosity=0)",87.63,78.6,78.62,78.63,1476,364,441,1480,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:20:13,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:20:17,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:20:53,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:20:54,"LGBMClassifier(max_depth=8, min_data_in_leaf=25, verbosity=0)",90.65,78.68,78.81,78.7,1468,372,430,1491,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:21:01,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:21:05,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:22:25,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:22:26,"LGBMClassifier(max_depth=8, min_child_samples=15, num_leaves=15,
               random_state=10, verbosity=0)",85.74,78.38,78.42,78.42,1471,369,444,1477,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:22:33,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:22:37,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:22:47,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:22:47,"LGBMClassifier(max_depth=8, min_data_in_leaf=25, verbosity=0)",90.65,78.68,78.81,78.7,1468,372,430,1491,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:22:55,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:22:59,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:23:05,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:23:05,"LGBMClassifier(max_depth=5, min_data_in_leaf=25, verbosity=0)",87.63,78.6,78.62,78.63,1476,364,441,1480,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:23:13,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:23:16,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:23:51,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",80.0,73.09,73.14,73.12,1371,469,543,1378,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:23:51,LGBMClassifier(),91.13,78.94,78.96,78.98,1483,357,435,1486,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:23:59,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.87,80.4,80.49,80.43,1504,336,401,1520,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:24:03,ExtraTreesClassifier(random_state=10),100.0,77.61,77.5,77.66,1469,371,471,1450,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:25:10,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:25:11,LGBMClassifier(),90.16,78.78,78.99,78.78,975,264,268,1000,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:25:33,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:25:33,"LGBMClassifier(max_depth=5, min_data_in_leaf=25, verbosity=0)",86.35,77.98,78.2,77.98,965,274,278,990,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:25:52,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.04,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:25:58,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:25:58,"LGBMClassifier(max_depth=8, min_child_samples=15, num_leaves=15,
               random_state=10, verbosity=0)",84.83,76.9,77.16,76.9,950,289,290,978,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:26:15,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.04,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:26:19,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:34:57,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:34:58,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:35:16,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.04,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:35:21,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:42:48,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:42:48,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:43:13,"CatBoost{'iterations': 500, 'learning_rate': 0.1, 'depth': 10, 'l2_leaf_reg': 20}",100.0,80.26,80.5,80.25,990,249,246,1022,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:43:17,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:43:33,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:43:34,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10, verbose=0,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:44:37,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:44:37,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:45:05,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:45:06,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10, verbose=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:45:33,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:45:33,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:46:03,"CatBoost{'iterations': 500, 'learning_rate': 0.1, 'depth': 10, 'l2_leaf_reg': 20}",100.0,80.26,80.5,80.25,990,249,246,1022,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:46:08,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:46:59,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:47:00,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:47:30,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:47:31,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:47:54,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.04,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:47:58,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:48:03,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:48:03,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:48:34,"CatBoost{'iterations': 500, 'learning_rate': 0.1, 'depth': 10, 'l2_leaf_reg': 20, 'verbose': 0}",100.0,80.26,80.5,80.25,990,249,246,1022,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:48:38,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:48:59,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:48:59,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:49:12,"CatBoost{'iterations': 200, 'learning_rate': 0.1, 'depth': 10, 'l2_leaf_reg': 20, 'verbose': 0}",97.02,79.46,79.64,79.46,985,254,261,1007,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:49:16,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:49:41,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:49:42,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:50:06,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.04,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:50:10,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:50:42,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:50:43,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:51:07,"CatBoost{'depth': 6, 'l2_leaf_reg': 12, 'verbose': 0, 'random_state': 10}",90.58,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:51:11,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:51:35,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:51:36,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:51:59,"CatBoost{'depth': 6, 'l2_leaf_reg': 15, 'verbose': 0, 'random_state': 10}",90.04,80.14,80.38,80.13,989,250,248,1020,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:52:04,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:53:15,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:53:15,"LGBMClassifier(max_depth=12, num_leaves=20, random_state=10, verbosity=0)",86.56,77.42,77.63,77.42,959,280,286,982,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:53:18,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.86,79.98,80.11,79.98,994,245,257,1011,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:53:22,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:57:15,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:57:15,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:57:18,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.86,79.98,80.11,79.98,994,245,257,1011,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:57:22,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 21:57:52,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:57:52,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25,
               random_state=10, verbosity=0)",88.08,79.06,79.29,79.06,977,262,263,1005,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:57:55,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.86,79.98,80.11,79.98,994,245,257,1011,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 21:57:59,ExtraTreesClassifier(random_state=10),100.0,77.46,77.69,77.46,958,281,284,984,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 22:00:19,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:00:19,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25,
               random_state=10, verbosity=0)",88.08,79.06,79.29,79.06,977,262,263,1005,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:00:22,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.86,79.98,80.11,79.98,994,245,257,1011,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 22:01:03,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:01:03,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25,
               random_state=10, verbosity=0)",88.08,79.06,79.29,79.06,977,262,263,1005,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:01:06,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.86,79.98,80.11,79.98,994,245,257,1011,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:01:09,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-24 22:02:37,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:02:37,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:02:39,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.86,79.98,80.11,79.98,994,245,257,1011,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-24 22:02:42,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-25 21:29:28,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 21:29:28,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 21:29:29,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.66,80.02,80.33,80.01,983,256,245,1023,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 21:29:31,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-25 21:30:51,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 21:30:52,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 21:30:53,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.66,80.02,80.33,80.01,983,256,245,1023,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 21:30:55,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-25 22:10:12,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 22:10:12,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 22:10:13,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.66,80.02,80.33,80.01,983,256,245,1023,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 22:10:14,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-25 22:30:57,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 22:30:58,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-25 22:30:58,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.66,80.02,80.33,80.01,983,256,245,1023,solve ExtraTrees overfittng
