matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6766699429,420,2,19,8,3,5,6,1,-2,0,2,-1,1,2,1,2,1,0,1,1,0,-1,-8,-1,8,7,4,0,1,-1,-1,1,1,4,1
KR_6751064331,420,1,98,-7,3,3,3,0,-5,0,5,-2,1,3,7,8,1,0,1,1,0,3,36,-2,9,7,-18,0,1,1,1,1,1,1,1
KR_6768866882,420,-1,26,-7,-7,0,2,2,-1,2,3,1,1,0,-6,1,7,-1,0,1,0,-9,-102,1,7,8,0,0,0,-1,0,-1,-1,2,1
KR_6704950554,420,5,-43,43,15,0,3,3,10,10,0,4,6,2,2,5,3,-1,1,2,-1,17,-4,-3,6,3,2,0,2,1,1,1,-1,5,1
KR_6767936689,420,-1,2,-4,-1,2,3,1,0,5,5,1,2,1,-2,2,4,-2,1,3,0,-5,4,4,4,8,-5,0,1,-1,1,1,-1,2,1
KR_6766052485,440,4,18,15,10,-1,1,2,5,7,2,2,3,1,4,4,0,0,0,0,0,9,0,1,6,7,4,0,0,1,1,0,1,1,1
KR_6769422597,420,8,11,25,11,6,7,1,3,4,1,-1,2,3,1,4,3,2,2,0,0,19,14,-4,7,3,5,0,1,1,0,1,1,3,1
KR_6763686043,420,-1,-58,-4,-2,2,3,1,-2,2,4,0,1,1,-1,0,1,-1,0,1,0,-5,22,2,3,5,-6,0,-1,1,1,-1,-1,2,1
KR_6760128694,440,4,46,8,2,4,4,0,0,5,5,3,3,0,-6,0,6,1,2,1,-1,-6,-14,0,3,3,-1,0,1,-1,1,1,-1,6,1
KR_6766673817,420,0,-48,2,-2,-1,2,3,-1,0,1,3,4,1,-3,2,5,0,1,1,0,-4,15,-3,5,2,-1,0,-1,-1,-1,-1,-1,5,1
KR_6736938229,420,3,47,21,9,1,1,0,6,6,0,3,6,3,1,4,3,-2,2,4,0,12,-1,2,4,6,1,0,1,-1,1,1,-1,2,1
KR_6697979780,420,-1,-3,-13,-7,-5,1,6,2,4,2,-2,2,4,-2,3,5,0,0,0,-1,-3,-4,1,6,7,3,0,-2,-1,-1,-1,-1,2,1
