matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6757822155,420,0,-24,-17,0,1,2,1,-3,0,3,2,6,4,0,4,4,0,0,0,-1,-9,-25,-5,8,3,0,0,0,1,-1,0,-1,3,1
KR_6747847455,420,3,11,0,12,3,3,0,7,8,1,0,1,1,2,3,1,0,0,0,0,14,266,-1,3,2,1,0,-1,1,1,-1,1,5,1
KR_6765671158,420,3,-3,5,0,3,4,1,1,2,1,0,2,2,-3,2,5,-1,0,1,-1,-1,-2,2,3,5,0,0,2,-1,1,1,-1,1,1
KR_6753674390,420,3,24,30,7,-1,3,4,2,2,0,3,3,0,1,3,2,2,4,2,0,1,8,3,5,8,0,0,1,1,1,1,1,5,1
KR_6705480512,440,3,26,11,2,0,2,2,4,5,1,-1,1,2,2,4,2,-3,2,5,0,-2,5,6,4,10,-2,0,1,1,-1,1,1,3,1
KR_6740730233,420,3,32,20,12,8,9,1,2,5,3,3,6,3,0,1,1,-1,0,1,1,0,-40,-1,5,4,13,0,2,1,1,1,1,6,1
KR_6079031814,420,2,46,13,12,2,3,1,-4,0,4,7,7,0,2,2,0,5,6,1,1,17,-19,0,5,5,11,0,-1,1,-1,1,1,5,1
KR_6728331212,440,4,16,31,12,0,3,3,4,5,1,4,6,2,6,6,0,-2,0,2,0,15,-99,2,5,7,-1,0,2,0,1,1,1,0,1
KR_6751436953,420,1,-22,-7,15,3,3,0,1,5,4,5,6,1,4,4,0,2,2,0,0,13,9,6,1,7,-1,0,1,1,1,1,1,6,1
KR_6731810523,440,2,-3,-8,6,-2,1,3,1,5,4,0,3,3,5,7,2,2,3,1,0,9,34,-1,7,6,-5,0,0,-1,-1,-1,1,1,1
KR_6757448385,420,0,-21,44,-3,2,2,0,-2,1,3,-3,1,4,2,3,1,-2,0,2,0,-11,-9,-3,3,0,-1,0,0,-1,1,1,1,5,1
KR_6667371005,440,7,54,33,11,2,5,3,1,4,3,5,5,0,2,4,2,1,2,1,0,-2,9,0,4,4,2,0,1,-1,1,1,1,4,1
KR_6643401167,420,-1,-21,33,3,-3,1,4,0,3,3,0,2,2,5,7,2,1,1,0,0,2,3,1,8,9,-4,0,2,1,1,1,-1,6,1
KR_6757674906,420,2,33,3,4,1,2,1,2,4,2,2,4,2,0,4,4,-1,1,2,2,10,-16,0,7,7,8,0,1,1,1,1,1,6,1
KR_6770322796,420,-3,-24,-55,-4,4,5,1,-3,0,3,-2,2,4,0,4,4,-3,1,4,-1,-6,7,6,5,11,-7,0,-2,-1,-1,-1,-1,5,1
KR_6702016077,420,6,77,29,6,-1,2,3,4,7,3,2,2,0,0,1,1,1,2,1,0,8,-9,-1,7,6,1,0,3,1,1,1,-1,2,1
KR_6761108685,420,-4,-36,1,-3,-1,1,2,-4,3,7,0,1,1,2,2,0,0,0,0,0,-1,6,-4,10,6,-4,0,0,0,1,0,-1,0,1
KR_6621607233,420,0,25,42,9,2,5,3,1,5,4,0,3,3,7,8,1,-1,1,2,0,6,2,-1,5,4,0,0,2,1,1,1,-1,3,1
KR_6700871803,420,0,3,4,-5,1,2,1,0,1,1,0,0,0,-4,0,4,-2,0,2,0,-3,26,0,6,6,-3,0,0,0,0,0,1,0,1
