queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
440,KR_6791165373,1,-1,1,0,1,0,0,0,0,2,2,2,1,0,1,5,4,3,0,0,2,0,1,3,3,2,1,3,2,2,1,1,10,23,0,0,7,6,17,0,6,9,7,7,8,7,9,6,7,8,7,87,1,11,73,85,75,1,4,68,73,0,56,0,0,0,0,56,0,0,0,4468,3574,3473,3343,5290,5080,4011,2852,3087,4071,5,1,0,0,0,0,15,27
420,KR_6787427297,-1,1,-1,0,5,0,0,0,0,3,3,2,2,2,1,0,1,2,0,2,2,0,1,3,1,2,2,2,3,0,0,0,5,1,0,0,0,0,16,14,8,9,8,9,7,6,8,7,9,7,6,77,7,81,74,13,78,5,69,87,5,0,78,0,0,0,0,72,0,0,0,3830,4595,4030,3328,2092,3646,4176,3551,4458,3721,2,2,0,0,0,0,18,20
420,KR_6701720656,1,1,1,0,4,1,1,1,1,3,3,2,8,2,1,0,4,0,1,2,0,4,1,0,2,0,1,2,4,3,3,0,4,0,46,46,4,7,0,0,14,8,7,9,6,6,10,6,8,6,6,62,10,79,52,6,96,0,77,73,4,0,47,0,0,0,0,60,0,0,0,3645,5669,4040,3880,3023,5650,3176,4036,3667,2853,2,3,0,0,0,0,16,19
420,KR_6776919443,1,0,1,0,0,0,0,0,0,4,4,2,1,1,2,1,1,0,2,4,0,1,2,0,2,2,2,2,1,2,0,0,7,0,0,1,0,13,0,3,19,9,7,9,7,7,8,7,9,7,6,89,3,84,69,28,67,1,87,82,16,0,40,0,0,0,0,56,0,0,0,4103,3434,3818,3996,3247,3340,3605,4178,4842,2932,3,4,0,0,0,0,17,19
420,KR_6782388514,-1,0,0,0,0,0,0,0,0,5,3,0,3,7,0,0,2,5,1,3,1,3,3,1,1,4,1,4,5,0,0,8,1,3,0,0,1,14,6,19,28,8,7,10,7,6,9,7,8,7,7,60,6,76,78,5,57,12,89,86,5,0,55,4,0,0,0,44,0,0,0,3124,4329,6125,3276,2567,3422,5197,4125,4562,3423,4,4,0,0,0,0,19,17
420,KR_6790309629,1,1,1,0,4,0,0,0,0,3,5,1,4,1,1,1,0,3,0,1,2,2,1,0,2,1,1,1,2,3,1,0,6,7,4,20,12,0,0,13,6,9,8,9,6,6,9,7,9,7,7,84,2,89,78,15,81,4,88,68,14,0,74,0,0,0,0,58,0,0,0,3586,5563,4211,3595,2941,3523,4322,3364,3661,2892,3,2,0,0,0,0,12,13
420,KR_6774719538,-1,-1,-1,0,6,0,0,0,0,3,4,0,0,1,0,0,0,4,2,1,0,2,1,2,0,2,0,1,0,0,0,0,0,0,0,0,21,12,1,0,11,8,7,9,7,6,8,7,9,7,6,61,5,73,74,2,59,7,82,87,17,0,64,0,0,0,0,64,0,0,0,2852,3262,3754,3133,2413,3297,5162,4037,3794,2692,6,19,0,0,0,0,49,38
420,KR_6748257205,1,1,1,0,6,3,3,3,3,4,5,2,5,2,5,4,1,2,2,2,0,1,2,2,2,0,4,2,4,4,4,22,20,27,30,42,21,7,15,8,8,9,7,9,7,7,7,7,9,6,6,69,5,80,87,14,41,6,94,60,7,0,36,4,4,0,0,67,0,0,0,4363,5289,4502,5923,3997,3050,4446,4346,3592,2408,9,1,0,0,0,0,18,31
420,KR_6791464264,1,1,1,0,2,2,2,0,0,5,3,1,5,4,2,3,1,3,2,1,0,2,2,1,1,2,3,4,4,1,3,7,20,15,21,32,1,0,5,13,5,9,8,8,7,6,9,7,8,7,6,91,1,60,81,13,74,2,66,98,18,0,72,0,0,0,0,56,0,0,0,4030,5715,4523,4430,3615,3551,4175,4250,4360,2290,3,5,0,0,0,0,19,12
420,KR_6700353771,-1,1,-1,0,5,0,0,0,0,2,3,0,2,0,3,0,2,1,0,0,0,3,0,0,0,0,1,0,1,1,2,1,3,5,0,10,3,7,0,0,0,8,7,9,7,7,9,7,9,7,6,54,12,101,85,18,82,1,88,89,2,0,56,0,0,0,0,56,0,4,0,2814,3927,3861,4410,2793,4489,3856,3508,3543,2319,7,2,0,0,0,0,17,17
420,KR_6768785394,1,1,0,0,4,1,1,0,0,1,1,1,1,4,2,2,0,3,1,0,0,0,0,2,1,1,1,0,3,1,5,0,14,12,14,12,0,0,0,18,12,9,6,9,7,6,9,7,9,7,6,104,8,83,70,3,72,2,73,80,16,4,52,0,0,0,0,60,0,0,0,4415,3905,4957,4231,2821,2992,4049,3439,3751,2470,2,2,0,0,0,0,14,40
420,KR_6736395913,1,-1,0,0,4,0,0,0,0,3,3,1,2,0,0,0,1,0,1,1,2,1,0,1,1,2,2,0,1,0,0,4,5,7,0,0,0,7,0,9,0,8,6,9,7,6,8,7,8,7,7,66,3,96,80,10,65,8,74,92,4,0,47,4,0,4,0,64,0,0,0,3601,3772,4168,3260,2377,3278,3389,3517,4162,3138,4,3,0,0,0,0,19,17
440,KR_6782754775,1,0,-1,0,0,2,2,1,1,4,4,5,5,0,5,0,5,0,1,2,1,4,1,1,1,2,3,4,3,1,4,18,0,24,7,22,12,2,7,14,23,7,7,9,9,7,7,8,8,7,6,54,17,87,77,19,75,43,82,4,20,0,52,0,0,0,0,0,0,56,0,5055,4829,3924,4671,2674,4882,2665,3610,4709,3522,3,2,0,0,0,0,13,18
420,KR_6780432363,1,0,0,0,0,0,0,0,0,3,3,3,4,0,2,0,0,3,2,0,0,1,0,2,1,1,4,0,1,2,2,7,0,3,2,14,0,0,0,3,3,9,7,8,7,7,8,8,9,7,6,83,16,87,88,16,62,22,72,91,15,0,52,0,0,0,0,65,0,0,0,4272,4802,3710,4170,2770,2984,4793,3618,3601,2424,6,2,0,0,0,0,16,19
420,KR_6729675268,-1,-1,1,0,5,0,0,0,0,7,4,3,3,2,1,0,3,2,0,2,0,2,2,0,2,1,3,3,2,1,0,4,5,2,4,11,0,16,0,7,17,9,7,9,8,5,8,7,8,7,6,76,2,88,93,17,56,9,74,90,8,0,55,0,0,0,0,60,0,0,0,4619,4422,4679,4114,2447,4062,4522,3082,4525,2591,8,7,0,0,0,0,19,24
420,KR_6788549351,1,1,1,0,3,0,0,0,0,3,4,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,0,0,0,5,7,3,3,0,4,0,0,0,9,6,8,7,6,9,7,8,7,6,87,6,73,81,15,85,2,64,73,17,0,50,0,0,0,0,60,0,0,0,3427,3875,3759,3454,2316,3727,3258,3124,3044,2921,7,6,0,0,0,0,21,21
440,KR_6732538026,-1,1,0,0,2,0,0,0,0,3,4,2,1,1,1,0,1,3,1,1,0,2,0,2,1,1,1,1,1,1,1,0,8,0,3,6,3,7,7,6,12,8,7,8,7,6,9,7,8,6,6,51,6,53,88,21,61,4,64,76,16,0,72,0,0,0,0,52,0,0,0,3332,3966,3025,4025,2667,3685,4341,3333,3649,2295,2,2,0,0,0,0,17,22
420,KR_6789052265,-1,-1,1,0,5,0,0,0,0,3,3,0,0,0,0,0,0,1,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,7,9,7,8,6,6,9,7,9,7,6,74,6,78,82,15,89,8,82,74,19,0,60,0,0,0,0,60,0,0,0,3254,3260,3318,3253,2274,3614,3662,3964,3540,2993,4,4,0,0,0,0,16,13
440,KR_6732231082,-1,-1,1,0,6,0,0,2,2,3,4,2,0,4,1,1,0,3,6,2,0,3,2,2,2,2,1,0,2,1,4,0,7,0,7,7,21,0,7,14,13,8,6,9,7,7,7,6,9,7,8,54,1,75,77,10,78,2,75,15,67,0,48,0,0,0,0,52,0,0,0,3704,3267,4407,3692,2746,3459,4112,5609,2906,3384,4,2,0,0,0,0,14,20
