queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6748405067,1,1,1,0,3,1,1,0,0,3,2,2,2,1,0,1,0,1,5,0,1,0,0,4,1,2,2,0,4,0,0,0,0,7,0,0,0,4,0,8,4,9,8,9,7,6,8,7,9,6,7,75,16,69,68,5,74,6,81,80,25,0,64,0,0,0,0,52,0,0,0,4062,4019,4115,3131,2563,3380,3422,4795,3421,2943,1,6,0,0,0,0,28,72
420,KR_6556359195,1,0,-1,0,0,1,1,0,0,3,5,7,3,1,3,1,0,2,3,5,2,2,0,3,3,4,7,4,1,2,2,2,8,7,0,12,11,3,4,2,29,9,8,9,7,6,6,7,9,7,6,80,15,70,63,9,39,5,79,71,10,0,72,0,0,0,4,44,0,0,0,5684,5074,3492,4245,3222,2854,4383,4219,5057,3414,3,6,0,0,0,0,215,13
440,KR_6755170308,1,0,0,0,0,0,0,0,0,4,4,3,5,3,1,0,3,3,1,2,2,0,5,2,2,2,3,4,3,1,1,12,14,7,0,9,2,9,10,16,23,8,7,7,7,6,8,6,7,8,6,54,0,56,78,1,74,1,57,84,13,0,47,0,0,0,0,44,0,0,0,3851,5111,4223,3682,2727,4129,4315,3254,4240,3274,2,4,0,0,0,0,22,22
420,KR_6691320322,1,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,1,0,2,0,0,1,0,2,0,0,3,1,0,1,0,5,0,0,2,2,0,0,0,0,5,9,7,8,7,6,9,6,9,7,6,77,3,83,83,1,71,2,65,86,14,0,68,0,0,0,0,52,0,0,0,4214,4047,3265,3585,2461,3566,2989,3461,3520,2227,1,1,0,0,0,0,39,14
420,KR_6773682102,-1,0,-1,0,0,0,0,0,0,3,1,1,1,1,2,3,4,0,1,1,0,3,1,1,1,0,1,2,0,2,3,0,18,1,10,19,2,0,0,0,5,7,6,9,7,6,9,6,9,8,6,54,2,95,74,13,71,1,73,71,4,0,56,0,0,0,0,52,0,0,0,3017,3760,3783,3970,3382,4879,3019,3432,3851,2879,2,2,0,0,0,0,17,17
420,KR_6791721782,-1,0,-1,0,0,0,0,0,0,3,3,3,2,2,2,0,1,2,1,3,4,1,2,3,2,3,3,1,1,2,2,0,15,14,0,17,0,2,12,16,8,9,7,6,9,6,9,7,9,7,7,76,0,53,81,4,84,2,94,82,2,0,52,0,0,0,0,68,0,0,0,4000,4444,3695,3996,2743,3678,4338,4228,5244,4320,1,2,0,0,0,0,18,15
420,KR_6660123364,1,0,1,0,0,0,0,0,0,2,4,1,3,1,5,0,1,3,2,3,0,2,1,0,3,3,1,1,1,3,4,1,14,4,0,25,6,0,5,12,23,8,7,8,6,7,9,7,8,6,6,43,13,72,69,10,80,5,73,60,11,0,40,0,0,0,0,56,0,0,0,2965,4931,3783,4776,3140,3808,4383,3881,4282,2803,2,1,0,0,0,0,13,19
420,KR_6785639354,1,1,0,0,2,0,0,0,0,2,2,3,1,1,2,1,0,4,1,0,0,2,2,0,0,1,2,3,1,1,1,0,6,0,3,8,14,4,1,0,1,9,6,9,7,7,8,7,9,7,6,68,0,88,88,14,80,5,77,81,2,0,56,0,0,0,0,52,0,0,0,4070,3440,4039,4388,2845,3555,4709,3716,3285,2241,1,1,0,0,0,0,23,19
420,KR_6791419864,1,0,1,0,0,0,0,0,0,2,1,1,1,2,1,0,0,2,3,1,1,2,0,3,2,0,1,2,2,0,2,2,12,0,0,7,10,0,0,0,1,9,7,8,7,7,8,7,9,7,7,72,11,74,81,7,56,5,85,73,17,0,54,0,0,0,0,64,0,0,0,3814,4225,4112,3607,2967,3264,3883,4316,3463,3281,0,1,0,0,0,0,27,264
420,KR_6675485652,1,0,-1,0,0,0,0,0,0,1,3,2,0,0,0,0,2,1,2,0,2,3,0,2,2,0,0,0,2,0,0,0,3,3,0,0,7,8,1,5,0,8,7,8,7,6,9,7,9,7,6,70,12,70,80,8,79,2,64,75,18,0,56,0,0,0,0,60,0,0,0,3923,3302,3244,3392,2404,4214,4133,4206,3501,2930,3,4,0,0,0,0,18,14
