queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6744753626,1,1,0,0,2,1,1,0,0,5,5,1,2,2,3,2,2,1,0,1,0,2,0,1,1,0,2,2,1,2,3,9,7,12,13,20,2,3,3,0,7,8,8,9,7,7,9,6,8,6,6,65,7,85,84,21,72,2,77,92,17,0,68,0,0,0,0,44,0,0,0,3544,3984,4316,5181,3314,3990,3200,3784,3922,2544,4,3,0,0,0,0,21,22
420,KR_6794528155,1,1,1,0,1,1,1,0,0,6,3,2,1,1,1,2,1,2,1,0,0,1,1,1,0,1,2,1,2,2,0,14,24,7,9,0,7,5,7,3,3,9,7,9,7,7,8,6,8,7,6,89,3,108,84,2,40,3,79,87,19,4,62,0,0,0,0,34,0,0,0,4835,4402,4398,3671,3284,2869,3532,3794,3487,2333,7,1,0,0,0,0,20,52
440,KR_6567182253,-1,-1,0,0,3,0,0,1,1,2,4,2,4,0,3,0,2,4,2,3,0,3,3,2,3,0,3,2,0,2,2,12,12,4,6,19,21,5,7,13,21,8,7,8,6,7,8,7,8,7,7,48,13,66,64,24,63,5,68,84,17,0,42,0,0,0,0,62,0,0,0,3777,4488,3296,4231,2786,4582,4842,3901,4799,2875,2,3,0,0,0,0,13,38
420,KR_6729608468,1,0,0,0,0,0,0,0,0,4,5,5,2,2,1,0,3,1,1,2,0,3,1,1,0,2,5,3,1,1,0,4,13,0,0,7,0,4,0,0,16,10,8,8,7,6,7,7,9,7,6,77,7,64,69,12,48,8,74,80,15,0,55,0,0,0,0,56,0,0,0,5441,4439,3727,3345,2634,3502,3751,3546,4656,2843,5,1,0,0,0,0,29,19
420,KR_6794548038,-1,1,0,0,6,0,0,0,0,3,2,3,2,1,4,0,0,1,0,1,0,0,1,0,0,1,2,2,2,2,2,3,4,7,0,18,0,3,0,7,7,9,6,8,7,6,9,6,8,7,6,76,1,73,67,14,89,6,73,63,20,0,52,0,0,0,0,47,0,0,0,4352,3636,3680,4376,3180,3661,3464,3254,3568,2277,1,2,0,0,0,0,18,16
420,KR_6746822416,1,0,1,0,0,0,0,0,0,4,4,5,2,2,1,0,1,0,1,0,2,0,0,2,0,2,4,1,4,1,0,16,37,11,0,6,0,15,0,13,0,8,7,8,7,6,7,6,7,6,7,61,3,51,88,3,56,8,52,73,7,0,46,0,0,0,0,52,0,0,0,4799,4476,3707,3734,2673,3000,3404,3267,3463,2852,1,3,0,0,0,0,18,15
420,KR_6783711206,1,1,0,0,6,0,0,0,0,2,2,0,3,3,1,0,0,1,1,3,0,0,0,2,1,2,0,2,3,1,1,7,15,13,0,0,0,2,0,0,12,8,8,8,6,7,8,6,8,7,7,82,5,66,77,9,63,4,64,86,3,0,71,0,0,0,0,32,1,0,0,3452,5142,4605,3409,2668,3194,3008,3395,4208,2862,0,2,0,0,0,0,16,15
420,KR_6773843941,1,0,-1,0,0,0,0,0,0,6,1,0,0,0,1,1,2,0,1,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,8,7,8,7,7,10,6,9,6,6,79,7,92,71,20,90,0,81,77,10,0,56,0,0,0,0,48,0,0,0,3263,3148,3443,3646,2610,4334,2933,3492,3579,2557,4,5,0,0,0,0,22,16
420,KR_6788767456,1,1,0,0,1,0,0,0,0,3,1,0,4,1,2,0,0,1,1,2,0,0,0,1,2,1,1,2,2,1,1,7,2,5,0,9,0,12,0,7,19,9,8,9,6,6,9,6,8,6,6,88,8,86,78,18,83,8,74,66,13,0,68,0,0,0,0,44,0,0,0,3663,4778,3968,4148,2612,3632,3488,3366,3845,2728,2,1,0,0,0,0,17,13
420,KR_6791160108,1,0,-1,0,0,0,0,0,0,5,6,0,5,0,1,4,2,1,4,3,0,4,2,2,0,2,2,4,0,2,2,7,10,11,18,5,1,3,0,0,7,8,6,9,7,7,8,7,9,6,7,73,3,74,85,18,60,5,77,57,10,0,48,0,0,0,0,44,0,0,0,3353,4419,3654,4210,3740,3676,3422,4387,4273,2779,4,6,0,0,0,0,18,19
