matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6762272650,420,-2,-132,-24,-4,-2,3,1,5,2,7,-1,3,2,-4,4,0,-2,3,1,0,7,-43,-4,0,4,20,0,-4,-1,-1,-1,-1,4,-1
KR_6761772401,420,-3,0,-33,-6,1,0,1,-5,9,4,2,1,3,-3,4,1,-1,1,0,-1,-4,26,-3,-1,4,-29,0,-1,-1,-1,-1,-1,2,-1
KR_6764093449,440,-3,-56,-36,-1,-6,8,2,0,0,0,3,10,13,1,4,5,1,3,4,0,0,-2,3,-3,0,-2,0,-1,-1,0,-1,1,5,-1
KR_6738240907,420,-1,8,-6,-1,2,0,2,0,0,0,1,0,1,-2,3,1,-2,6,4,0,-5,-25,0,-4,4,2,0,-1,-1,-1,1,-1,1,-1
KR_6756027102,420,-5,-107,-31,-8,-3,4,1,-3,4,1,-5,7,2,-1,2,1,4,0,4,-2,-6,114,-3,0,3,-4,0,-2,-1,0,-1,-1,2,-1
KR_6762948552,420,2,47,14,2,3,0,3,1,1,2,-1,3,2,-5,8,3,4,0,4,2,5,-4,1,-3,2,1,0,1,0,1,1,1,0,-1
KR_6748331880,420,-3,-100,-7,-6,0,2,2,1,1,2,-1,1,0,-1,6,5,-5,6,1,1,7,-3,1,-4,3,1,0,0,-1,-1,-1,1,4,-1
KR_6732035981,420,-2,-64,-54,-4,1,2,3,-4,5,1,-1,2,1,0,1,1,0,1,1,0,-6,-3,-1,-3,4,1,0,-2,1,-1,-1,-1,3,-1
KR_6749793736,420,4,77,20,7,1,1,2,2,1,3,4,2,6,3,3,6,-3,3,0,-2,-1,0,-1,-2,3,5,0,2,-1,-1,1,-1,1,-1
KR_6744444375,420,1,-20,-11,5,1,1,2,4,0,4,0,4,4,-1,2,1,1,1,2,0,5,12,-5,-1,6,0,0,-1,-1,0,-1,1,2,-1
KR_6703562622,420,-4,-124,4,-6,-4,5,1,-2,4,2,0,3,3,-1,4,3,1,1,2,0,-13,-1,-1,-2,3,-3,0,-2,1,-1,-1,1,5,-1
KR_6724238114,420,-2,-45,-24,-8,-2,4,2,1,2,3,-2,7,5,-5,5,0,0,0,0,0,-3,11,-1,-2,3,-1,-1,-1,-1,-1,-1,-1,1,-1
KR_6758787039,420,-2,-11,-1,-6,-2,2,0,-3,4,1,0,1,1,0,2,2,-1,1,0,0,-5,-3,1,-3,2,-2,0,1,1,1,1,-1,1,-1
KR_6760793488,420,0,-10,0,0,3,1,4,-2,4,2,-1,2,1,1,2,3,-1,1,0,0,1,-4,3,-5,2,-4,0,0,-1,1,0,1,2,-1
KR_6723239037,420,4,-56,-8,5,-5,5,0,4,1,5,2,0,2,1,1,2,3,0,3,1,8,6,0,-3,3,4,0,0,1,-1,-1,1,2,-1
KR_6727477833,420,-4,-2,-4,-9,-4,5,1,-4,4,0,4,1,5,-3,5,2,-2,2,0,-1,-11,-5,0,-3,3,-1,0,-1,-1,-1,-1,-1,4,-1
KR_6700911184,420,-5,-77,-26,-2,-3,3,0,-7,7,0,2,2,4,3,1,4,3,0,3,1,-1,5,-1,-2,3,0,0,1,-1,-1,1,1,6,-1
KR_6755460849,420,-3,-87,-24,-4,-4,4,0,1,2,3,0,1,1,0,1,1,-1,2,1,0,3,-2,5,-7,2,1,0,-1,-1,0,-1,1,5,-1
KR_6764063155,420,-1,-14,27,1,-6,7,1,-1,2,1,7,1,8,2,1,3,-1,1,0,0,8,4,1,-4,3,0,0,0,1,1,1,-1,4,-1
KR_6762440933,420,-2,-34,-28,-5,-2,3,1,-5,6,1,3,2,5,-1,2,1,0,0,0,0,-2,-2,1,-4,3,5,0,0,-1,0,0,1,2,-1
KR_6736846682,420,-4,-132,0,-6,-3,4,1,6,0,6,-2,2,0,-4,5,1,-3,3,0,-1,-3,-9,-1,-1,2,-2,0,-1,1,1,1,-1,6,-1
KR_6731884164,420,0,2,17,1,3,0,3,1,0,1,-3,7,4,-1,2,1,1,1,2,0,1,-2,0,-3,3,-2,0,-2,-1,-1,-1,1,2,-1
KR_6652986713,420,-2,-52,8,-2,1,0,1,5,1,6,-7,7,0,1,1,2,-2,3,1,0,1,1,4,-5,1,-2,0,0,0,0,0,1,0,-1
KR_6763496205,420,-3,-45,-32,-16,-1,4,3,-2,3,1,-1,3,2,-4,8,4,-8,8,0,0,-9,0,1,-1,0,-1,0,0,-1,1,-1,-1,3,-1
KR_6655697556,420,2,-36,-17,6,-1,1,0,3,2,5,0,1,1,2,1,3,2,0,2,0,6,-7,-6,-1,7,3,0,0,1,-1,0,-1,3,-1
KR_6764176332,420,-2,-41,12,-8,-3,3,0,0,1,1,2,3,5,-5,6,1,-2,2,0,0,-8,-3,-4,-5,9,4,0,-1,1,1,-1,-1,4,-1
KR_6690335862,440,-4,-54,4,-7,-4,6,2,0,4,4,-4,6,2,0,3,3,1,0,1,1,7,-6,-4,-1,5,1,0,0,1,-1,0,-1,6,-1
KR_6728047628,420,-2,-74,-4,-6,-1,3,2,-5,5,0,0,1,1,0,1,1,0,0,0,1,-5,-4,-1,-2,3,2,0,-1,-1,-1,-1,1,2,-1
KR_6681390614,420,-3,-40,18,-6,-3,5,2,1,1,2,-5,5,0,2,0,2,-1,1,0,0,-2,11,2,-5,3,2,0,0,-1,-1,-1,-1,5,-1
KR_6657078858,420,-3,-28,7,-5,-5,5,0,-1,1,0,4,0,4,-3,3,0,0,0,0,0,0,-1,-2,-2,4,1,0,-2,1,-1,-1,-1,4,-1
KR_6753101704,420,-4,-60,0,0,-3,3,0,1,3,4,-2,2,0,1,4,5,3,0,3,0,-1,3,5,-10,5,4,0,1,-1,1,1,-1,6,-1
KR_6744499842,420,-4,-91,22,0,-1,3,2,2,3,5,-1,6,5,-1,4,3,1,0,1,0,3,4,4,-4,0,-1,0,-1,-1,1,-1,-1,2,-1
KR_6746355359,420,2,-15,39,2,-4,7,3,-2,4,2,2,0,2,3,0,3,3,2,5,0,6,-4,-2,0,2,-2,0,-2,-1,-1,-1,-1,2,-1
KR_6731419579,420,-2,-38,12,-2,0,2,2,2,2,4,-3,5,2,0,6,6,-1,1,0,0,-3,5,1,-5,4,-5,0,-2,1,1,-1,1,5,-1
KR_6708586394,420,1,89,-20,6,3,1,4,-6,6,0,10,1,11,0,1,1,-1,1,0,0,-11,3,-1,-1,2,-1,0,1,-1,1,1,1,4,-1
KR_6744266508,420,-3,17,-28,-10,-1,2,1,-4,5,1,0,1,1,-4,6,2,-1,1,0,0,-6,24,3,-6,3,3,0,0,-1,-1,1,-1,6,-1
KR_6685200447,420,-2,-66,4,-7,-5,6,1,-1,2,1,0,2,2,0,0,0,-1,2,1,0,-4,-3,-1,-1,2,4,0,-3,1,1,-1,-1,4,-1
KR_6679947035,440,3,75,30,4,1,0,1,1,3,4,-2,3,1,5,3,8,-1,2,1,0,1,5,-1,-3,4,0,0,0,-1,1,0,-1,4,-1
KR_6607749423,420,0,-28,-8,6,1,0,1,-2,5,3,1,1,2,4,3,7,2,1,3,0,6,5,-2,0,2,0,0,-1,1,-1,-1,1,4,-1
KR_6730918159,420,0,-38,-19,8,0,4,4,9,0,9,2,1,3,-2,2,0,-1,1,0,0,12,-13,0,-2,2,2,0,0,1,1,1,-1,6,-1
KR_6731129670,420,-4,34,-51,-11,-2,4,2,-6,7,1,0,4,4,0,2,2,-3,3,0,-2,-16,8,1,-3,2,-1,0,-2,0,0,-1,-1,0,-1
KR_6745476509,420,-2,20,-13,-1,0,1,1,2,4,6,-3,3,0,4,0,4,-4,5,1,-1,-10,11,7,-9,2,1,0,1,-1,1,1,-1,6,-1
KR_6683990487,420,-1,-4,-23,1,-2,2,0,2,0,2,0,2,2,2,3,5,-1,4,3,0,0,40,0,-1,1,-3,0,-2,-1,-1,1,-1,6,-1
KR_6642878052,420,-5,-55,0,-7,-1,4,3,1,0,1,-7,7,0,0,2,2,0,0,0,0,-3,17,-7,-1,8,-2,0,-1,-1,1,-1,1,6,-1
KR_6757980580,420,1,-45,0,-4,4,1,5,-3,5,2,-1,2,1,-2,2,0,-2,3,1,0,-2,3,1,-3,2,2,0,0,0,1,-1,-1,0,-1
KR_6756734655,420,0,-9,-14,-3,-3,3,0,0,0,0,1,1,2,0,2,2,-1,1,0,0,-1,-386,1,-1,0,-2,0,0,-1,-1,-1,-1,2,-1
KR_6753100883,420,0,15,12,-4,-3,5,2,2,4,6,-1,2,1,-2,2,0,0,0,0,0,-4,-14,0,-4,4,2,0,0,1,1,0,-1,1,-1
KR_6762636096,420,1,-15,28,0,0,1,1,1,3,4,-1,4,3,-2,2,0,2,0,2,0,0,17,0,-4,4,-4,0,0,-1,1,1,1,1,-1
KR_6764232585,420,-1,-69,-12,-3,2,0,2,0,1,1,-3,3,0,-2,2,0,0,0,0,0,-4,-3,-2,-2,4,0,0,0,-1,1,0,1,4,-1
KR_6739477572,420,-3,-65,-36,-2,-1,1,0,1,3,4,2,3,5,-1,5,4,-3,3,0,0,-3,-10,0,-2,2,1,0,0,1,1,0,-1,1,-1
KR_6727243936,420,0,80,-3,-7,-5,9,4,-4,4,0,0,3,3,1,1,2,1,2,3,0,-12,72,0,-4,4,-13,0,0,-1,-1,0,-1,2,-1
KR_6651358550,420,-2,1,36,-6,-1,2,1,-5,5,0,0,1,1,1,0,1,-1,1,0,0,-9,1,0,-1,1,0,0,-1,0,1,-1,-1,0,-1
KR_6730114613,420,-8,-34,-7,-9,0,1,1,0,3,3,-3,4,1,-4,5,1,-2,2,0,0,-17,-3,-2,-2,4,-4,0,-2,-1,1,-1,-1,1,-1
KR_6727707479,420,-2,-36,-12,-3,1,0,1,-6,6,0,0,1,1,0,1,1,2,1,3,0,-2,-26,3,-6,3,-3,0,0,1,1,0,-1,1,-1
KR_6748674864,440,-6,-43,-28,-7,-1,2,1,7,0,7,-9,9,0,-2,6,4,-2,2,0,0,1,-3,-2,-1,3,1,0,-1,-1,-1,-1,1,4,-1
KR_6742212420,420,-3,-14,-20,-3,-2,3,1,1,0,1,-3,3,0,0,2,2,1,0,1,1,-1,-1,3,-4,1,-1,0,0,-1,0,0,1,6,-1
KR_6760482846,420,0,12,19,-1,-3,3,0,-3,3,0,3,2,5,0,3,3,2,0,2,0,0,-30,2,-4,2,3,0,0,1,1,0,1,4,-1
KR_6760537952,420,-5,-34,-24,-15,-4,6,2,-5,5,0,-9,10,1,4,1,5,-1,2,1,0,-6,-8,-1,0,1,-1,0,-1,-1,-1,-1,-1,3,-1
KR_6652208612,420,-5,-70,-2,-8,-1,1,0,6,0,6,-8,9,1,-1,4,3,-4,6,2,0,-10,-5,5,-9,4,-4,0,-2,-1,-1,-1,1,5,-1
KR_6713721381,420,-1,-2,-48,-7,1,0,1,3,0,3,-2,4,2,-6,6,0,-3,3,0,-1,-14,-23,-6,0,6,7,0,-1,-1,-1,-1,-1,2,-1
KR_6659666313,420,-1,-18,-20,-3,-4,5,1,2,4,6,2,2,4,-2,2,0,-1,1,0,0,-3,-6,-4,-1,5,-1,0,0,-1,-1,-1,1,5,-1
KR_6718735701,420,-1,4,0,-1,1,2,3,1,1,2,3,0,3,-3,6,3,-3,4,1,0,-1,-2,-2,-1,3,0,0,0,-1,0,0,-1,3,-1
KR_6657412905,420,-5,-44,-20,-5,-1,2,1,-1,3,2,0,3,3,-4,5,1,1,0,1,0,0,79,1,-2,1,2,0,0,0,-1,0,1,0,-1
KR_6760959631,420,0,52,20,-1,3,2,5,-4,5,1,-1,2,1,0,2,2,1,0,1,0,0,10,1,-1,0,-1,0,0,1,0,0,-1,3,-1
KR_6724260235,420,-1,-6,28,-11,-2,3,1,-1,1,0,4,2,6,-8,8,0,-4,4,0,0,-13,9,1,-3,2,0,0,-2,1,-1,-1,-1,4,-1
KR_6756839301,440,-3,-1,-9,-1,1,1,2,2,3,5,-5,6,1,1,1,2,0,1,1,0,9,-4,0,-3,3,-4,0,-1,1,-1,-1,-1,4,-1
KR_6723671445,420,-2,-24,6,-2,-1,3,2,-1,2,1,1,1,2,1,1,2,-2,3,1,0,-1,344,-6,-4,10,8,0,0,-1,-1,0,1,1,-1
KR_6752168850,420,-11,-158,-72,-8,0,1,1,-1,1,0,-1,5,4,-5,5,0,-1,2,1,-3,-16,-25,-2,0,2,2,0,-3,-1,-1,-1,-1,5,-1
KR_6752101073,420,2,-11,-20,5,-5,6,1,2,1,3,-1,2,1,4,0,4,5,0,5,-1,6,1,5,-9,4,-5,0,0,1,0,1,-1,4,-1
KR_6724484746,420,0,67,23,1,-3,3,0,-2,5,3,1,0,1,3,1,4,2,0,2,0,3,1,0,-2,2,2,0,0,0,0,0,1,0,-1
KR_6729273877,420,-7,-121,16,-13,0,1,1,0,0,0,1,2,3,-12,12,0,-2,2,0,-1,-12,-8,-1,-2,3,4,0,-1,0,1,-1,-1,0,-1
KR_6740962875,420,-1,-14,-21,-5,-5,5,0,-4,5,1,2,1,3,0,4,4,2,4,6,-2,-1,-3,6,-8,2,0,0,-1,-1,-1,-1,-1,2,-1
KR_6748900980,420,1,41,33,-1,-1,4,3,1,1,2,0,3,3,0,4,4,-1,1,0,1,-5,-41,4,-5,1,22,0,-1,-1,-1,-1,1,4,-1
KR_6747441548,420,0,22,-8,1,-8,8,0,5,3,8,4,1,5,-2,2,0,2,0,2,-1,6,-2,3,-7,4,-1,0,2,1,1,1,-1,4,-1
KR_6752806930,420,4,14,20,16,8,1,9,1,0,1,-1,2,1,7,2,9,1,1,2,0,18,266,2,-2,0,0,0,2,1,1,1,1,1,-1
KR_6744131924,420,-2,-110,-19,-3,0,3,3,0,1,1,-7,8,1,-1,3,2,5,0,5,0,10,5,2,-3,1,0,0,-5,-1,-1,-1,-1,2,-1
KR_6756212017,420,-1,-25,-12,2,4,1,5,4,4,8,1,1,2,-4,5,1,-3,3,0,0,-8,2,0,-3,3,-3,0,1,-1,1,1,1,4,-1
KR_6720760064,420,1,3,-12,-3,-4,6,2,4,0,4,2,0,2,0,0,0,-5,5,0,-1,-5,40,2,-4,2,-15,0,1,1,-1,1,-1,3,-1
KR_6756329228,420,0,31,-8,2,0,1,1,-5,5,0,-2,5,3,9,1,10,0,4,4,0,5,5,0,-1,1,-2,0,0,1,1,1,1,3,-1
KR_6763709011,420,-1,-19,14,-4,0,1,1,-4,6,2,2,1,3,-4,4,0,2,0,2,0,-5,-8,-7,-1,8,-1,0,0,-1,1,1,-1,3,-1
KR_6729483441,420,3,27,-2,3,2,4,6,0,1,1,-1,2,1,5,2,7,-3,3,0,0,1,26,0,-4,4,-4,0,0,-1,0,-1,1,1,-1
KR_6753981950,420,0,-6,12,-10,-6,7,1,7,6,13,0,1,1,-2,2,0,-9,10,1,-2,-15,-10,-2,-4,6,-4,0,-1,-1,1,-1,-1,5,-1
KR_6742170991,420,-3,24,-7,-9,-3,3,0,-3,5,2,-4,4,0,1,0,1,0,1,1,0,-3,-47,2,-4,2,33,0,0,-1,1,-1,-1,3,-1
KR_6738393984,420,-1,0,-3,-3,-1,2,1,0,0,0,1,0,1,-2,3,1,-1,1,0,0,-2,-31,-8,-1,9,-1,0,0,1,1,0,-1,1,-1
KR_6728136408,420,-1,21,-12,-1,-5,5,0,0,1,1,2,1,3,-1,1,0,3,1,4,1,2,-216,2,-2,0,0,0,-1,1,-1,-1,1,3,-1
KR_6715047137,420,-1,-49,-12,1,1,2,3,1,0,1,0,1,1,0,4,4,-1,2,1,1,9,-5,1,-2,1,0,0,0,0,-1,0,1,0,-1
KR_6739966605,420,5,83,13,6,4,1,5,5,0,5,-2,2,0,-2,2,0,1,0,1,0,2,224,-1,-1,2,1,0,1,0,1,1,1,0,-1
KR_6662246268,420,0,-58,-5,0,-3,5,2,2,2,4,0,3,3,2,6,8,-1,1,0,0,0,-9,2,-4,2,3,0,1,0,1,1,-1,0,-1
KR_6752004380,420,-2,-64,-26,3,-3,3,0,4,0,4,2,1,3,1,1,2,-1,3,2,0,10,-5,-1,0,1,-1,0,0,-1,-1,0,-1,3,-1
KR_6661071394,420,1,-27,-20,2,-2,2,0,4,1,5,0,3,3,1,1,2,-1,1,0,0,7,118,-1,-2,3,0,0,-2,-1,-1,-1,1,2,-1
KR_6760950319,420,-1,-25,0,-3,-5,8,3,-1,3,2,0,1,1,1,1,2,2,1,3,0,2,43,-2,-1,3,-21,0,-3,0,0,-1,-1,0,-1
KR_6759653456,440,-1,-14,8,-10,1,0,1,-4,4,0,0,4,4,-4,5,1,-3,4,1,0,-10,-19,-2,-4,6,-3,0,-1,-1,0,-1,-1,6,-1
KR_6750053996,440,-8,-119,-32,-23,-1,2,1,-2,3,1,-6,7,1,-13,14,1,-1,3,2,-2,-21,206,0,-1,1,-2,-1,-5,-1,-1,-1,-1,5,-1
KR_6683980062,420,0,4,-20,-1,-2,2,0,-4,5,1,1,1,2,2,3,5,2,1,3,0,0,-3,-1,-2,3,1,0,-1,1,-1,1,1,6,-1
KR_6729212817,420,-7,-113,-6,-18,-7,7,0,-3,3,0,-4,4,0,-2,2,0,-2,2,0,0,-13,15,0,0,0,0,0,-1,-1,-1,-1,-1,1,-1
KR_6742250012,440,-3,-29,-20,-7,-2,3,1,-1,1,0,-3,3,0,-2,4,2,1,0,1,0,-5,-11,-2,-1,3,2,0,1,1,0,1,-1,6,-1
KR_6762641908,420,-4,-17,-19,-8,-6,7,1,1,1,2,2,1,3,-3,3,0,-2,2,0,0,-6,8,0,0,0,1,0,0,-1,-1,1,-1,5,-1
KR_6657702044,420,-2,-75,-40,-3,0,0,0,-5,5,0,2,3,5,-1,2,1,1,0,1,-2,-2,2,1,-3,2,-2,0,1,-1,0,-1,-1,4,-1
KR_6757297736,420,0,-63,-20,0,-1,1,0,1,1,2,0,2,2,0,3,3,0,2,2,0,-1,-15,-7,0,7,-1,0,0,0,1,0,-1,0,-1
KR_6760593868,440,1,43,-27,7,2,0,2,3,3,6,1,3,4,1,3,4,0,1,1,0,1,-69,-4,-2,6,33,0,1,-1,1,1,1,1,-1
KR_6654396939,420,-3,-107,-28,-3,1,2,3,1,0,1,0,2,2,-1,1,0,-4,4,0,0,-8,-18,-3,0,3,-1,0,-1,-1,-1,-1,1,6,-1
KR_6764429023,420,-4,-92,-24,-6,1,2,3,1,2,3,-8,9,1,-1,3,2,1,0,1,0,2,54,-6,-1,7,-1,0,-2,-1,-1,-1,-1,5,-1
KR_6721934728,420,-2,-44,19,-1,-1,4,3,-3,4,1,2,0,2,1,0,1,0,0,0,0,0,-6,2,-5,3,2,0,-1,1,-1,-1,-1,2,-1
KR_6761673682,420,-4,-88,9,-9,-1,3,2,2,1,3,0,1,1,-7,8,1,-3,3,0,0,-2,-7,-1,-3,4,-1,0,0,-1,-1,-1,-1,1,-1
KR_6760706332,420,-5,-39,5,0,4,2,6,-2,2,0,0,1,1,-4,6,2,2,3,5,0,-1,-1,0,-5,5,3,0,0,1,-1,-1,1,3,-1
KR_6688908913,420,1,-26,36,-1,-5,5,0,-1,1,0,4,0,4,3,1,4,-2,3,1,0,-2,47,-2,-1,3,-7,0,-1,0,0,-1,1,0,-1
KR_6728795351,420,-6,-72,-47,-12,-3,3,0,-1,3,2,-6,6,0,-4,7,3,2,0,2,0,-3,-22,2,-2,0,2,0,-1,0,1,-1,-1,0,-1
KR_6743700891,420,-2,5,12,-1,-2,5,3,-2,4,2,2,3,5,2,3,5,-1,1,0,0,-6,-5,-1,-2,3,-1,0,-2,-1,-1,-1,1,5,-1
KR_6756537535,420,-7,-5,-84,-16,-3,5,2,-10,10,0,1,1,2,-3,4,1,-1,1,0,0,-10,3,3,-4,1,-2,0,-1,0,0,-1,-1,0,-1
KR_6760099802,420,0,-16,42,-1,3,0,3,0,3,3,-4,4,0,0,1,1,0,1,1,0,-6,140,-2,-2,4,-3,0,0,-1,1,0,-1,1,-1
KR_6692023361,420,0,-34,12,-3,-3,3,0,0,1,1,-3,3,0,2,2,4,1,0,1,0,1,24,0,-5,5,-4,0,0,1,1,0,1,1,-1
KR_6752928121,420,-1,-30,16,-1,-2,3,1,0,1,1,4,0,4,-3,5,2,0,0,0,0,-3,-40,-2,-2,4,16,0,-1,1,0,-1,-1,4,-1
