matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6768098895,420,-5,-42,-14,-20,0,0,0,-10,10,0,0,1,1,-8,10,2,-2,2,0,0,-21,-137,-5,-2,7,0,0,-4,-1,-1,-1,-1,1,-1
KR_6763501564,420,-1,-27,0,-3,-2,3,1,-2,2,0,-1,2,1,2,4,6,0,1,1,2,-6,5,0,-6,6,-5,0,-1,1,-1,-1,1,6,-1
KR_6680851178,420,0,-19,16,1,-3,3,0,3,5,8,0,4,4,-2,2,0,3,1,4,0,10,45,2,-7,5,1,0,0,-1,1,1,1,3,-1
KR_6770278096,420,0,47,-11,2,1,0,1,1,2,3,-2,6,4,1,3,4,1,1,2,0,4,5,0,-2,2,0,0,0,1,-1,1,-1,5,-1
KR_6766680487,420,-8,-77,-60,-12,-4,5,1,-7,8,1,-1,3,2,2,2,4,-2,2,0,0,-13,13,1,-7,6,-4,0,-3,-1,-1,-1,1,6,-1
KR_6762164275,420,-1,30,-19,-4,-2,3,1,-3,4,1,-1,1,0,2,0,2,0,1,1,1,-2,37,1,-4,3,0,0,-1,0,-1,-1,1,0,-1
KR_6732008134,440,1,-12,8,7,1,0,1,0,4,4,5,1,6,1,1,2,0,2,2,1,4,2,1,-3,2,3,0,0,-1,1,0,1,3,-1
KR_6739023759,420,2,4,40,10,0,2,2,2,2,4,4,2,6,1,2,3,3,1,4,0,11,-7,-3,-3,6,5,0,1,1,1,1,-1,2,-1
KR_6755682914,440,1,60,-4,1,-3,4,1,-4,4,0,8,1,9,-3,5,2,3,0,3,0,-5,-3,3,-6,3,6,0,1,1,-1,1,1,4,-1
KR_6727077592,420,-6,-91,-4,-8,1,0,1,-4,6,2,0,2,2,-4,6,2,-1,2,1,0,-7,18,3,-8,5,-5,0,0,-1,1,-1,-1,6,-1
