matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6738243935,420,-2,-17,18,-5,1,2,3,-4,5,1,1,1,2,-3,4,1,0,2,2,1,-6,-5,-3,-9,12,0,0,-1,1,1,-1,1,6,-1
KR_6749489167,420,-4,-26,-20,-3,2,1,3,-3,5,2,-1,3,2,3,0,3,-4,5,1,-1,-2,19,0,-9,9,4,0,-2,-1,-1,-1,-1,6,-1
KR_6742798865,420,-5,-68,1,-13,-1,2,1,-3,5,2,-6,7,1,-4,6,2,1,0,1,0,-18,3,0,-9,9,-6,0,-2,-1,-1,-1,-1,5,-1
KR_6747005801,420,-2,-43,-26,-3,-4,6,2,0,1,1,-4,5,1,3,0,3,2,0,2,0,-3,8,-3,-8,11,-12,0,2,-1,-1,-1,-1,3,-1
KR_6741679760,440,-1,24,5,-1,-3,5,2,2,0,2,0,2,2,-1,4,3,1,0,1,1,-5,-33,-7,-5,12,2,0,0,1,-1,1,1,2,-1
KR_6713625571,420,-2,-20,-16,-1,0,2,2,0,2,2,1,0,1,-1,4,3,-1,2,1,0,7,-5,-4,-7,11,5,0,-1,-1,-1,-1,1,6,-1
KR_6743900927,420,-6,-73,-19,-11,3,1,4,0,5,5,-2,8,6,-8,8,0,-4,6,2,0,-12,-32,10,-14,4,-10,0,-1,-1,1,1,-1,3,-1
KR_6749875216,420,0,33,-40,5,1,1,2,2,2,4,2,0,2,1,5,6,-1,2,1,0,4,6,6,-9,3,-5,0,0,-1,-1,1,-1,2,-1
KR_6730964771,420,-1,3,-9,-3,-3,3,0,-2,5,3,1,1,2,2,1,3,-1,1,0,0,-8,-63,-2,-7,9,2,0,-1,1,-1,-1,1,4,-1
KR_6745295142,420,-2,-44,7,1,-2,3,1,-4,6,2,2,0,2,1,1,2,4,0,4,0,0,-2,2,-10,8,2,0,-2,-1,1,-1,-1,4,-1
KR_6746500069,420,1,-19,9,-10,-1,3,2,-3,7,4,-5,6,1,0,1,1,-1,1,0,0,-10,-9,0,-6,6,-3,0,-1,-1,-1,-1,-1,5,-1
KR_6747722210,420,-1,31,31,-9,-1,3,2,-1,3,2,-2,3,1,-5,6,1,0,0,0,0,-15,-2,-9,-8,17,-2,0,-1,1,-1,-1,1,2,-1
KR_6745869485,420,-1,-32,-8,-1,1,1,2,-6,7,1,-3,5,2,6,0,6,1,0,1,0,0,6,-1,-6,7,1,0,0,1,-1,1,1,4,-1
KR_6735477385,420,3,56,3,-1,0,2,2,1,2,3,2,0,2,-4,5,1,0,1,1,-1,2,-3,-1,-9,10,5,0,1,-1,-1,1,-1,2,-1
KR_6744562394,420,-4,-34,-31,-10,0,0,0,-3,4,1,-3,5,2,-4,5,1,0,1,1,0,-18,27,-2,-7,9,-1,0,-2,-1,-1,-1,-1,5,-1
KR_6748496437,420,-3,-58,0,-6,0,3,3,-1,3,2,-2,3,1,-2,2,0,-1,3,2,0,-12,-6,-5,-8,13,-2,0,-2,1,-1,-1,-1,5,-1
KR_6751508369,420,-1,-41,-13,-2,1,0,1,-6,6,0,0,3,3,2,1,3,1,1,2,0,-2,1,-1,-9,10,-1,0,0,-1,-1,0,-1,5,-1
KR_6747744088,420,-8,-48,-9,-18,-2,5,3,-4,5,1,-2,2,0,-3,4,1,-7,7,0,-1,-30,3,-1,-7,8,-9,0,-4,-1,-1,-1,1,5,-1
KR_6746543874,420,-4,-48,34,-14,-4,7,3,1,3,4,-10,10,0,1,3,4,-2,2,0,-1,-9,-3,0,-8,8,-6,0,-3,1,-1,-1,-1,4,-1
KR_6740917582,420,-6,-14,-8,-15,-5,5,0,-3,4,1,1,2,3,-7,7,0,-1,1,0,0,-21,35,-2,-6,8,-1,0,-1,-1,-1,-1,1,3,-1
KR_6743912310,420,-1,-35,6,-7,0,0,0,-4,5,1,-2,2,0,1,2,3,-2,4,2,0,-12,-28,-2,-5,7,-1,0,0,-1,1,0,-1,1,-1
KR_6750131104,420,0,24,-6,-1,0,1,1,-1,4,3,1,0,1,0,2,2,-1,1,0,0,1,7,3,-9,6,-1,0,-1,-1,-1,-1,-1,5,-1
KR_6748425411,420,0,-23,4,-1,-1,1,0,3,5,8,4,0,4,-6,8,2,-1,1,0,-1,-7,-3,-2,-9,11,1,0,0,1,1,1,-1,4,-1
KR_6747468305,420,-3,-39,1,-15,0,1,1,-5,6,1,-4,5,1,-8,10,2,2,0,2,-1,-22,2,-2,-10,12,-1,0,0,-1,-1,-1,-1,3,-1
KR_6744148889,440,-2,-59,12,-9,-1,2,1,-6,6,0,1,1,2,-1,2,1,-2,3,1,-1,-9,29,-3,-4,7,2,0,-2,-1,1,-1,-1,5,-1
KR_6750963640,420,-1,-19,-13,-4,-4,5,1,-4,5,1,-1,3,2,4,1,5,1,1,2,0,3,23,-3,-5,8,-9,0,-3,-1,-1,-1,1,2,-1
KR_6746232866,420,-3,-5,-2,-1,2,1,3,-2,3,1,1,3,4,-1,3,2,-1,2,1,0,1,-12,-3,-6,9,-1,0,-1,-1,-1,-1,1,2,-1
KR_6721792052,420,-2,-65,2,-4,-3,3,0,-1,4,3,0,3,3,-1,4,3,1,1,2,0,-1,-2,-2,-7,9,-2,0,-2,1,-1,-1,1,3,-1
KR_6713272442,420,-6,-63,-27,-14,-3,6,3,-2,3,1,-5,7,2,1,4,5,-5,5,0,0,-18,67,1,-8,7,-4,0,-3,-1,-1,-1,-1,2,-1
KR_6747097104,420,-2,-19,5,-8,-1,1,0,-1,3,2,-2,4,2,-2,3,1,-2,2,0,-1,-13,-11,-7,-4,11,-2,0,-2,-1,-1,-1,-1,4,-1
KR_6747290836,420,1,32,6,-3,-1,1,0,1,2,3,-1,2,1,-1,3,2,-1,1,0,0,-2,-7,-5,-5,10,0,0,0,1,-1,0,1,3,-1
KR_6743233332,440,-3,-62,-24,-4,0,0,0,-1,2,1,-1,2,1,0,1,1,-2,2,0,0,-2,-2,4,-7,3,5,0,-1,-1,1,-1,-1,4,-1
KR_6745353309,420,-4,-46,-40,-12,-1,2,1,-3,4,1,-3,4,1,-4,5,1,-1,1,0,0,-15,5,-3,-7,10,-4,0,-1,-1,-1,-1,-1,3,-1
KR_6748337842,420,-4,-57,-11,-8,-8,8,0,1,3,4,-3,4,1,0,1,1,2,1,3,1,-12,-40,-3,-4,7,3,0,-3,1,-1,-1,1,1,-1
KR_6745687006,420,0,-17,-12,5,3,1,4,-4,6,2,5,2,7,0,2,2,1,0,1,0,1,-8,3,-11,8,-2,0,-1,1,-1,-1,1,5,-1
KR_6748404705,420,0,18,-11,-1,-2,2,0,-1,4,3,3,1,4,-1,3,2,0,2,2,0,2,-26,-2,-6,8,-4,0,0,-1,-1,0,-1,5,-1
KR_6747346896,420,-5,22,-30,-14,-1,4,3,-10,12,2,-6,8,2,1,2,3,2,1,3,0,-25,-8,1,-11,10,5,0,0,-1,-1,-1,1,3,-1
KR_6751465189,420,1,-17,-13,-5,-1,2,1,0,2,2,5,1,6,-8,9,1,-1,1,0,0,-10,4,-9,-6,15,-1,0,0,-1,-1,-1,-1,2,-1
KR_6742831791,420,2,16,-12,3,-1,4,3,5,2,7,2,4,6,-2,2,0,-1,1,0,0,8,-38,2,-9,7,4,0,-1,1,-1,-1,-1,1,-1
KR_6739970835,420,1,-23,9,3,0,1,1,3,1,4,-2,4,2,1,2,3,1,1,2,0,1,46,-4,-8,12,-31,0,1,1,1,1,1,1,-1
KR_6751663123,420,-2,-13,7,-5,0,1,1,-1,2,1,-4,5,1,1,0,1,-1,1,0,-1,-7,5,2,-7,5,-4,0,1,-1,-1,1,-1,5,-1
KR_6732908598,420,0,-21,11,-3,-2,3,1,3,4,7,-4,4,0,0,2,2,0,1,1,0,-4,-33,-4,-6,10,6,0,-1,-1,1,-1,1,6,-1
KR_6751907975,420,2,19,-8,5,3,0,3,1,2,3,5,0,5,-2,3,1,-2,2,0,-2,7,-12,-3,-7,10,8,0,-1,-1,1,-1,-1,6,-1
KR_6743270252,420,-2,0,-4,-1,5,1,6,3,1,4,-2,5,3,-6,7,1,-1,1,0,0,-6,24,2,-9,7,-1,0,-1,-1,1,-1,1,6,-1
KR_6747735893,420,-3,-46,27,-4,-6,7,1,2,0,2,3,1,4,-2,3,1,-1,2,1,0,-10,0,0,-6,6,-9,0,0,1,1,-1,-1,1,-1
KR_6745492450,420,1,5,-4,4,1,0,1,0,3,3,-2,3,1,6,0,6,-1,1,0,0,8,-6,2,-11,9,3,0,-2,-1,-1,-1,-1,4,-1
KR_6734624203,420,-1,38,-1,0,1,1,2,0,1,1,0,2,2,-1,2,1,0,0,0,0,-8,54,-4,-7,11,6,0,-1,-1,-1,-1,1,6,-1
KR_6746723104,420,-5,19,-17,-14,0,1,1,-6,7,1,-6,7,1,-3,5,2,1,0,1,0,-8,-7,-7,-7,14,3,0,0,-1,-1,0,-1,6,-1
KR_6751819394,420,-3,-53,-9,-8,0,3,3,-3,5,2,-3,4,1,-2,3,1,0,2,2,0,-11,-11,1,-5,4,2,0,-2,-1,-1,-1,1,3,-1
KR_6747892991,420,1,-48,17,1,-2,2,0,0,1,1,0,1,1,3,0,3,0,0,0,0,2,8,-4,-6,10,3,0,0,1,1,0,1,6,-1
KR_6748175568,420,-10,-78,-39,-19,-5,5,0,-6,8,2,-3,3,0,-6,8,2,1,0,1,0,-27,-4,-2,-8,10,3,0,-3,0,-1,-1,-1,0,-1
KR_6722975142,420,-2,-47,8,1,3,0,3,-2,6,4,1,0,1,-1,1,0,0,0,0,0,0,-33,2,-11,9,6,0,0,1,-1,0,1,5,-1
KR_6744537138,420,-2,70,8,-13,0,2,2,2,2,4,-3,5,2,-8,8,0,-4,4,0,0,-24,8,2,-7,5,-1,0,0,-1,-1,-1,1,5,-1
KR_6738475094,420,-5,-53,-24,-7,1,2,3,-4,4,0,0,1,1,-3,4,1,-1,1,0,0,-13,-9,-5,-6,11,9,0,-2,-1,-1,-1,-1,1,-1
KR_6747296766,420,-2,15,34,-9,-2,4,2,-3,4,1,-3,4,1,-2,7,5,1,0,1,1,-11,-6,-1,-8,9,6,0,0,1,-1,-1,1,4,-1
KR_6749659619,440,-8,-85,-33,-21,-2,4,2,-5,8,3,-5,6,1,-9,9,0,0,1,1,0,-21,-16,0,-5,5,-3,0,-1,-1,0,-1,-1,1,-1
KR_6746265086,420,-1,17,-8,-7,1,0,1,4,0,4,-4,4,0,-6,8,2,-2,4,2,0,-9,5,-3,-9,12,-12,0,-2,-1,1,-1,1,5,-1
KR_6715163207,420,-9,-60,-36,-15,-8,8,0,-2,5,3,-2,2,0,-4,5,1,1,0,1,0,-18,4,-5,-4,9,-3,0,-3,-1,-1,-1,-1,3,-1
KR_6736328743,420,1,-34,17,-6,5,0,5,0,2,2,-3,6,3,-5,5,0,-3,3,0,-1,-11,0,-3,-8,11,-7,0,0,1,1,1,-1,4,-1
KR_6749750447,420,-1,-34,3,-4,-1,1,0,-2,2,0,3,4,7,0,3,3,-4,4,0,0,-6,4,1,-7,6,-10,0,-1,-1,-1,-1,1,2,-1
KR_6745357204,420,-2,-16,-5,-12,0,1,1,-1,3,2,-9,11,2,2,2,4,-4,4,0,0,-18,-42,-1,-9,10,7,0,0,-1,1,1,1,2,-1
KR_6723437363,440,-1,-17,13,-1,-1,3,2,1,2,3,0,0,0,0,0,0,-1,1,0,0,-8,67,2,-8,6,-29,0,0,-1,1,-1,-1,6,-1
KR_6744247067,420,-1,7,-17,-2,-4,4,0,-2,2,0,-1,2,1,0,2,2,5,0,5,0,1,-1,-1,-8,9,8,0,-1,1,-1,-1,1,6,-1
KR_6751290476,420,-1,18,4,-6,0,1,1,0,2,2,-2,3,1,1,2,3,-5,6,1,0,-8,6,-1,-10,11,-5,0,1,1,1,1,-1,1,-1
KR_6735827587,420,-2,-48,-21,-3,0,1,1,0,2,2,-2,2,0,-1,4,3,0,0,0,0,0,0,7,-14,7,-4,0,0,-1,1,0,-1,3,-1
KR_6744292657,420,0,2,-3,1,0,2,2,1,3,4,0,3,3,-2,3,1,2,2,4,0,4,-30,-2,-4,6,6,0,0,-1,-1,-1,1,2,-1
KR_6745879159,420,-2,-87,-27,0,-5,6,1,5,3,8,-2,2,0,1,3,4,1,2,3,0,8,22,-2,-9,11,1,0,-1,1,-1,-1,-1,6,-1
KR_6742816180,420,-3,-73,-13,-16,-5,5,0,0,4,4,-1,3,2,-9,11,2,-1,2,1,0,-23,-1,-4,-6,10,-2,0,-4,-1,-1,-1,-1,5,-1
KR_6744888615,420,-1,-52,0,2,-4,5,1,3,1,4,2,1,3,1,0,1,0,0,0,-1,7,-1,-4,-7,11,-8,0,-2,1,-1,-1,-1,4,-1
KR_6745218774,420,3,50,-42,-2,3,0,3,-5,6,1,0,3,3,1,3,4,-1,3,2,0,-7,-34,1,-12,11,4,0,0,-1,-1,1,-1,3,-1
KR_6735210462,420,0,32,-24,1,-2,4,2,2,0,2,2,3,5,-1,2,1,0,0,0,0,9,-23,0,-7,7,10,0,-1,1,-1,-1,-1,2,-1
KR_6729891097,420,1,6,2,-3,-7,8,1,5,3,8,1,1,2,-2,5,3,0,0,0,0,10,-230,1,-11,10,2,0,0,1,-1,-1,-1,5,-1
KR_6744872304,420,-6,-56,-6,-21,-4,5,1,1,1,2,-8,8,0,-10,10,0,0,0,0,-3,-30,6,-1,-8,9,-8,0,-1,-1,1,-1,-1,4,-1
KR_6747455564,420,2,13,-14,-2,2,0,2,-3,3,0,2,0,2,-3,3,0,0,0,0,0,-5,-40,-4,-7,11,1,0,1,0,-1,1,1,0,-1
KR_6751018065,420,-2,18,-26,-5,1,1,2,-6,6,0,0,3,3,0,3,3,0,0,0,0,-9,29,-2,-8,10,3,0,0,-1,-1,-1,-1,6,-1
KR_6748015543,420,-12,-182,-19,-13,-2,2,0,-2,5,3,-5,5,0,-4,7,3,0,0,0,1,-17,20,-4,-7,11,-11,0,-2,-1,-1,-1,1,1,-1
KR_6751120655,420,0,-56,-28,10,6,1,7,1,0,1,0,1,1,1,2,3,2,0,2,1,21,46,6,-9,3,-1,0,0,-1,1,0,1,4,-1
KR_6750964135,420,0,-34,24,1,1,0,1,-2,3,1,2,0,2,2,0,2,-2,2,0,0,4,52,4,-9,5,-6,0,0,-1,-1,0,-1,4,-1
KR_6729809969,420,-2,47,-28,-7,-4,5,1,-1,4,3,-5,5,0,1,3,4,2,0,2,0,-8,-30,2,-7,5,-1,0,-1,-1,-1,-1,-1,5,-1
KR_6747401302,420,0,4,-24,-1,1,1,2,-1,2,1,-1,2,1,-1,4,3,1,0,1,0,-5,-7,-1,-6,7,1,0,0,1,0,0,1,3,-1
KR_6750197150,420,1,-34,21,2,1,1,2,2,1,3,1,1,2,0,2,2,-2,2,0,0,-1,-6,-2,-6,8,6,0,-1,-1,-1,-1,-1,1,-1
KR_6745456107,420,-3,-61,4,-3,-3,3,0,1,3,4,2,1,3,-1,4,3,-2,2,0,0,-5,-18,3,-10,7,2,0,-1,-1,1,-1,-1,3,-1
KR_6746143743,420,-4,-40,-3,-11,-4,4,0,-6,7,1,-3,3,0,3,1,4,-1,1,0,0,-2,-8,-3,-8,11,3,0,-1,-1,1,-1,-1,6,-1
KR_6749408616,440,0,44,12,-1,3,0,3,0,1,1,2,1,3,1,1,2,-7,9,2,-1,-3,-169,3,-7,4,-3,0,1,-1,1,-1,-1,3,-1
KR_6739301573,420,-3,12,-55,-11,-2,2,0,-5,10,5,-1,4,3,-3,4,1,0,0,0,-1,-18,-48,-4,-4,8,-3,0,-1,1,-1,-1,-1,2,-1
KR_6749838509,420,2,-33,-4,4,-5,5,0,0,3,3,-2,3,1,10,5,15,1,1,2,0,11,3,-6,-10,16,-1,0,1,1,-1,1,-1,3,-1
KR_6748415805,420,1,27,8,0,5,0,5,-1,5,4,-1,3,2,-3,4,1,0,0,0,2,-5,-12,3,-12,9,9,0,1,-1,1,1,1,5,-1
KR_6742084806,420,-5,5,-2,-11,-3,4,1,-2,3,1,-7,10,3,2,0,2,-1,1,0,0,-9,-19,0,-10,10,-5,0,-3,1,-1,-1,1,2,-1
KR_6748877439,420,-5,1,-7,-19,-1,3,2,-7,8,1,-1,3,2,-3,6,3,-7,10,3,0,-28,-5,-6,-4,10,-3,0,-1,-1,-1,-1,-1,5,-1
KR_6744081396,420,-1,-40,-27,-1,2,2,4,2,1,3,-3,6,3,-3,4,1,1,0,1,0,2,13,1,-7,6,-9,0,-1,-1,-1,-1,1,1,-1
KR_6747832845,420,-6,-40,-57,-14,3,0,3,0,2,2,-10,11,1,-5,6,1,-2,2,0,0,-21,-13,-5,-2,7,2,0,-2,-1,-1,-1,-1,3,-1
KR_6747903851,420,0,12,8,-1,1,1,2,-1,3,2,2,2,4,-2,3,1,-1,1,0,1,-2,26,0,-10,10,1,0,0,-1,-1,0,1,1,-1
KR_6742383597,420,-4,-91,-16,-15,-2,3,1,1,1,2,-5,5,0,-6,6,0,-3,3,0,1,-22,19,-4,-7,11,-4,0,-3,-1,-1,-1,1,4,-1
KR_6749457740,420,-4,-51,12,-8,-4,4,0,0,5,5,-4,5,1,1,6,7,-1,2,1,0,-10,5,1,-8,7,-3,0,-2,-1,1,-1,1,1,-1
KR_6747259201,420,3,82,20,0,-2,4,2,0,5,5,-1,2,1,0,2,2,3,0,3,0,-3,-43,-1,-5,6,2,0,2,1,1,1,1,6,-1
KR_6732942519,420,-6,-37,-33,-12,-3,3,0,-8,9,1,-2,2,0,0,4,4,1,1,2,0,-17,-2,1,-7,6,-4,0,-2,-1,-1,1,1,4,-1
KR_6746755550,420,0,14,37,-5,2,1,3,0,3,3,-1,3,2,-2,3,1,-4,5,1,0,-14,-2,-4,-6,10,3,0,-2,-1,1,-1,-1,5,-1
KR_6748216408,420,1,42,-7,0,-1,2,1,0,3,3,-1,5,4,3,1,4,-1,3,2,0,10,-1,-1,-9,10,3,0,0,1,1,0,-1,5,-1
KR_6725337664,420,-2,7,-8,-3,0,2,2,0,1,1,-5,7,2,2,2,4,0,1,1,0,-4,-21,-3,-3,6,-3,0,0,1,-1,0,-1,5,-1
KR_6750386938,420,-3,-96,11,1,-2,3,1,7,2,9,-5,6,1,-1,3,2,2,1,3,0,14,0,0,-5,5,-1,0,-1,1,-1,-1,-1,2,-1
KR_6749587458,420,-2,-27,13,-12,1,0,1,-2,2,0,0,2,2,-11,11,0,0,0,0,-1,-16,10,2,-10,8,-7,0,0,-1,-1,0,-1,4,-1
KR_6748691520,420,-7,-77,-21,-15,-1,2,1,-9,9,0,-8,8,0,2,3,5,1,0,1,0,-10,-16,-6,-5,11,0,0,0,-1,1,1,-1,4,-1
KR_6751455068,420,1,3,53,-4,2,0,2,-2,5,3,-1,3,2,-3,5,2,0,0,0,1,-3,33,-5,-4,9,-9,0,-2,1,-1,-1,1,6,-1
KR_6726668157,420,-4,14,5,-14,-2,3,1,4,1,5,-7,7,0,-5,10,5,-4,4,0,-1,-13,3,2,-8,6,-3,0,-1,-1,-1,1,-1,3,-1
KR_6748074535,420,0,40,-23,-1,4,2,6,2,2,4,0,3,3,-5,5,0,-2,2,0,0,-6,-4,-2,-7,9,-1,0,0,-1,-1,1,1,3,-1
KR_6746600292,420,-8,-28,-48,-21,-3,4,1,-6,6,0,0,1,1,-12,13,1,0,0,0,0,-27,-10,-2,-5,7,1,0,-2,-1,-1,-1,-1,5,-1
KR_6735650698,420,-9,-103,8,-21,-7,7,0,-10,13,3,-7,8,1,3,1,4,0,2,2,-2,-27,-15,-4,-5,9,2,0,-4,-1,-1,-1,-1,3,-1
KR_6736161812,420,-7,-133,-30,-14,0,0,0,-4,5,1,-6,8,2,-4,6,2,0,1,1,0,-15,13,0,-5,5,-2,0,-6,-1,-1,-1,1,5,-1
KR_6725278689,420,-2,-45,-25,-7,0,1,1,-4,4,0,-2,5,3,-1,4,3,0,1,1,0,-8,-1,2,-8,6,-1,0,0,1,-1,0,1,6,-1
KR_6747730078,420,-2,-73,11,-1,0,1,1,1,1,2,1,2,3,-2,3,1,-1,2,1,0,-5,31,-2,-9,11,-7,0,-1,-1,1,-1,-1,1,-1
KR_6747352257,420,0,-29,-8,-2,1,1,2,-2,2,0,0,3,3,-1,1,0,0,0,0,0,-5,-12,-1,-6,7,6,0,-1,1,-1,-1,-1,6,-1
KR_6751761978,420,-2,-66,-1,-1,1,1,2,2,0,2,-1,2,1,-4,4,0,1,0,1,2,3,-35,-3,-4,7,4,0,-1,-1,1,-1,1,3,-1
KR_6746736098,420,-1,-8,15,-8,-4,5,1,6,2,8,-4,4,0,-6,11,5,0,1,1,0,-10,-18,-6,-3,9,5,0,-1,-1,-1,-1,1,3,-1
KR_6738113474,420,-7,-70,-12,-13,-3,4,1,-1,4,3,-5,6,1,-4,8,4,0,1,1,0,-10,-34,-4,-7,11,7,0,-2,1,1,-1,1,6,-1
KR_6728862627,420,-5,-66,-36,-11,-3,3,0,-4,6,2,-1,4,3,-4,5,1,1,0,1,0,-15,-6,-5,-5,10,1,0,-3,-1,-1,-1,-1,3,-1
KR_6749567319,420,-4,-65,-3,-14,-1,2,1,-2,4,2,-3,3,0,-5,8,3,-3,3,0,0,-14,3,-4,-6,10,-2,0,-1,-1,-1,-1,1,2,-1
KR_6716272089,420,-1,22,6,-10,1,0,1,-4,7,3,-2,3,1,-6,7,1,1,3,4,-2,-13,15,5,-15,10,-3,0,0,-1,1,1,1,2,-1
KR_6722033598,440,0,-4,-16,2,1,1,2,0,2,2,-4,5,1,0,1,1,5,0,5,0,-1,7,3,-8,5,-8,0,-1,-1,1,-1,1,5,-1
KR_6726708312,420,-8,-60,-63,-11,1,1,2,-7,7,0,-2,3,1,-2,3,1,-1,4,3,0,-19,-7,-1,-9,10,-8,0,0,-1,1,1,-1,6,-1
KR_6747388150,420,-1,1,19,-1,-1,2,1,4,0,4,1,0,1,-8,8,0,3,0,3,-1,-9,2,-1,-9,10,5,0,1,1,-1,1,-1,6,-1
KR_6750368835,420,-1,-18,-27,3,1,1,2,-1,2,1,0,3,3,0,3,3,3,1,4,0,-1,-12,2,-10,8,6,0,0,-1,1,1,1,1,-1
