matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6723745500,420,-1,-19,-16,1,-1,1,0,2,4,6,0,1,1,-2,2,0,2,1,3,0,2,-32,0,-6,6,3,0,-2,1,-1,-1,1,4,-1
KR_6765719109,420,-5,-43,-48,-11,-2,4,2,-4,5,1,-4,6,2,-1,2,1,0,0,0,0,-13,5,-2,-2,4,-2,0,-2,-1,-1,-1,-1,2,-1
KR_6731605490,420,-2,-53,-17,-4,-4,4,0,-1,2,1,-4,6,2,4,0,4,1,0,1,0,0,-19,1,-4,3,1,0,-1,1,-1,-1,-1,2,-1
KR_6710785111,420,1,68,3,4,4,1,5,0,3,3,1,1,2,0,4,4,-1,2,1,0,-2,-22,-5,-4,9,2,0,0,1,-1,1,1,6,-1
KR_6660302495,440,-1,-23,12,-5,2,0,2,-4,7,3,-2,3,1,-1,6,5,0,1,1,0,-4,44,0,-2,2,-27,0,0,0,0,0,1,0,-1
KR_6607419841,420,-7,-113,-6,-11,-1,2,1,-9,11,2,3,2,5,-4,5,1,0,0,0,0,-11,240,3,-6,3,-4,0,0,-1,-1,-1,-1,3,-1
KR_6199590044,420,-4,-51,-12,-2,-4,5,1,3,1,4,-1,6,5,-1,3,2,1,0,1,0,6,188,4,-6,2,3,0,0,0,-1,-1,-1,0,-1
KR_6725854489,420,-4,31,-1,-7,-2,2,0,-2,4,2,1,0,1,3,2,5,-7,7,0,0,-16,-126,6,-7,1,-7,0,-1,-1,1,-1,1,3,-1
KR_6619546701,420,0,50,5,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,-129,0,-3,3,2,0,-1,0,-1,-1,-1,0,-1
KR_6755606571,420,-3,-23,52,-13,-2,3,1,0,3,3,-2,5,3,-4,4,0,-5,5,0,-1,-8,2,2,-4,2,-3,0,-1,0,-1,-1,-1,0,-1
KR_6766756350,420,0,52,-5,-1,-1,2,1,1,0,1,2,2,4,-3,3,0,0,1,1,0,4,14,2,-3,1,-6,0,-1,1,-1,-1,-1,1,-1
KR_6764108005,420,2,2,-12,2,3,0,3,3,0,3,-5,5,0,-1,4,3,2,0,2,0,0,-1,1,-4,3,0,0,1,-1,1,1,1,6,-1
KR_6674002389,420,0,-56,-26,-2,1,1,2,-6,6,0,0,1,1,2,0,2,1,0,1,0,-5,-2,-3,-2,5,2,0,-1,1,-1,-1,-1,3,-1
KR_6746341372,420,-3,-48,-4,-10,-3,3,0,1,2,3,-3,5,2,-6,8,2,1,1,2,0,-9,-3,-2,-1,3,3,0,-1,1,-1,-1,-1,3,-1
KR_6768180253,420,-3,-34,12,-10,-5,5,0,4,0,4,-5,5,0,-2,2,0,-2,2,0,0,-7,15,-2,-4,6,5,0,0,-1,-1,0,-1,5,-1
KR_6743611153,420,0,25,-12,-2,0,0,0,1,0,1,-1,3,2,-1,2,1,-1,1,0,0,-4,24,-2,-2,4,-6,0,0,1,-1,-1,-1,5,-1
KR_6757476570,420,-1,-19,-8,-6,0,2,2,-1,4,3,-6,7,1,0,3,3,1,0,1,0,-7,10,2,-4,2,-4,0,1,0,-1,-1,-1,0,-1
KR_6758991225,420,-2,-13,4,-3,0,4,4,0,0,0,-1,5,4,1,1,2,-3,4,1,0,-6,2,3,-4,1,-4,0,0,-1,0,0,-1,3,-1
KR_6767384440,420,-5,-42,-68,-17,-8,9,1,-6,6,0,-4,4,0,2,2,4,-1,4,3,-3,-19,261,-2,-2,4,2,0,-2,-1,-1,-1,-1,4,-1
KR_6760681122,440,-2,15,18,-4,2,1,3,2,2,4,-2,3,1,-7,8,1,1,0,1,0,-11,-20,-3,-2,5,-3,0,1,-1,1,1,-1,3,-1
KR_6636682535,420,0,10,4,-1,1,3,4,-2,4,2,0,3,3,0,4,4,0,1,1,-1,-6,88,-4,-6,10,-1,0,0,-1,1,1,-1,5,-1
KR_6764901566,420,3,26,-23,7,2,2,4,1,1,2,2,2,4,2,4,6,0,1,1,0,6,-14,-4,-2,6,0,0,0,0,1,-1,-1,0,-1
KR_6198131875,420,-3,-40,-5,3,3,1,4,2,5,7,-3,4,1,-1,2,1,2,4,6,1,4,0,-3,-2,5,-4,0,0,-1,1,-1,1,4,-1
KR_6695458291,420,-2,-47,36,-5,-2,2,0,-5,8,3,3,0,3,1,1,2,-2,2,0,0,-2,0,2,-3,1,0,0,0,-1,1,0,-1,1,-1
KR_6685418528,420,-3,-7,-11,-5,2,1,3,-4,6,2,3,0,3,-3,3,0,-3,4,1,0,-4,-6,4,-7,3,1,0,0,-1,-1,-1,-1,4,-1
KR_6685618436,420,-6,-44,-11,-5,-2,5,3,-1,4,3,-5,5,0,4,2,6,-1,1,0,0,2,294,-6,-4,10,4,0,0,-1,1,0,-1,2,-1
KR_6717609823,420,-3,-60,3,-2,-3,4,1,3,4,7,-1,3,2,-3,4,1,2,0,2,-1,0,1,-1,-3,4,-2,0,0,-1,1,-1,-1,1,-1
KR_6682675397,420,0,13,8,-1,3,0,3,-4,4,0,3,4,7,-3,3,0,0,0,0,0,-10,18,-5,-3,8,0,0,0,-1,0,0,-1,1,-1
KR_6197877288,440,-2,-3,3,-6,2,1,3,-1,3,2,0,2,2,-8,9,1,1,1,2,-1,-8,-229,4,-8,4,2,0,-2,-1,-1,-1,-1,3,-1
KR_6766124368,420,1,-26,-17,2,0,3,3,-1,5,4,1,5,6,3,2,5,-1,1,0,1,6,-29,1,-5,4,6,0,-1,1,0,-1,1,1,-1
KR_6762103381,420,1,2,28,-3,2,0,2,2,1,3,-1,1,0,-5,6,1,-1,1,0,0,0,11,0,-3,3,-2,0,-1,-1,1,-1,-1,1,-1
KR_6693873889,420,-4,-23,-36,-15,-3,4,1,-3,4,1,-1,2,1,-5,6,1,-3,3,0,0,-17,-2,-2,-5,7,-1,0,-2,-1,-1,-1,-1,6,-1
KR_6713229295,420,-3,20,-16,-5,-1,2,1,-3,3,0,-3,4,1,4,2,6,-2,4,2,0,-2,5,2,-4,2,0,0,-1,1,-1,-1,1,3,-1
KR_6754342170,420,1,37,8,5,2,3,5,-3,6,3,0,2,2,3,2,5,3,2,5,0,5,13,6,-6,0,-4,0,1,1,1,1,1,4,-1
KR_6765817032,420,-3,17,39,-4,2,2,4,3,1,4,-2,3,1,-3,8,5,-4,4,0,-2,-7,-30,2,-4,2,1,0,-1,0,1,1,-1,0,-1
KR_6638479484,420,2,8,0,0,3,0,3,-9,9,0,1,4,5,2,0,2,3,0,3,0,4,-14,-3,-4,7,-2,0,-1,-1,-1,-1,-1,4,-1
KR_6764829976,420,-1,-59,31,-13,-4,5,1,0,1,1,-4,4,0,-3,6,3,-2,2,0,-2,-13,3,-2,-4,6,-4,0,0,0,0,0,-1,0,-1
KR_6652481917,420,1,-40,12,-2,-3,3,0,0,2,2,-4,6,2,2,2,4,3,1,4,1,0,-3,-1,-5,6,1,0,-1,-1,1,-1,1,3,-1
KR_6765528237,420,2,15,10,-2,5,0,5,1,3,4,-3,3,0,-4,5,1,-1,1,0,0,-8,112,0,-2,2,5,0,0,1,-1,0,-1,5,-1
KR_6593910412,420,0,-114,0,4,4,1,5,1,1,2,-2,3,1,2,3,5,-1,1,0,0,-1,11,6,-10,4,-5,0,-1,1,1,-1,1,6,-1
KR_6692031444,420,2,24,12,4,3,1,4,2,1,3,-2,3,1,-1,3,2,2,2,4,0,0,30,0,-8,8,-20,0,1,-1,0,1,1,4,-1
KR_6723303805,420,-1,-10,20,2,0,0,0,3,2,5,1,0,1,-3,7,4,1,2,3,1,1,-1,0,-2,2,4,0,0,-1,1,-1,1,6,-1
KR_6746727805,420,1,47,35,3,3,1,4,0,2,2,1,2,3,0,0,0,-1,1,0,-1,2,239,-1,-2,3,32,0,0,1,1,0,-1,6,-1
KR_6751712380,420,-1,-16,1,4,-1,2,1,3,2,5,-1,4,3,2,1,3,1,0,1,1,5,8,0,-4,4,3,0,-1,1,-1,-1,1,1,-1
KR_6764479914,420,-1,-57,-27,-3,-1,2,1,-3,4,1,1,3,4,0,0,0,0,0,0,-1,1,-20,1,-6,5,-1,0,-1,-1,-1,-1,-1,3,-1
KR_6480249611,420,0,-6,-32,-7,-4,5,1,-4,5,1,1,2,3,-1,2,1,1,0,1,0,-4,5,-1,-1,2,4,0,0,1,-1,0,1,3,-1
KR_6762660191,420,-4,-8,-43,-5,0,3,3,-8,8,0,2,1,3,-1,3,2,2,0,2,0,1,22,-3,-5,8,2,0,-1,0,-1,-1,-1,0,-1
KR_6756091554,420,-2,-64,-24,-2,1,0,1,1,1,2,-1,4,3,-3,3,0,0,1,1,0,-3,7,3,-5,2,-5,0,0,-1,1,1,-1,3,-1
KR_6646967135,420,7,7,8,13,1,0,1,1,1,2,6,0,6,4,1,5,1,0,1,0,9,8,-2,-3,5,2,0,1,1,-1,1,1,2,-1
KR_6708573415,420,-2,32,-20,-4,-1,2,1,-4,5,1,-6,9,3,8,2,10,-1,1,0,0,0,5,0,-3,3,2,0,-1,-1,-1,-1,1,3,-1
KR_6756328605,420,0,-6,4,-2,1,1,2,-1,3,2,-4,6,2,0,2,2,2,0,2,0,-2,-52,-5,0,5,23,0,-1,1,1,-1,-1,4,-1
KR_6765922117,440,-6,-108,-3,-13,-3,3,0,-8,9,1,2,1,3,2,1,3,-6,6,0,0,-15,-3,0,-4,4,0,0,-1,-1,-1,-1,-1,3,-1
KR_6588888647,420,-1,-59,-20,-5,1,2,3,2,1,3,-1,2,1,-4,4,0,-3,4,1,0,-5,-5,-5,-1,6,-4,0,-1,-1,1,-1,-1,2,-1
KR_6736397149,420,-4,-113,-24,-8,-4,4,0,-3,5,2,-3,7,4,2,1,3,0,0,0,0,-11,1,0,-3,3,-1,0,-2,-1,-1,-1,-1,5,-1
KR_6614369156,420,-1,28,-28,-1,1,1,2,1,5,6,-2,4,2,0,1,1,-1,2,1,0,2,1,-1,-6,7,0,0,-1,-1,-1,-1,1,4,-1
KR_6508638874,420,-7,-80,-56,-16,-7,7,0,0,1,1,-2,2,0,-5,6,1,-2,3,1,0,-8,6,-4,-1,5,4,0,-2,-1,-1,-1,-1,6,-1
KR_6733374827,420,-3,5,8,-16,-5,6,1,-8,9,1,-2,4,2,1,2,3,-2,3,1,0,-13,-23,-3,-2,5,-4,0,-1,1,-1,-1,-1,6,-1
KR_6762400855,420,-3,-54,12,-11,-3,4,1,-6,6,0,-2,4,2,-1,3,2,1,2,3,0,-11,107,-2,-1,3,1,0,0,-1,0,0,-1,3,-1
KR_6719498663,420,5,68,32,0,1,0,1,0,2,2,2,1,3,-1,2,1,-2,4,2,0,-1,3,-1,-6,7,7,0,0,1,1,0,-1,6,-1
KR_6768355223,420,-2,-54,6,-1,3,1,4,1,3,4,-4,5,1,-2,3,1,1,1,2,0,2,-387,-1,0,1,1,0,-2,-1,1,-1,1,5,-1
KR_6765374075,420,3,97,29,4,3,2,5,-2,4,2,1,0,1,3,4,7,-1,1,0,0,-4,-105,-1,-4,5,1,0,1,0,0,1,-1,0,-1
KR_6591021375,420,1,31,-12,2,0,3,3,1,2,3,2,1,3,0,3,3,-1,1,0,-1,-2,-8,7,-10,3,-4,0,0,1,1,1,-1,1,-1
KR_6767989059,420,0,20,-12,-1,4,1,5,2,2,4,-6,6,0,1,2,3,-2,2,0,0,0,6,1,-6,5,-4,0,0,-1,-1,1,-1,6,-1
KR_6627678320,420,-1,47,-28,-7,-4,6,2,1,2,3,1,2,3,-1,3,2,-4,5,1,0,-4,-11,-4,-4,8,-1,0,-1,-1,-1,-1,-1,4,-1
KR_6764829612,420,-4,-145,-29,-13,-5,6,1,-3,4,1,-3,7,4,0,2,2,-2,2,0,0,-5,44,4,-8,4,-11,0,-3,-1,1,-1,-1,3,-1
KR_6602519327,420,1,1,-36,-3,2,0,2,0,4,4,-7,8,1,-1,1,0,3,0,3,0,-4,-5,0,-3,3,0,0,0,-1,-1,-1,1,1,-1
KR_6760395057,420,-2,23,-12,2,0,2,2,1,2,3,3,0,3,-1,2,1,-1,1,0,0,3,-17,1,-5,4,-4,0,0,1,1,0,1,4,-1
KR_6752574512,420,-3,-12,-24,-3,-1,2,1,1,2,3,-2,3,1,-1,1,0,0,0,0,0,-5,4,1,-3,2,2,0,0,1,-1,-1,1,1,-1
KR_6756657858,420,0,7,35,-1,-4,5,1,2,1,3,-1,1,0,2,1,3,0,1,1,-1,-4,-5,1,-3,2,-2,0,0,-1,1,0,-1,3,-1
KR_6629486791,420,-5,-62,-4,-11,1,2,3,-10,12,2,0,1,1,-2,4,2,0,1,1,0,-12,271,-3,-3,6,1,0,-1,1,-1,-1,-1,4,-1
KR_6712963321,420,0,-36,5,1,2,0,2,1,0,1,-4,5,1,2,2,4,0,2,2,1,-1,-45,-1,-2,3,18,0,0,-1,1,0,1,4,-1
KR_6746621906,420,-1,38,-4,-2,-4,4,0,0,2,2,1,0,1,0,2,2,1,0,1,0,3,34,0,-5,5,-14,0,0,1,-1,0,1,5,-1
KR_6754500857,420,-6,-17,-49,-8,1,3,4,-8,9,1,-6,7,1,2,0,2,3,0,3,0,-4,3,0,-4,4,4,0,0,-1,-1,-1,-1,6,-1
KR_6762379170,420,-2,-52,-27,-9,-6,6,0,0,2,2,-2,6,4,-2,7,5,1,3,4,-1,2,2,2,-6,4,-1,0,-1,-1,-1,-1,-1,3,-1
KR_6646709745,440,-14,-164,-28,-20,-4,4,0,-4,5,1,-6,9,3,-7,7,0,1,0,1,0,-22,-2,1,-2,1,-2,0,-2,-1,0,-1,-1,6,-1
KR_6597448314,420,-3,-17,-32,-2,0,1,1,-2,5,3,-2,2,0,4,0,4,-2,2,0,0,1,0,-2,-4,6,1,0,0,1,1,0,-1,4,-1
KR_6747614125,420,3,64,0,7,3,0,3,2,3,5,-3,5,2,5,0,5,0,0,0,0,5,2,1,-4,3,-3,0,0,0,0,0,-1,0,-1
KR_6762757107,420,-3,-1,-31,1,-1,2,1,3,1,4,-2,3,1,0,1,1,1,0,1,1,4,-168,-2,-1,3,23,0,-2,1,-1,-1,1,2,-1
KR_6754561371,440,-3,-93,12,-6,-1,2,1,-9,10,1,-3,3,0,7,2,9,0,1,1,0,-10,7,2,-5,3,-2,0,-1,1,1,-1,1,4,-1
KR_6758472071,420,-8,-75,-56,-13,1,1,2,-4,5,1,-8,8,0,0,2,2,-2,3,1,0,-5,-8,-2,-5,7,1,0,-1,-1,1,-1,1,4,-1
KR_6696319064,440,1,-14,15,7,1,2,3,0,2,2,3,1,4,1,2,3,2,0,2,0,7,-53,1,-6,5,27,0,0,-1,-1,0,-1,5,-1
KR_6719184200,420,-6,-58,-30,-15,-4,6,2,-6,8,2,-3,3,0,-4,4,0,2,1,3,0,-9,-5,-7,-2,9,3,0,-1,-1,1,-1,-1,4,-1
KR_6635067463,420,-6,-8,-37,-6,-1,3,2,-5,8,3,1,1,2,-1,2,1,0,2,2,-1,-13,-5,-5,-2,7,5,0,-2,1,-1,-1,-1,2,-1
KR_6514949786,420,4,29,-16,5,5,0,5,-4,8,4,2,1,3,0,0,0,2,1,3,0,1,-13,-3,-3,6,5,0,2,1,1,1,-1,6,-1
KR_6741386814,420,-3,5,-6,-9,-4,5,1,0,5,5,-3,4,1,-4,5,1,2,0,2,0,-11,5,2,-5,3,-2,0,-2,-1,-1,-1,1,2,-1
