matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6728526147,420,2,9,0,-2,-1,1,0,4,1,5,-3,4,1,-1,2,1,-1,1,0,0,1,105,5,-6,1,-2,0,2,-1,1,1,1,6,-1
KR_6761980392,420,2,79,-10,2,2,2,4,3,1,4,-7,12,5,4,2,6,0,0,0,0,3,146,-6,0,6,4,0,0,1,1,0,1,6,-1
KR_6692089048,420,1,-3,-35,3,8,2,10,0,3,3,-1,4,3,-2,4,2,-2,2,0,-1,-1,305,-2,-3,5,2,0,1,-1,1,1,-1,6,-1
KR_6651165544,420,-1,-22,12,-1,-6,6,0,-1,2,1,3,0,3,0,2,2,3,1,4,0,-2,5,0,-7,7,2,0,1,1,-1,1,1,3,-1
KR_6720977667,440,-2,-66,8,-8,0,2,2,-6,6,0,-1,3,2,-1,1,0,0,1,1,0,-11,55,-2,-1,3,1,0,-1,-1,1,-1,1,3,-1
KR_6724720319,420,-1,-56,12,-1,-4,4,0,0,1,1,-1,6,5,5,1,6,-1,2,1,-1,1,-81,-4,-2,6,3,0,-1,1,-1,-1,-1,1,-1
KR_6760025373,420,-4,-90,-36,-7,-1,3,2,1,4,5,-3,9,6,-2,7,5,-2,3,1,0,-13,-53,-2,-4,6,6,0,-2,-1,-1,-1,1,5,-1
KR_6763197183,420,-1,22,-16,-1,1,1,2,-1,4,3,3,0,3,-4,5,1,0,2,2,0,-9,-23,-1,-3,4,6,0,-1,-1,-1,-1,-1,3,-1
KR_6622089772,420,1,-1,-12,2,-3,5,2,0,1,1,2,1,3,3,0,3,0,1,1,0,5,6,1,-4,3,-1,0,-2,-1,0,-1,-1,3,-1
KR_6751200866,420,-4,-84,-19,-3,2,3,5,-1,3,2,-1,2,1,-3,4,1,0,0,0,-1,-8,2,-2,-2,4,-2,0,0,-1,1,0,-1,5,-1
KR_6753718506,420,-1,22,17,-3,1,2,3,-1,1,0,-5,6,1,-2,5,3,4,1,5,-1,-7,-3,-5,0,5,2,0,0,0,-1,1,-1,0,-1
