matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6735708809,420,2,13,7,-1,1,1,2,0,2,2,1,1,2,-1,2,1,-2,3,1,0,-5,28,-3,-3,6,-11,0,0,1,-1,0,1,5,-1
KR_6738514687,420,3,-12,33,1,-1,2,1,-1,5,4,4,0,4,-3,3,0,2,1,3,0,1,-3,0,-2,2,-1,0,0,0,0,0,-1,0,-1
KR_6725135012,420,-1,16,10,-9,-2,2,0,-5,8,3,0,0,0,-2,2,0,0,1,1,0,-11,-4,-3,-2,5,-3,0,0,-1,1,0,-1,2,-1
KR_6733181205,420,-2,-30,-6,-3,-1,1,0,-2,2,0,-2,2,0,0,3,3,2,0,2,-1,-4,-22,-6,-4,10,0,0,0,-1,0,0,-1,1,-1
KR_6752771355,420,2,16,-3,0,2,1,3,0,0,0,1,2,3,-3,4,1,0,0,0,0,-1,0,-1,-4,5,2,0,0,-1,1,0,-1,4,-1
KR_6729580786,420,-1,-26,0,-7,-3,3,0,-2,2,0,0,1,1,-2,3,1,0,0,0,0,-8,-1,-6,-1,7,0,0,0,1,-1,0,1,3,-1
KR_6746803262,420,-2,13,4,-3,-1,3,2,2,1,3,0,0,0,-3,3,0,-1,1,0,0,-3,6,-1,-3,4,-2,0,0,1,-1,0,1,3,-1
KR_6750561722,420,0,-9,30,-5,0,1,1,0,3,3,-3,3,0,0,0,0,-2,3,1,0,-4,10,2,-6,4,-7,0,0,-1,0,0,-1,2,-1
KR_6734836797,420,0,26,-9,-3,2,0,2,-3,3,0,-2,2,0,0,0,0,0,0,0,-1,-6,3,3,-7,4,-1,0,0,1,-1,0,-1,5,-1
KR_6744216176,420,-1,-30,-16,2,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,-1,-1,-4,5,-1,0,0,1,0,0,1,2,-1
KR_6736673554,420,-2,-45,-16,-3,-1,1,0,2,1,3,-2,3,1,-1,5,4,-1,1,0,0,-11,-2,0,-5,5,2,0,0,0,1,0,-1,0,-1
KR_6753401510,420,-1,-40,-4,-4,2,2,4,0,3,3,-1,2,1,-6,8,2,1,0,1,0,-7,-3,-1,-5,6,1,0,0,0,0,0,-1,0,-1
KR_6744621957,420,-2,-3,-22,-3,0,0,0,-2,2,0,0,2,2,-1,1,0,0,0,0,0,-5,1,-2,-3,5,-5,0,0,-1,0,0,-1,5,-1
KR_6751595094,420,-3,-15,-33,-6,-2,2,0,-2,3,1,-2,2,0,-1,3,2,1,0,1,-1,-11,0,0,-3,3,0,0,0,-1,-1,0,-1,6,-1
KR_6744249510,420,0,41,-1,-5,0,2,2,-4,5,1,-1,2,1,1,0,1,-1,1,0,0,-4,-14,-2,-3,5,-3,0,0,1,-1,0,-1,6,-1
KR_6744033806,420,0,-23,0,6,2,0,2,3,1,4,1,0,1,0,3,3,0,0,0,0,7,-2,2,-5,3,2,0,0,0,1,0,1,0,-1
KR_6750198514,420,1,20,-20,-2,-2,2,0,0,1,1,-1,1,0,2,1,3,-1,1,0,0,1,-19,-1,-2,3,-2,0,0,0,0,0,1,0,-1
KR_6736030631,420,-2,20,20,-2,2,0,2,-1,2,1,2,1,3,-3,4,1,-2,2,0,0,-5,-2,2,-5,3,4,0,0,-1,-1,0,1,2,-1
KR_6749329113,420,1,-39,12,-4,-1,1,0,0,1,1,0,0,0,-3,3,0,0,0,0,0,-4,-9,-3,0,3,4,0,0,0,0,0,-1,0,-1
KR_6749064819,440,-1,6,-5,0,-1,1,0,0,3,3,3,0,3,-1,1,0,-1,1,0,-1,-1,2,0,-2,2,-1,0,0,-1,1,0,-1,1,-1
KR_6732592768,420,-1,-14,-1,-6,-3,3,0,0,1,1,1,2,3,-4,4,0,0,1,1,0,-8,23,-5,-2,7,-1,0,0,0,-1,0,-1,0,-1
KR_6752527557,420,-3,-47,-4,0,0,1,1,1,2,3,-1,3,2,0,2,2,0,0,0,0,3,-4,0,-4,4,0,0,0,1,-1,0,1,3,-1
KR_6746713071,420,2,7,9,1,0,0,0,-2,3,1,4,0,4,-1,2,1,0,1,1,0,1,-4,-4,-1,5,1,0,0,0,0,0,-1,0,-1
KR_6743382550,420,-3,-17,-9,-1,0,0,0,0,1,1,0,0,0,-1,1,0,0,0,0,0,-4,-4,2,-5,3,-1,0,0,-1,-1,0,1,2,-1
KR_6753136548,420,1,15,7,2,1,0,1,0,1,1,0,0,0,1,2,3,0,0,0,1,2,0,1,-4,3,-2,0,0,0,0,0,1,0,-1
KR_6747448315,420,-4,-61,0,-7,-3,3,0,-2,2,0,0,4,4,-3,3,0,1,0,1,-1,-6,-111,-4,-4,8,-1,0,0,1,0,0,-1,4,-1
KR_6751915278,420,-4,-75,-21,-7,-2,2,0,-3,3,0,-1,2,1,0,1,1,-1,2,1,-1,-8,2,1,-5,4,-2,0,0,0,-1,0,-1,0,-1
KR_6745433990,420,1,26,6,-3,-1,1,0,1,1,2,-2,2,0,-1,1,0,0,0,0,0,-5,3,0,-5,5,-2,0,0,-1,-1,0,-1,4,-1
KR_6744917894,420,2,33,16,-2,1,0,1,2,0,2,-1,2,1,-2,2,0,-2,2,0,0,-7,5,1,-5,4,-4,0,0,0,0,0,-1,0,-1
KR_6749290289,420,0,-10,4,-1,3,0,3,1,2,3,2,0,2,-6,7,1,-1,1,0,0,-1,-4,-2,-3,5,0,0,0,0,0,0,-1,0,-1
KR_6735710097,420,-2,-26,-8,-7,-1,1,0,-4,4,0,0,1,1,1,1,2,-3,3,0,0,-16,33,0,-4,4,-2,0,0,0,-1,0,-1,0,-1
KR_6743469421,440,-2,-54,-10,-2,2,0,2,-6,7,1,1,1,2,1,0,1,0,0,0,0,-5,2,1,-2,1,-1,0,0,0,0,0,1,0,-1
KR_6752442487,420,0,3,-11,1,0,0,0,1,1,2,-1,1,0,0,1,1,1,0,1,0,-2,-9,-4,-2,6,2,0,0,-1,-1,0,1,1,-1
KR_6736764961,420,-2,-20,7,-8,-1,2,1,-2,4,2,-1,1,0,-2,2,0,-2,2,0,0,-5,12,-3,-2,5,-2,0,0,0,-1,0,-1,0,-1
KR_6753119591,440,1,-19,17,-1,-1,1,0,-1,1,0,2,0,2,0,1,1,-1,1,0,0,4,7,0,-3,3,2,0,0,1,-1,0,-1,6,-1
KR_6735663659,420,-3,-42,14,0,3,0,3,0,3,3,2,2,4,-5,5,0,0,0,0,0,6,-45,-5,-1,6,6,0,-1,-1,1,-1,-1,3,-1
KR_6740326570,420,1,-1,11,2,0,1,1,2,0,2,0,0,0,0,0,0,0,1,1,0,5,-13,6,-6,0,-1,0,0,1,-1,0,1,5,-1
KR_6750584539,420,-1,-14,0,-6,-1,1,0,1,0,1,-6,6,0,0,0,0,0,0,0,0,-10,1,-1,-2,3,0,0,0,0,1,0,-1,0,-1
KR_6745690434,420,0,10,8,-4,2,1,3,-2,2,0,0,1,1,-5,5,0,1,0,1,0,-7,-2,-1,-3,4,1,0,0,1,1,0,-1,5,-1
KR_6753244966,420,1,20,-21,3,1,1,2,-1,1,0,1,1,2,1,1,2,1,1,2,0,8,-1,-1,-5,6,-5,0,0,0,0,0,1,0,-1
KR_6748381115,420,-4,-72,-12,-9,0,1,1,-1,2,1,0,1,1,-7,8,1,-1,2,1,-2,-14,1,-2,-5,7,-4,0,0,1,-1,-1,-1,5,-1
KR_6744930026,420,1,-7,-10,-1,-2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-4,0,-3,3,0,0,0,0,0,0,-1,0,-1
KR_6750176521,420,0,-22,-2,-1,0,0,0,-1,4,3,-1,2,1,-2,2,0,3,0,3,-2,-6,-2,0,-2,2,0,0,0,-1,0,0,1,6,-1
KR_6751311631,440,0,41,8,-1,0,1,1,-2,4,2,2,2,4,-1,3,2,0,0,0,0,0,-12,0,-1,1,-1,0,0,0,0,0,1,0,-1
KR_6751406932,420,-4,-56,8,-2,0,1,1,2,2,4,-2,2,0,-1,1,0,-1,1,0,0,-5,-5,-1,-3,4,2,0,0,0,-1,0,-1,0,-1
