queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6741690974,1,1,-1,-1,6,1,1,0,0,10,9,1,2,1,3,0,2,2,0,0,1,3,1,1,0,0,2,0,2,3,0,3,0,10,0,28,6,4,2,0,2,10,8,10,9,8,11,9,10,9,7,110,4,119,128,33,117,16,107,100,16,0,91,0,0,0,0,79,0,0,0,4787,4767,5457,5535,3323,6397,5842,4330,4262,3739,15,14,0,0,0,1,38,69
420,KR_6745383896,1,1,1,1,5,0,0,0,0,10,8,1,2,0,7,0,0,0,3,5,1,0,3,2,1,3,1,2,2,3,2,2,12,8,4,42,0,15,9,7,10,10,8,10,9,8,10,9,10,9,7,108,9,113,130,7,108,5,106,115,26,0,72,0,0,0,0,88,0,0,0,4749,5260,5122,8894,4425,4327,4692,6285,6320,3683,15,14,0,0,1,0,38,48
420,KR_6744402678,1,1,1,1,3,1,1,0,0,11,5,4,2,1,3,0,2,3,2,0,0,2,0,4,0,1,5,0,1,2,2,1,0,0,10,39,0,7,8,0,6,11,9,10,9,7,9,9,11,8,7,118,13,114,147,25,93,12,102,122,25,3,76,0,0,0,1,87,0,3,0,6391,5525,5163,6912,3482,5633,5625,5128,4540,3031,13,10,0,0,1,0,39,29
420,KR_6742865044,-1,1,-1,-1,4,0,0,0,0,5,8,3,3,5,4,1,1,5,4,5,1,1,3,2,5,5,3,4,2,4,3,0,26,7,13,34,20,27,27,25,39,11,9,10,8,7,10,8,10,8,8,120,7,96,78,21,90,21,112,107,20,0,91,0,0,0,0,68,0,0,0,5934,6233,6036,5647,4079,4544,7678,6578,7279,4079,7,4,0,0,0,2,43,29
420,KR_6749510736,1,1,-1,1,5,0,0,0,0,7,6,3,5,0,4,0,0,2,1,2,0,0,0,3,0,2,3,2,2,1,4,0,0,13,11,49,0,8,9,0,8,12,9,10,9,8,10,9,10,7,7,142,7,113,147,19,115,11,107,81,25,0,79,0,0,0,0,87,0,0,0,5978,5733,4555,7823,3852,4494,5129,4829,4890,2987,8,9,0,0,0,0,71,22
420,KR_6742894663,-1,1,1,1,4,0,0,0,0,6,5,3,0,3,5,2,0,1,0,1,2,0,0,1,1,2,2,2,3,3,3,4,40,0,12,26,10,0,0,7,9,11,9,10,9,6,9,8,10,8,7,151,3,119,135,17,81,14,93,112,2,0,90,0,0,0,0,72,0,4,0,7251,5474,6058,7530,3955,3755,4486,3917,4926,4063,7,3,0,0,1,0,49,17
420,KR_6745807260,1,1,1,0,3,0,0,0,0,3,3,2,3,3,6,3,0,6,3,1,1,2,2,0,1,6,2,3,2,4,6,7,21,33,26,50,10,10,7,9,15,10,9,10,10,7,10,9,10,9,7,106,6,103,102,4,88,0,120,117,4,0,94,0,0,0,0,81,0,0,0,5213,5999,6716,6800,4601,4618,7351,6157,5158,4039,6,5,0,0,0,0,28,30
420,KR_6747143521,1,1,1,1,5,0,0,0,0,6,5,2,5,4,3,2,1,2,2,2,0,1,0,3,1,2,5,2,2,3,4,18,9,11,27,29,0,10,4,14,22,11,10,10,9,8,9,9,10,8,7,114,16,108,114,21,95,3,108,93,22,0,96,0,0,0,0,92,0,0,0,5921,7162,6416,6219,4819,4334,5331,5143,5074,3303,8,10,0,0,1,0,33,37
420,KR_6750146695,1,1,-1,1,6,0,0,0,0,9,5,2,1,3,6,0,3,0,0,0,0,3,0,0,0,0,2,5,0,3,2,0,20,2,0,25,0,0,0,0,0,10,8,11,10,7,10,7,10,8,7,82,4,136,138,22,90,4,136,115,22,0,76,0,4,0,0,66,8,0,0,4464,4713,5749,7929,3788,5149,3631,5049,4627,3015,11,4,0,0,0,0,32,27
420,KR_6747854444,-1,1,1,0,2,0,0,1,1,11,7,0,3,3,2,0,1,3,2,1,0,1,1,1,1,3,0,3,1,4,0,13,7,0,0,15,0,19,15,6,34,10,9,9,10,6,11,8,10,8,7,112,7,117,143,21,124,9,124,112,40,0,86,2,0,0,0,80,0,0,0,4705,5515,5540,5723,3096,4840,5416,5451,4921,3557,9,16,0,0,0,0,39,27
